"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","NYG",1,"00-0036569","RB","Gary Brightwell","Gary","Brightwell",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-09-08 18:23:47
2023,"REG","NYG",1,"00-0036145","TE","Lawrence Cager","Lawrence","Cager",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-09-08 18:23:47
2023,"REG","NYG",1,"00-0037758","CB","Cordale Flott","Cordale","Flott","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2023-09-08 18:24:50
2023,"REG","NYG",1,"00-0038413","S","Gervarrius Owens","Gervarrius","Owens","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2023-09-08 18:25:09
2023,"REG","NYG",1,"00-0038117","WR","Wan'Dale Robinson","Wan'Dale","Robinson","Knee",NA,"Doubtful","Knee",NA,"Limited Participation in Practice",2023-09-08 18:25:21
2023,"REG","NYG",1,"00-0036400","LB","Cam Brown","Cam","Brown","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-08 18:24:21
2023,"REG","NYG",1,"00-0037260","DT","D.J. Davidson","D.J.","Davidson","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-08 18:24:21
2023,"REG","NYG",1,"00-0031610","TE","Darren Waller","Darren","Waller","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-08 18:24:21
2023,"REG","NYG",2,"00-0039000","CB","Deonte Banks","Deonte","Banks",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-15 18:25:18
2023,"REG","NYG",2,"00-0036400","LB","Cam Brown","Cam","Brown",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-15 18:25:33
2023,"REG","NYG",2,"00-0037758","CB","Cordale Flott","Cordale","Flott",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 18:28:11
2023,"REG","NYG",2,"00-0026858","K","Graham Gano","Graham","Gano",NA,NA,NA,"right Ankle",NA,"Full Participation in Practice",2023-09-15 18:28:21
2023,"REG","NYG",2,"00-0038413","S","Gervarrius Owens","Gervarrius","Owens",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 18:28:35
2023,"REG","NYG",2,"00-0036392","T","Matt Peart","Matt","Peart",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2023-09-15 18:28:48
2023,"REG","NYG",2,"00-0032385","WR","Sterling Shepard","Sterling","Shepard",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-15 18:28:58
2023,"REG","NYG",2,"00-0031610","TE","Darren Waller","Darren","Waller",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2023-09-15 18:25:09
2023,"REG","NYG",2,"00-0036552","DE","Azeez Ojulari","Azeez","Ojulari","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2023-09-15 18:29:56
2023,"REG","NYG",2,"00-0038117","WR","Wan'Dale Robinson","Wan'Dale","Robinson","Knee",NA,"Doubtful","Knee",NA,"Limited Participation in Practice",2023-09-15 18:30:08
