player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Sam Roberts,2022,4,3.831476,0.957869,0.171476,0.005,4.700091,1.175023,0.21035,00-0037298,2023,NE,DL,DE,96.0,1998-04-14,NE,200.0,26.0
Jeremiah Pharms,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037711,2023,NE,DL,DE,70.0,1996-10-16,,,27.0
Justus Tavai,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0039012,2023,NE,DL,DT,94.0,,,,
Trey Flowers,2023,1,1.675,1.675,0.05,0.007,1.903003,1.903003,0.056806,00-0031566,2023,NE,LB,OLB,58.0,1993-08-16,NE,101.0,30.0
Matt Judon,2023,2,22.5,11.25,14.0,0.05,25.562722,12.781361,15.905694,00-0032415,2023,NE,LB,OLB,9.0,1992-08-15,BAL,146.0,31.0
Deatrich Wise,2021,4,22.0,5.5,10.0,0.03,30.787945,7.696986,13.994521,00-0033947,2023,NE,DL,DE,91.0,1994-07-26,NE,131.0,29.0
Keion White,2023,4,7.79017,1.947543,5.321683,0.009,8.850576,2.212644,6.046076,00-0039148,2023,NE,DL,DE,99.0,1999-01-20,NE,46.0,25.0
Joshua Uche,2020,4,5.389336,1.347334,2.944486,0.007,6.944684,1.736171,3.794257,00-0036159,2023,NE,LB,OLB,55.0,1998-09-18,NE,60.0,25.0
Anfernee Jennings,2020,4,4.503929,1.125982,0.90318,0.006,5.803751,1.450937,1.163835,00-0036193,2023,NE,LB,OLB,33.0,1997-09-01,NE,87.0,26.0
William Bradley-King,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036664,2023,NE,DL,DE,56.0,1997-12-22,WAS,240.0,26.0
Ja'Whaun Bentley,2023,2,13.5,6.75,9.0,0.03,15.337633,7.668817,10.225089,00-0034385,2023,NE,LB,ILB,8.0,1996-08-24,NE,143.0,27.0
Chris Board,2023,2,5.0,2.5,2.6,0.011,5.680605,2.840302,2.953915,00-0034787,2023,NE,LB,OLB,45.0,1995-07-23,,,28.0
Jahlani Tavai,2022,2,4.4,2.2,2.0,0.011,5.397502,2.698751,2.45341,00-0035240,2023,NE,LB,ILB,48.0,1996-09-28,DET,43.0,27.0
Raekwon McMillan,2023,1,1.6,1.6,0.575,0.007,1.817794,1.817794,0.65327,00-0033461,2023,NE,LB,ILB,50.0,1995-11-17,MIA,54.0,28.0
