"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","ARI",1,"00-0034473","LB","Dennis Gardeck","Dennis","Gardeck",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-08 18:49:43
2023,"REG","ARI",1,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum","Hand",NA,"Out","Hand",NA,"Did Not Participate In Practice",2023-09-08 18:50:25
2023,"REG","ARI",1,"00-0035662","WR","Marquise Brown","Marquise","Brown","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-08 18:50:02
2023,"REG","ARI",1,"00-0030061","TE","Zach Ertz","Zach","Ertz","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-08 18:50:02
2023,"REG","ARI",2,"00-0033553","RB","James Conner","James","Conner",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-15 19:53:46
2023,"REG","ARI",2,"00-0035636","DE","L.J. Collier","L.J.","Collier","Biceps",NA,"Out","Biceps",NA,"Did Not Participate In Practice",2023-09-15 19:55:48
2023,"REG","ARI",2,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-15 19:55:40
2023,"REG","ARI",2,"00-0033890","S","Budda Baker","Budda","Baker","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ARI",2,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum","Hand",NA,"Questionable","Hand",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ARI",2,"00-0036371","DT","Leki Fotu","Leki","Fotu","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-09-15 19:54:13
2023,"REG","ARI",3,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-09-22 19:29:28
2023,"REG","ARI",3,"00-0033563","DE","Carlos Watkins","Carlos","Watkins","Biceps",NA,"Out","Biceps",NA,"Did Not Participate In Practice",2023-09-22 19:29:46
2023,"REG","ARI",3,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-22 19:29:54
2023,"REG","ARI",3,"00-0036371","DT","Leki Fotu","Leki","Fotu","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-09-22 19:29:35
2023,"REG","ARI",4,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-09-29 19:34:27
2023,"REG","ARI",4,"00-0036933","LB","Zaven Collins","Zaven","Collins",NA,NA,NA,"Eye",NA,"Full Participation in Practice",2023-09-29 19:34:27
2023,"REG","ARI",4,"00-0033553","RB","James Conner","James","Conner",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-09-29 19:34:27
2023,"REG","ARI",4,"00-0035343","DE","Jonathan Ledbetter","Jonathan","Ledbetter","Finger",NA,"Out","Finger",NA,"Did Not Participate In Practice",2023-09-29 19:35:52
2023,"REG","ARI",4,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-29 19:35:59
2023,"REG","ARI",4,"00-0037299","RB","Keaontay Ingram","Keaontay","Ingram","Neck",NA,"Questionable","Neck",NA,"Did Not Participate In Practice",2023-09-29 19:35:35
2023,"REG","ARI",4,"00-0035961","LB","Krys Barnes","Krys","Barnes","Finger",NA,"Questionable","Finger",NA,"Limited Participation in Practice",2023-09-29 19:35:35
2023,"REG","ARI",4,"00-0035662","WR","Marquise Brown","Marquise","Brown","Thumb",NA,"Questionable","Thumb",NA,"Limited Participation in Practice",2023-09-29 19:35:35
2023,"REG","ARI",4,"00-0038540","T","Paris Johnson","Paris","Johnson","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-29 19:35:35
2023,"REG","ARI",5,"00-0035961","LB","Krys Barnes","Krys","Barnes",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-10-06 19:50:27
2023,"REG","ARI",5,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-06 19:50:16
2023,"REG","ARI",5,"00-0035258","C","Hjalte Froholdt","Hjalte","Froholdt",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-10-06 19:50:39
2023,"REG","ARI",5,"00-0035343","DE","Jonathan Ledbetter","Jonathan","Ledbetter","Finger",NA,"Out","Finger",NA,"Did Not Participate In Practice",2023-10-06 19:51:50
2023,"REG","ARI",5,"00-0039007","CB","Garrett Williams","Garrett","Williams","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2023-10-06 19:51:40
2023,"REG","ARI",5,"00-0034346","G","Will Hernandez","Will","Hernandez","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2023-10-06 19:51:24
2023,"REG","ARI",5,"00-0035300","T","Dennis Daley","Dennis","Daley","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-10-06 19:51:24
2023,"REG","ARI",5,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-10-06 19:51:24
2023,"REG","ARI",5,"00-0037299","RB","Keaontay Ingram","Keaontay","Ingram","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2023-10-06 19:51:24
2023,"REG","ARI",6,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-13 19:45:21
2023,"REG","ARI",6,"00-0037299","RB","Keaontay Ingram","Keaontay","Ingram",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-10-13 19:45:29
2023,"REG","ARI",6,"00-0037815","LB","Cameron Thomas","Cameron","Thomas",NA,NA,NA,"Thigh",NA,"Limited Participation in Practice",2023-10-13 19:45:21
2023,"REG","ARI",6,"00-0035705","S","Jalen Thompson","Jalen","Thompson","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-10-13 19:46:28
2023,"REG","ARI",6,"00-0035300","T","Dennis Daley","Dennis","Daley","Ankle",NA,"Questionable","Ankle",NA,"Full Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0035662","WR","Marquise Brown","Marquise","Brown","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0039041","TE","Elijah Higgins","Elijah","Higgins","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0035343","DE","Jonathan Ledbetter","Jonathan","Ledbetter","Finger",NA,"Questionable","Finger",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0037330","LB","Jesse Luketa","Jesse","Luketa","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0037751","LB","Myjai Sanders","Myjai","Sanders","Thumb",NA,"Questionable","Thumb",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0039007","CB","Garrett Williams","Garrett","Williams","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",6,"00-0034801","LB","Josh Woods","Josh","Woods","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-10-13 19:46:10
2023,"REG","ARI",7,"00-0036933","LB","Zaven Collins","Zaven","Collins",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2023-10-20 19:41:01
2023,"REG","ARI",7,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-20 19:40:40
2023,"REG","ARI",7,"00-0035343","DE","Jonathan Ledbetter","Jonathan","Ledbetter",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-10-20 19:40:40
2023,"REG","ARI",7,"00-0032933","CB","Antonio Hamilton","Antonio","Hamilton","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2023-10-20 19:41:52
2023,"REG","ARI",7,"00-0035705","S","Jalen Thompson","Jalen","Thompson","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-10-20 19:41:58
