player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Isaiah Hodgins,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036165,2023,NYG,WR,WR,18.0,1998-10-21,BUF,207.0,25.0
Lawrence Cager,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036145,2023,NYG,TE,TE,83.0,1997-08-20,,,26.0
Kalil Pimpleton,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037443,2023,NYG,WR,WR,81.0,,,,
Dennis Houston,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037570,2023,NYG,WR,WR,88.0,1999-04-24,,,25.0
Bryce Ford-Wheaton,2023,3,2.715,0.905,0.236,0.004,3.084569,1.02819,0.268125,00-0038477,2023,NYG,WR,WR,6.0,2000-03-09,,,24.0
Dylan Drummond,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038953,2023,NYG,WR,WR,83.0,2000-01-17,,,24.0
Darren Waller,2022,3,51.0,17.0,22.0,0.082,62.56196,20.853987,26.987512,00-0031610,2023,NYG,TE,TE,12.0,1992-09-13,BAL,204.0,31.0
Daniel Bellinger,2022,4,4.453112,1.113278,0.793112,0.005,5.462655,1.365664,0.972915,00-0038115,2023,NYG,TE,TE,82.0,2000-09-22,NYG,112.0,23.0
Tommy Sweeney,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0035308,2023,NYG,TE,TE,89.0,1995-07-01,BUF,228.0,28.0
Chris Myarick,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035345,2023,NYG,TE,TE,85.0,1995-10-06,,,28.0
Ryan Jones,2023,3,2.72,0.906667,0.125,0.004,3.090249,1.030083,0.142015,00-0038480,2023,NYG,TE,TE,49.0,1999-08-20,,,24.0
Andrew Thomas,2023,5,117.5,23.5,67.0,0.105,133.494217,26.698843,76.120107,00-0036386,2023,NYG,OL,T,78.0,1999-01-22,NYG,4.0,25.0
Yodny Cajuste,2023,1,2.743,2.743,0.0,0.012,3.11638,3.11638,0.0,00-0035252,2023,NYG,OL,T,70.0,1996-02-21,NE,101.0,28.0
Ray Wilborn,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035790,2023,NYG,LB,ILB,48.0,1997-04-01,,,27.0
Justin Pugh,2023,1,1.43,1.43,0.26,0.006,1.624653,1.624653,0.295391,00-0030585,2023,NYG,OL,G,67.0,1990-08-15,NYG,19.0,33.0
Jalen Mayfield,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036947,2023,NYG,OL,G,62.0,2000-05-23,ATL,68.0,23.0
Wyatt Davis,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0037006,2023,NYG,OL,G,67.0,1999-02-17,MIN,86.0,25.0
Joshua Ezeudu,2022,4,5.485524,1.371381,1.169472,0.007,6.72912,1.68228,1.434597,00-0037807,2023,NYG,OL,G,75.0,1999-09-19,NYG,67.0,24.0
Tyre Phillips,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036214,2023,NYG,OL,T,79.0,1997-01-29,BAL,106.0,27.0
Sean Harlow,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033511,2023,NYG,OL,C,65.0,1995-03-28,ATL,136.0,29.0
Ben Bredeson,2020,4,3.7894,0.94735,0.4944,0.005,4.883011,1.220753,0.637083,00-0036132,2023,NYG,OL,G,68.0,1998-02-20,BAL,143.0,26.0
Shane Lemieux,2020,4,3.64214,0.910535,0.34714,0.005,4.693252,1.173313,0.447324,00-0036397,2023,NYG,OL,G,66.0,1997-05-12,NYG,150.0,26.0
John Michael Schmitz,2023,4,6.373334,1.593334,3.424849,0.007,7.240879,1.81022,3.891043,00-0039019,2023,NYG,OL,C,61.0,1999-04-19,NYG,57.0,25.0
J.C. Hassenauer,2023,1,1.035,1.035,0.2,0.005,1.175885,1.175885,0.227224,00-0034142,2023,NYG,OL,C,63.0,1995-09-15,,,28.0
Mark Glowinski,2022,3,18.3,6.1,11.4,0.029,22.448703,7.482901,13.984438,00-0031581,2023,NYG,OL,G,64.0,1992-05-03,SEA,134.0,31.0
Marcus McKethan,2022,4,3.936508,0.984127,0.276508,0.005,4.828934,1.207234,0.339194,00-0037279,2023,NYG,OL,T,60.0,2000-05-19,NYG,173.0,23.0
Evan Neal,2022,4,24.551256,6.137814,24.551256,0.029,30.117151,7.529288,30.117151,00-0037612,2023,NYG,OL,T,73.0,2000-09-19,NYG,7.0,23.0
Matt Peart,2020,4,4.32956,1.08239,0.832292,0.005,5.57906,1.394765,1.072489,00-0036392,2023,NYG,OL,T,74.0,1997-06-11,NYG,99.0,26.0
Joshua Miles,2023,1,1.1625,1.1625,0.3525,0.005,1.320741,1.320741,0.400483,00-0035317,2023,NYG,OL,T,77.0,1996-01-04,ARI,248.0,28.0
Dexter Lawrence,2023,4,90.0,22.5,59.0,0.1,102.25089,25.562722,67.031139,00-0035683,2023,NYG,DL,NT,97.0,1997-11-12,NYG,17.0,26.0
A'Shawn Robinson,2023,1,5.0,5.0,4.0,0.022,5.680605,5.680605,4.544484,00-0032889,2023,NYG,DL,DT,91.0,1995-03-21,DET,46.0,29.0
Vernon Butler,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0032967,2023,NYG,DL,DT,96.0,1994-06-14,CAR,30.0,29.0
Rakeem Nunez-Roches,2023,3,12.0,4.0,7.465,0.018,13.633452,4.544484,8.481143,00-0031957,2023,NYG,DL,NT,93.0,1993-07-03,KC,217.0,30.0
D.J. Davidson,2022,4,4.01412,1.00353,0.35412,0.005,4.924141,1.231035,0.434401,00-0037260,2023,NYG,DL,DT,98.0,1999-09-19,NYG,147.0,24.0
Jordon Riley,2023,4,3.923032,0.980758,0.083032,0.004,4.457039,1.11426,0.094334,00-0038506,2023,NYG,DL,NT,95.0,1998-05-19,NYG,243.0,25.0
Timmy Horne,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037585,2023,NYG,DL,DT,96.0,1997-10-25,,,26.0
Donovan Jeter,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037046,2023,NYG,DL,NT,71.0,,,,
Kevin Atkins,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037519,2023,NYG,DL,DT,76.0,,,,
Kobe Smith,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036180,2023,NYG,DL,DT,72.0,1998-06-23,,,25.0
Kayvon Thibodeaux,2022,4,31.33904,7.83476,31.33904,0.038,38.44376,9.61094,38.44376,00-0037611,2023,NYG,LB,OLB,5.0,2000-12-15,NYG,5.0,23.0
Jihad Ward,2023,1,1.5,1.5,0.5,0.007,1.704181,1.704181,0.56806,00-0033046,2023,NYG,DL,DE,55.0,1994-05-11,OAK,44.0,29.0
Azeez Ojulari,2021,4,6.774914,1.693729,3.915159,0.009,9.481167,2.370293,5.479077,00-0036552,2023,NYG,DL,DE,51.0,2000-06-16,NYG,50.0,23.0
Carlos Basham Jr.,2021,4,5.624942,1.406236,3.026547,0.008,7.871837,1.96796,4.235507,00-0036553,2023,NYG,LB,OLB,45.0,1997-12-16,BUF,61.0,26.0
Oshane Ximines,2023,1,1.18,1.18,0.2,0.005,1.340623,1.340623,0.227224,00-0035708,2023,NYG,LB,OLB,53.0,1996-12-07,NYG,95.0,27.0
Tomon Fox,2023,1,0.252333,0.252333,0.0,0.001,0.286681,0.286681,0.0,00-0037447,2023,NYG,LB,OLB,94.0,1998-03-16,,,26.0
Benton Whitley,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037638,2023,NYG,LB,OLB,48.0,1999-02-12,,,25.0
Ryder Anderson,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037621,2023,NYG,DL,DT,90.0,1998-10-15,,,25.0
Jeremiah Martin,2023,3,2.71,0.903333,0.115,0.004,3.078888,1.026296,0.130654,00-0038716,2023,NYG,DL,DE,69.0,2000-07-10,,,23.0
Habakkuk Baldonado,2023,3,2.71,0.903333,0.115,0.004,3.078888,1.026296,0.130654,00-0038473,2023,NYG,DL,DE,45.0,,,,
Bobby Okereke,2023,4,40.0,10.0,21.8,0.044,45.44484,11.36121,24.767438,00-0035687,2023,NYG,LB,MLB,58.0,1996-07-29,IND,89.0,27.0
Jarrad Davis,2023,1,1.18,1.18,0.0,0.005,1.340623,1.340623,0.0,00-0033539,2023,NYG,LB,ILB,57.0,1994-11-16,DET,21.0,29.0
Isaiah Simmons,2020,4,20.664054,5.166014,20.664054,0.026,26.627646,6.656912,26.627646,00-0036356,2023,NYG,LB,MLB,19.0,1998-07-26,ARI,8.0,25.0
Micah McFadden,2022,4,4.015704,1.003926,0.355704,0.005,4.926085,1.231521,0.436344,00-0037259,2023,NYG,LB,MLB,41.0,2000-01-03,NYG,146.0,24.0
Darrian Beavers,2023,2,1.545,0.7725,0.0,0.003,1.755307,0.877653,0.0,00-0037285,2023,NYG,LB,MLB,43.0,1999-07-05,NYG,182.0,24.0
Cam Brown,2020,4,3.493364,0.873341,0.198364,0.004,4.50154,1.125385,0.255611,00-0036400,2023,NYG,LB,MLB,47.0,1998-04-01,NYG,183.0,26.0
Carter Coughlin,2020,4,3.405144,0.851286,0.110144,0.004,4.38786,1.096965,0.141931,00-0036402,2023,NYG,LB,MLB,52.0,1997-07-20,NYG,218.0,26.0
Dyontae Johnson,2023,3,2.72,0.906667,0.175,0.004,3.090249,1.030083,0.198821,00-0038479,2023,NYG,LB,ILB,54.0,2000-09-28,,,23.0
Adoree' Jackson,2021,3,39.0,13.0,26.5,0.071,54.57863,18.192877,37.085479,00-0033878,2023,NYG,DB,CB,22.0,1995-09-18,TEN,18.0,28.0
Deonte Banks,2023,4,13.579404,3.394851,13.579404,0.015,15.427846,3.856962,15.427846,00-0039000,2023,NYG,DB,CB,25.0,2001-04-03,NYG,24.0,23.0
Aaron Robinson,2021,4,5.143292,1.285823,1.100576,0.007,7.197791,1.799448,1.540203,00-0036899,2023,NYG,DB,CB,33.0,1997-11-10,NYG,71.0,26.0
Cordale Flott,2022,4,5.241844,1.310461,0.992248,0.006,6.430197,1.607549,1.217196,00-0037758,2023,NYG,DB,CB,28.0,2001-08-24,NYG,81.0,22.0
Darnay Holmes,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036394,2023,NYG,DB,CB,30.0,1998-06-23,NYG,110.0,25.0
Nick McCloud,2022,2,1.765,0.8825,0.0,0.004,2.165134,1.082567,0.0,00-0036589,2023,NYG,DB,CB,44.0,1998-07-09,,,25.0
Tre Hawkins,2023,4,3.98952,0.99738,0.14952,0.004,4.532577,1.133144,0.169873,00-0038403,2023,NYG,DB,CB,37.0,2000-08-01,NYG,209.0,23.0
Stantley Thomas-Oliver,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0036315,2023,NYG,DB,CB,27.0,1998-06-04,CAR,221.0,25.0
Darren Evans,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037372,2023,NYG,DB,CB,35.0,,,,
Kaleb Hayes,2023,3,2.72,0.906667,0.125,0.004,3.090249,1.030083,0.142015,00-0038668,2023,NYG,DB,CB,38.0,1999-03-19,,,25.0
Gemon Green,2023,3,2.715,0.905,0.105,0.004,3.084569,1.02819,0.119293,00-0038478,2023,NYG,DB,CB,34.0,,,,
Bobby McCain,2023,1,1.3175,1.3175,0.6525,0.006,1.496839,1.496839,0.741319,00-0031587,2023,NYG,DB,SS,21.0,1993-08-18,MIA,145.0,30.0
Xavier McKinney,2020,4,8.391046,2.097762,5.789507,0.011,10.81268,2.703171,7.460344,00-0036388,2023,NYG,DB,FS,29.0,1999-08-09,NYG,36.0,24.0
Dane Belton,2022,4,4.444492,1.111123,0.784492,0.005,5.452081,1.36302,0.96234,00-0038123,2023,NYG,DB,SS,24.0,2000-12-07,NYG,114.0,23.0
Jason Pinnock,2021,4,3.750448,0.937612,0.270448,0.005,5.248572,1.312143,0.378479,00-0036502,2023,NYG,DB,SS,27.0,1999-06-30,NYJ,175.0,24.0
Gervarrius Owens,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038413,2023,NYG,DB,FS,39.0,1999-10-14,NYG,254.0,24.0
Graham Gano,2023,3,16.5,5.5,13.25,0.024,18.745996,6.248665,15.053603,00-0026858,2023,NYG,K,K,9.0,1987-04-09,,,37.0
Mason Crosby,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0025580,2023,NYG,K,K,21.0,1984-09-03,GB,193.0,39.0
Randy Bullock,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0029421,2023,NYG,K,K,46.0,1989-12-16,HOU,161.0,34.0
Cade York,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0038097,2023,NYG,K,K,99.0,2001-01-27,CLE,124.0,23.0
Jamie Gillan,2023,2,4.0,2.0,1.0,0.009,4.544484,2.272242,1.136121,00-0035042,2023,NYG,P,P,6.0,1997-07-04,,,26.0
Casey Kreiter,2023,1,1.3175,1.3175,0.3525,0.006,1.496839,1.496839,0.400483,00-0030957,2023,NYG,LS,LS,59.0,1990-08-13,,,33.0
Cameron Lyons,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038481,2023,NYG,LS,LS,48.0,,,,
