player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Terell Smith,2023,4,4.115884,1.028971,0.275884,0.005,4.676142,1.169036,0.313438,00-0038395,2023,CHI,DB,CB,32.0,1999-09-27,CHI,165.0,24.0
Greg Stroman,2023,2,1.995,0.9975,0.0,0.004,2.266561,1.133281,0.0,00-0034337,2023,CHI,DB,CB,27.0,1996-03-08,WAS,241.0,28.0
Josh Blackwell,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037129,2023,CHI,DB,CB,39.0,1999-04-05,,,25.0
Jaylon Jones,2022,3,2.5625,0.854167,0.0025,0.004,3.143432,1.047811,0.003067,00-0037106,2023,CHI,DB,CB,31.0,1997-10-14,,,26.0
Eddie Jackson,2020,4,58.4,14.6,33.0,0.074,75.254087,18.813522,42.523713,00-0033784,2023,CHI,DB,FS,4.0,1993-12-10,CHI,112.0,30.0
Jaquan Brisker,2022,4,7.355542,1.838886,4.273827,0.009,9.023081,2.255771,5.242725,00-0038135,2023,CHI,DB,SS,9.0,1999-04-20,CHI,48.0,25.0
Adrian Colbert,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033302,2023,CHI,DB,FS,23.0,1993-10-06,SF,229.0,30.0
Elijah Hicks,2022,4,3.737012,0.934253,0.077012,0.004,4.584212,1.146053,0.094471,00-0037096,2023,CHI,DB,FS,22.0,1999-10-16,CHI,254.0,24.0
A.J. Thomas,2023,1,0.324999,0.324999,0.0,0.001,0.369238,0.369238,0.0,00-0037222,2023,CHI,DB,FS,38.0,1999-09-18,,,24.0
Quindell Johnson,2023,3,2.725,0.908333,0.03,0.004,3.09593,1.031976,0.034084,00-0038368,2023,CHI,DB,SS,26.0,1999-11-05,,,24.0
Macon Clark,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038421,2023,CHI,DB,FS,25.0,1999-07-21,,,24.0
Bralen Trahan,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038526,2023,CHI,DB,SS,45.0,,,,
Cairo Santos,2023,4,15.6,3.9,9.583333,0.017,17.723488,4.430872,10.887826,00-0031203,2023,CHI,K,K,8.0,1991-11-12,,,32.0
John Parker Romo,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037542,2023,CHI,K,K,46.0,1997-08-24,,,26.0
Trenton Gill,2022,4,3.737012,0.934253,0.077012,0.004,4.584212,1.146053,0.094471,00-0037097,2023,CHI,P,P,16.0,1999-01-01,CHI,255.0,25.0
Patrick Scales,2023,1,1.3175,1.3175,1.0925,0.006,1.496839,1.496839,1.241212,00-0028284,2023,CHI,LS,LS,48.0,1988-02-11,,,36.0
Matt Overton,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0027187,2023,CHI,LS,LS,45.0,1985-07-06,,,38.0
Roy Mbaeteka,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,CHI,OL,T,78.0,2000-02-13,,,24.0
