season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2024,Robert Spillane,SpilRo00,LV,29.0,LB,8.0,8.0,1.0,28.0,24.0,0.857,229.0,9.5,8.2,2.0,109.7,5.2,111.0,118.0,29.0,0.0,0.0,1.0,1.0,79.0,8.0,0.092,2024-10-31
2024,EJ Speed,SpeeEJ00,IND,29.0,LB,7.0,7.0,0.0,28.0,21.0,0.75,208.0,9.9,7.4,0.0,95.5,2.8,84.0,124.0,26.0,1.0,1.0,0.0,2.0,70.0,6.0,0.079,2024-10-31
2024,Budda Baker,BakeBu00,ARI,28.0,S,8.0,8.0,0.0,35.0,26.0,0.743,329.0,12.7,9.4,2.0,122.2,8.1,215.0,114.0,10.0,0.0,0.0,0.0,0.0,79.0,9.0,0.102,2024-10-31
2024,Germaine Pratt,PratGe00,CIN,28.0,LB,8.0,8.0,1.0,33.0,24.0,0.727,202.0,8.4,6.1,1.0,85.7,2.3,47.0,155.0,24.0,0.0,3.0,0.0,3.0,80.0,7.0,0.08,2024-10-31
2024,Nick Cross,CrosNi00,IND,23.0,S,8.0,8.0,1.0,33.0,23.0,0.6970000000000001,314.0,13.7,9.5,3.0,117.5,11.6,208.0,106.0,5.0,0.0,0.0,0.0,0.0,76.0,7.0,0.084,2024-10-31
