player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Tino Ellis,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0035858,2023,MIA,DB,CB,34.0,,,,
Daewood Davis,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038688,2023,MIA,WR,WR,87.0,,,,
Ethan Bonner,2023,3,2.7,0.9,0.08,0.004,3.067527,1.022509,0.09089,00-0038684,2023,MIA,DB,CB,38.0,1999-10-23,,,24.0
Jevon Holland,2021,4,8.716404,2.179101,6.257796,0.012,12.198189,3.049547,8.757485,00-0036998,2023,MIA,DB,SS,8.0,2000-03-03,MIA,36.0,24.0
DeShon Elliott,2023,1,1.77,1.77,1.77,0.008,2.010934,2.010934,2.010934,00-0034277,2023,MIA,DB,FS,21.0,1997-04-21,BAL,190.0,27.0
Brandon Jones,2020,4,4.873102,1.218276,1.104072,0.006,6.279466,1.569867,1.422704,00-0036221,2023,MIA,DB,FS,29.0,1998-04-02,MIA,70.0,26.0
Myles Dorn,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035979,2023,MIA,DB,SS,35.0,1998-06-25,,,25.0
Jason Sanders,2021,5,22.0,4.4,10.0,0.024,30.787945,6.157589,13.994521,00-0034794,2023,MIA,K,K,7.0,1995-11-16,MIA,229.0,28.0
Jake Bailey,2023,1,1.2325,1.2325,1.0925,0.005,1.400269,1.400269,1.241212,00-0035280,2023,MIA,P,P,16.0,1997-06-18,NE,163.0,26.0
Blake Ferguson,2023,3,4.06,1.353333,1.56,0.006,4.612651,1.53755,1.772349,00-0036217,2023,MIA,LS,LS,44.0,1997-04-21,MIA,185.0,27.0
James Blackman,2023,3,2.697,0.899,0.012,0.004,3.064118,1.021373,0.013633,,2023,MIA,QB,QB,16.0,,,,
Jamal Woods,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,MIA,DL,DT,69.0,,,,
Zeke Vandenburgh,2023,3,2.697,0.899,0.022,0.004,3.064118,1.021373,0.024995,,2023,MIA,LB,OLB,57.0,1999-01-18,,,25.0
