player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Ben Stille,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037356,2023,ARI,DL,DT,90.0,1997-11-12,,,26.0
Jacob Slade,2023,3,2.715,0.905,0.2,0.004,3.084569,1.02819,0.227224,00-0038708,2023,ARI,DL,DT,79.0,2000-02-23,,,24.0
Jonathan Ledbetter,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035343,2023,ARI,DL,DE,93.0,1997-09-12,,,26.0
Zaven Collins,2021,4,14.690254,3.672564,14.690254,0.02,20.558306,5.139577,20.558306,00-0036933,2023,ARI,LB,OLB,25.0,1999-05-19,ARI,16.0,24.0
Dennis Gardeck,2022,3,10.0,3.333333,3.75,0.016,12.267051,4.089017,4.600144,00-0034473,2023,ARI,LB,OLB,45.0,1994-08-09,,,29.0
B.J. Ojulari,2023,4,8.597614,2.149404,6.532849,0.01,9.76793,2.441983,7.422107,00-0039155,2023,ARI,LB,OLB,18.0,2002-04-05,ARI,41.0,22.0
Cameron Thomas,2022,4,5.14434,1.286085,0.921336,0.006,6.310588,1.577647,1.130208,00-0037815,2023,ARI,LB,OLB,97.0,2000-07-01,ARI,87.0,23.0
Victor Dimukeje,2021,4,3.64186,0.910465,0.16186,0.005,5.096608,1.274152,0.226515,00-0036896,2023,ARI,LB,OLB,52.0,1999-11-18,ARI,210.0,24.0
Tyreke Smith,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037080,2023,ARI,LB,OLB,50.0,2000-02-14,SEA,158.0,24.0
Jesse Luketa,2022,4,3.737012,0.934253,0.077012,0.004,4.584212,1.146053,0.094471,00-0037330,2023,ARI,LB,OLB,43.0,1999-01-15,ARI,256.0,25.0
Kyzir White,2023,2,10.0,5.0,6.0,0.022,11.36121,5.680605,6.816726,00-0034375,2023,ARI,LB,ILB,7.0,1996-03-24,LAC,119.0,28.0
Zeke Turner,2023,1,2.0,2.0,0.6525,0.009,2.272242,2.272242,0.741319,00-0034490,2023,ARI,LB,ILB,47.0,1996-06-09,,,27.0
Josh Woods,2023,1,1.2325,1.2325,0.7775,0.005,1.400269,1.400269,0.883334,00-0034801,2023,ARI,LB,ILB,10.0,1996-07-01,,,27.0
Davion Taylor,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036393,2023,ARI,LB,OLB,50.0,1998-08-05,PHI,103.0,25.0
Krys Barnes,2023,1,1.035,1.035,0.025,0.005,1.175885,1.175885,0.028403,00-0035961,2023,ARI,LB,ILB,51.0,1998-04-02,,,26.0
Owen Pappoe,2023,4,4.08498,1.021245,0.24498,0.005,4.641032,1.160258,0.278327,00-0038600,2023,ARI,LB,ILB,44.0,2000-09-29,ARI,168.0,23.0
Caleb Johnson,2023,3,2.7025,0.900833,0.0575,0.004,3.070367,1.023455,0.065327,00-0038499,2023,ARI,LB,ILB,38.0,1998-07-14,,,25.0
Kyle Soelle,2023,3,2.705,0.901667,0.06,0.004,3.073207,1.024403,0.068167,00-0038709,2023,ARI,LB,ILB,58.0,,,,
Trevor Nowaske,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038660,2023,ARI,LB,ILB,53.0,1998-11-07,,,25.0
Antonio Hamilton,2023,1,1.5,1.5,1.5,0.007,1.704181,1.704181,1.704181,00-0032933,2023,ARI,DB,CB,33.0,1993-01-24,,,31.0
Garrett Williams,2023,4,5.63493,1.408733,1.098132,0.006,6.401962,1.600491,1.247611,00-0039007,2023,ARI,DB,CB,21.0,2001-06-01,ARI,72.0,22.0
Rashad Fenton,2023,1,1.2325,1.2325,0.07625,0.005,1.400269,1.400269,0.086629,00-0035147,2023,ARI,DB,CB,24.0,1997-02-17,KC,201.0,27.0
Nate Hairston,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033568,2023,ARI,DB,CB,27.0,1994-06-30,IND,158.0,29.0
Kei'Trel Clark,2023,4,4.0486,1.01215,0.2086,0.005,4.599699,1.149925,0.236995,00-0038984,2023,ARI,DB,CB,13.0,2001-03-19,ARI,180.0,23.0
Bobby Price,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036011,2023,ARI,DB,FS,26.0,1998-04-25,,,26.0
Andre Chachere,2023,2,1.995,0.9975,0.0,0.004,2.266561,1.133281,0.0,00-0034623,2023,ARI,DB,SS,36.0,1996-02-10,,,28.0
Kyler McMichael,2023,2,1.674,0.837,0.009,0.004,1.901867,0.950933,0.010225,00-0037484,2023,ARI,DB,CB,48.0,2000-03-22,,,24.0
Starling Thomas V,2023,3,2.715,0.905,0.02,0.004,3.084569,1.02819,0.022722,00-0038663,2023,ARI,DB,CB,24.0,2000-01-25,,,24.0
Divaad Wilson,2023,3,2.7025,0.900833,0.0175,0.004,3.070367,1.023455,0.019882,00-0038674,2023,ARI,DB,CB,27.0,2000-01-26,,,24.0
Quavian White,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038931,2023,ARI,DB,CB,37.0,2000-06-12,,,23.0
Budda Baker,2023,2,28.2,14.1,13.4,0.063,32.038612,16.019306,15.224021,00-0033890,2023,ARI,DB,SS,3.0,1996-01-10,ARI,36.0,28.0
Jalen Thompson,2022,3,36.0,12.0,24.5,0.058,44.161383,14.720461,30.054275,00-0035705,2023,ARI,DB,FS,34.0,1998-07-18,ARI,132.0,25.0
Jovante Moffatt,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036118,2023,ARI,DB,SS,38.0,1996-12-25,,,27.0
Juju Hughes,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036077,2023,ARI,DB,FS,36.0,1998-07-19,,,25.0
Joey Blount,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037141,2023,ARI,DB,FS,32.0,1998-11-16,,,25.0
Verone McKinley,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037354,2023,ARI,DB,SS,32.0,1999-06-29,,,24.0
Qwuantrezz Knight,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037522,2023,ARI,DB,CB,28.0,1997-10-10,,,26.0
Kendell Brooks,2023,3,2.705,0.901667,0.08,0.004,3.073207,1.024403,0.09089,00-0038703,2023,ARI,DB,FS,28.0,,,,
Matt Prater,2023,2,7.5,3.75,4.0,0.017,8.520907,4.260454,4.544484,00-0023853,2023,ARI,K,K,5.0,1984-08-10,,,39.0
Blake Gillikin,2023,1,1.24,1.24,0.6,0.006,1.40879,1.40879,0.681673,00-0035859,2023,ARI,P,P,12.0,1998-01-21,,,26.0
Nolan Cooney,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036539,2023,ARI,P,P,16.0,1996-09-18,,,27.0
Aaron Brewer,2023,1,1.3175,1.3175,0.0,0.006,1.496839,1.496839,0.0,00-0028946,2023,ARI,LS,LS,46.0,1990-07-05,,,33.0
Bernhard Seikovits,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,ARI,TE,TE,80.0,1997-07-24,,,26.0
Braylon Jones,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,ARI,OL,C,63.0,,,,
Tyreek Maddox-Williams,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,,2023,ARI,LB,LB,58.0,1997-10-28,,,26.0
Matt Hembrough,2023,3,2.702,0.900667,0.007,0.004,3.069799,1.023267,0.007953,,2023,ARI,LS,LS,39.0,1999-05-17,,,24.0
