"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","IND",1,"00-0039156","CB","Julius Brents","Julius","Brents",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-08 19:05:01
2023,"REG","IND",1,"00-0034846","LB","Shaquille Leonard","Shaquille","Leonard",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-09-08 19:04:45
2023,"REG","IND",1,"00-0032378","DT","DeForest Buckner","DeForest","Buckner",NA,NA,NA,"Forearm",NA,"Limited Participation in Practice",2023-09-08 19:05:12
2023,"REG","IND",1,"00-0036251","RB","Zack Moss","Zack","Moss","Forearm",NA,"Questionable","Forearm",NA,"Limited Participation in Practice",2023-09-08 19:05:27
2023,"REG","IND",2,"00-0033269","P","Rigoberto Sanchez","Rigoberto","Sanchez",NA,NA,NA,"Illness",NA,"Did Not Participate In Practice",2023-09-15 19:10:46
2023,"REG","IND",2,"00-0036251","RB","Zack Moss","Zack","Moss",NA,NA,NA,"Forearm",NA,"Full Participation in Practice",2023-09-15 19:10:12
2023,"REG","IND",2,"00-0034836","T","Braden Smith","Braden","Smith",NA,NA,NA,"Knee","Ankle","Full Participation in Practice",2023-09-15 19:10:12
2023,"REG","IND",2,"00-0036876","TE","Kylen Granson","Kylen","Granson","Hamstring",NA,"Questionable",NA,NA,"
    ",2023-09-16 16:07:40
2023,"REG","IND",2,"00-0037292","TE","Andrew Ogletree","Andrew","Ogletree","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2023-09-15 19:11:00
2023,"REG","IND",2,"00-0034342","G","Quenton Nelson","Quenton","Nelson","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-09-15 19:11:00
2023,"REG","IND",3,"00-0033952","DT","Grover Stewart","Grover","Stewart",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-09-22 18:31:09
2023,"REG","IND",3,"00-0032383","C","Ryan Kelly","Ryan","Kelly","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-09-22 18:31:48
2023,"REG","IND",3,"00-0039164","QB","Anthony Richardson","Anthony","Richardson","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-09-22 18:31:57
2023,"REG","IND",3,"00-0034342","G","Quenton Nelson","Quenton","Nelson","Toe",NA,"Questionable","Toe",NA,"Full Participation in Practice",2023-09-22 18:31:41
2023,"REG","IND",3,"00-0037395","CB","Dallis Flowers","Dallis","Flowers","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-22 18:31:41
2023,"REG","IND",3,"00-0033393","CB","Kenny Moore","Kenny","Moore","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-22 18:31:41
2023,"REG","IND",4,"00-0034836","T","Braden Smith","Braden","Smith",NA,NA,NA,"Wrist",NA,"Did Not Participate In Practice",2023-09-29 19:28:41
2023,"REG","IND",4,"00-0033952","DT","Grover Stewart","Grover","Stewart",NA,NA,NA,"Foot",NA,"Did Not Participate In Practice",2023-09-29 19:28:56
2023,"REG","IND",4,"00-0037395","CB","Dallis Flowers","Dallis","Flowers",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-09-29 19:27:54
2023,"REG","IND",4,"00-0039164","QB","Anthony Richardson","Anthony","Richardson",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-09-29 19:27:54
2023,"REG","IND",4,"00-0032383","C","Ryan Kelly","Ryan","Kelly","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-09-29 19:30:07
2023,"REG","IND",4,"00-0037757","T","Bernhard Raimann","Bernhard","Raimann","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-09-29 19:30:19
2023,"REG","IND",4,"00-0032378","DT","DeForest Buckner","DeForest","Buckner","Groin","Back","Questionable","Groin","Back","Did Not Participate In Practice",2023-09-29 19:29:44
2023,"REG","IND",4,"00-0036879","QB","Sam Ehlinger","Sam","Ehlinger","right Shoulder",NA,"Questionable","right Shoulder",NA,"Did Not Participate In Practice",2023-09-29 19:29:44
2023,"REG","IND",4,"00-0034342","G","Quenton Nelson","Quenton","Nelson","Toe",NA,"Questionable","Toe",NA,"Full Participation in Practice",2023-09-29 19:29:44
