player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Breshad Perriman,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032054,2023,IND,WR,WR,9.0,1993-09-10,BAL,26.0,30.0
"Michael Pittman, Jr.",2020,4,8.612842,2.153211,6.625377,0.011,11.098486,2.774622,8.537443,00-0036252,2023,IND,WR,WR,11.0,1997-10-05,IND,34.0,26.0
Isaiah McKenzie,2023,1,1.2325,1.2325,0.4025,0.005,1.400269,1.400269,0.457289,00-0033466,2023,IND,WR,WR,6.0,1995-04-09,DEN,172.0,29.0
Alec Pierce,2022,4,6.601342,1.650336,3.691037,0.008,8.0979,2.024476,4.527814,00-0037664,2023,IND,WR,WR,14.0,2000-05-02,IND,53.0,23.0
Amari Rodgers,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036991,2023,IND,WR,WR,3.0,1999-09-23,GB,85.0,24.0
James Washington,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034676,2023,IND,WR,WR,12.0,1996-04-02,PIT,60.0,28.0
Josh Downs,2023,4,5.520456,1.380114,1.014876,0.006,6.271906,1.567976,1.153022,00-0038997,2023,IND,WR,WR,1.0,2001-08-12,IND,79.0,22.0
Vyncint Smith,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0034631,2023,IND,WR,WR,15.0,1996-06-09,,,27.0
Jaydon Mickens,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033006,2023,IND,WR,WR,88.0,1994-04-21,,,30.0
Malik Turner,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034867,2023,IND,WR,WR,12.0,1996-01-30,,,28.0
Juwann Winfree,2023,2,2.135,1.0675,0.0,0.005,2.425618,1.212809,0.0,00-0035593,2023,IND,WR,WR,9.0,1996-09-04,DEN,187.0,27.0
Tyrie Cleveland,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036439,2023,IND,WR,WR,15.0,1997-09-20,DEN,252.0,26.0
D.J. Montgomery,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0035045,2023,IND,WR,WR,2.0,1996-11-17,,,27.0
Zavier Scott,2023,3,2.71,0.903333,0.045,0.004,3.078888,1.026296,0.051125,00-0038440,2023,IND,RB,RB,34.0,1999-07-17,,,24.0
Kody Case,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038532,2023,IND,WR,WR,13.0,,,,
Tony Brown,2023,1,1.2325,1.2325,0.5,0.005,1.400269,1.400269,0.56806,00-0034540,2023,IND,DB,CB,38.0,1995-07-13,,,28.0
Mo Alie-Cox,2022,3,17.55,5.85,8.2,0.028,21.528674,7.176225,10.058982,00-0033217,2023,IND,TE,TE,81.0,1993-09-19,,,30.0
Eric Tomlinson,2023,1,1.3175,1.3175,0.6525,0.006,1.496839,1.496839,0.741319,00-0031690,2023,IND,TE,TE,87.0,1992-04-22,,,32.0
Jelani Woods,2022,4,5.372484,1.343121,1.08726,0.006,6.590453,1.647613,1.333747,00-0037755,2023,IND,TE,TE,80.0,1998-10-09,IND,73.0,25.0
Kylen Granson,2021,4,4.186364,1.046591,0.706364,0.006,5.858616,1.464654,0.988523,00-0036876,2023,IND,TE,TE,83.0,1998-03-27,IND,127.0,26.0
Ricky Seals-Jones,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033611,2023,IND,TE,TE,48.0,1995-03-15,,,29.0
Andrew Ogletree,2022,4,3.838192,0.959548,0.178192,0.005,4.70833,1.177082,0.218589,00-0037292,2023,IND,TE,TE,85.0,1998-07-28,IND,192.0,25.0
Will Mallory,2023,4,4.130592,1.032648,0.290592,0.005,4.692852,1.173213,0.330148,00-0038394,2023,IND,TE,TE,86.0,1999-06-22,IND,162.0,24.0
Nick Eubanks,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036766,2023,IND,TE,TE,47.0,,,,
Jordan Murray,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038999,2023,IND,TE,TE,84.0,2000-04-20,,,24.0
Bernhard Raimann,2022,4,5.30196,1.32549,1.035972,0.006,6.503941,1.625985,1.270832,00-0037757,2023,IND,OL,T,79.0,1997-09-23,IND,77.0,26.0
Blake Freeland,2023,4,4.655888,1.163972,0.815888,0.005,5.289652,1.322413,0.926947,00-0039158,2023,IND,OL,T,73.0,2001-05-03,IND,106.0,22.0
Quenton Nelson,2022,4,80.0,20.0,60.0,0.096,98.136407,24.534102,73.602305,00-0034342,2023,IND,OL,G,56.0,1996-03-19,IND,6.0,28.0
Arlington Hambright,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036317,2023,IND,OL,G,64.0,1996-01-30,CHI,226.0,28.0
Josh Sills,2022,3,2.57,0.856667,0.135,0.004,3.152632,1.050878,0.165605,00-0037138,2023,IND,OL,G,65.0,1998-01-26,,,26.0
Wesley French,2022,3,2.57,0.856667,0.01,0.004,3.152632,1.050878,0.012267,00-0037396,2023,IND,OL,C,62.0,1996-11-30,,,27.0
Ryan Kelly,2020,4,49.65,12.4125,34.0,0.063,63.97886,15.994715,43.812311,00-0032383,2023,IND,OL,C,78.0,1993-05-30,IND,18.0,30.0
Ike Boettger,2023,1,1.2325,1.2325,0.05,0.005,1.400269,1.400269,0.056806,00-0034505,2023,IND,OL,G,68.0,1994-10-05,,,29.0
Jack Anderson,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036577,2023,IND,OL,G,67.0,1998-10-11,BUF,236.0,25.0
Will Fries,2021,4,3.565376,0.891344,0.085376,0.005,4.989573,1.247393,0.11948,00-0036483,2023,IND,OL,G,75.0,1998-04-04,IND,248.0,26.0
Danny Pinter,2020,4,3.643696,0.910924,0.348696,0.005,4.695257,1.173814,0.449329,00-0036215,2023,IND,OL,C,63.0,1996-06-19,IND,149.0,27.0
Emil Ekiyor,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038432,2023,IND,OL,G,66.0,,,,
Braden Smith,2021,4,70.0,17.5,42.0,0.096,97.961644,24.490411,58.776986,00-0034836,2023,IND,OL,T,72.0,1996-03-25,IND,37.0,28.0
Lewis Kidd,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037537,2023,IND,OL,G,66.0,1997-09-15,,,26.0
Matthew Vanderslice,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038533,2023,IND,OL,T,60.0,,,,
Jared Veldheer,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0027674,2023,IND,OL,T,69.0,1987-06-14,OAK,69.0,36.0
DeForest Buckner,2020,4,84.0,21.0,56.378,0.106,108.24218,27.060545,72.648543,00-0032378,2023,IND,DL,DT,99.0,1994-03-17,SF,7.0,30.0
Grover Stewart,2020,3,30.75,10.25,20.0,0.052,39.624369,13.208123,25.771948,00-0033952,2023,IND,DL,DT,90.0,1993-10-20,IND,144.0,30.0
Taven Bryan,2023,1,3.51,3.51,3.0,0.016,3.987785,3.987785,3.408363,00-0034842,2023,IND,DL,DT,96.0,1996-03-11,JAX,29.0,28.0
Eric Johnson,2022,4,3.98074,0.995185,0.32074,0.005,4.883194,1.220799,0.393453,00-0037269,2023,IND,DL,DT,93.0,1998-07-16,IND,159.0,25.0
Caleb Sampson,2023,3,2.72,0.906667,0.125,0.004,3.090249,1.030083,0.142015,00-0038439,2023,IND,DL,DT,68.0,,,,
Samson Ebukam,2023,3,24.0,8.0,10.755,0.036,27.266904,9.088968,12.218981,00-0033945,2023,IND,DL,DE,52.0,1995-05-09,LA,125.0,28.0
Jacob Martin,2023,1,2.5,2.5,1.0,0.011,2.840302,2.840302,1.136121,00-0034163,2023,IND,DL,DE,92.0,1995-12-11,SEA,186.0,28.0
Al-Quadin Muhammad,2023,1,1.2325,1.2325,0.6525,0.005,1.400269,1.400269,0.741319,00-0033964,2023,IND,DL,DE,97.0,1995-03-28,NO,196.0,29.0
Kwity Paye,2021,4,13.644836,3.411209,13.644836,0.019,19.095294,4.773823,19.095294,00-0036479,2023,IND,DL,DE,51.0,1998-11-19,IND,21.0,25.0
Tyquan Lewis,2023,1,2.1,2.1,0.5,0.009,2.385854,2.385854,0.56806,00-0034359,2023,IND,DL,DE,94.0,1995-01-30,IND,64.0,29.0
Dayo Odeyingbo,2021,4,6.17753,1.544383,3.453545,0.008,8.645157,2.16129,4.833071,00-0036480,2023,IND,DL,DE,54.0,1999-09-24,IND,54.0,24.0
Derek Rivers,2023,1,1.06,1.06,0.04,0.005,1.204288,1.204288,0.045445,00-0033920,2023,IND,DL,DE,95.0,1994-05-09,NE,83.0,29.0
Adetomiwa Adebawore,2023,4,4.636912,1.159228,0.796912,0.005,5.268093,1.317023,0.905388,00-0039031,2023,IND,DL,DT,95.0,2001-03-04,IND,110.0,23.0
Titus Leo,2023,4,3.973332,0.993333,0.133332,0.004,4.514186,1.128546,0.151481,00-0038404,2023,IND,DL,DE,91.0,1999-08-26,IND,211.0,24.0
Zach McCloud,2023,2,1.655,0.8325,0.0,0.004,1.88028,0.945821,0.0,00-0037496,2023,IND,DL,DE,53.0,1998-04-22,,,26.0
E.J. Speed,2023,2,8.0,4.0,3.92,0.018,9.088968,4.544484,4.453594,00-0034987,2023,IND,LB,OLB,45.0,1995-06-01,IND,164.0,28.0
Zaire Franklin,2022,3,10.0,3.333333,4.0,0.016,12.267051,4.089017,4.90682,00-0034431,2023,IND,LB,OLB,44.0,1996-07-02,IND,235.0,27.0
Genard Avery,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034682,2023,IND,DL,DE,92.0,1995-04-26,CLE,150.0,28.0
Cameron McGrone,2022,2,1.575,0.7875,0.0,0.004,1.932061,0.96603,0.0,00-0036644,2023,IND,LB,MLB,59.0,2000-06-22,NE,177.0,23.0
Grant Stuard,2021,4,3.556248,0.889062,0.076248,0.005,4.976799,1.2442,0.106705,00-0036672,2023,IND,LB,MLB,41.0,1998-10-15,TB,259.0,25.0
Segun Olubi,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037527,2023,IND,LB,MLB,50.0,1999-11-01,,,24.0
Liam Anderson,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038429,2023,IND,LB,MLB,47.0,2000-04-30,,,23.0
Isaiah Land,2023,3,2.7,0.9,0.1,0.004,3.067527,1.022509,0.113612,00-0038737,2023,IND,DL,DE,55.0,2000-02-05,,,24.0
Austin Ajiake,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0039178,2023,IND,LB,ILB,53.0,2000-06-30,,,23.0
Kenny Moore,2019,4,33.3,8.325,18.25,0.044,45.190329,11.297582,24.766472,00-0033393,2023,IND,DB,CB,23.0,1995-08-23,,,28.0
Julius Brents,2023,4,8.196936,2.049234,5.975996,0.009,9.312711,2.328178,6.789455,00-0039156,2023,IND,DB,CB,29.0,2000-01-18,IND,44.0,24.0
Darren Hall,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036956,2023,IND,DB,CB,30.0,2000-05-02,ATL,108.0,23.0
Chris Lammons,2023,2,2.135,1.0675,0.0,0.005,2.425618,1.212809,0.0,00-0034145,2023,IND,DB,CB,35.0,1996-01-31,,,28.0
Kevin Toliver II,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0034603,2023,IND,DB,CB,27.0,1995-11-24,,,28.0
Rodney Thomas,2022,4,3.755384,0.938846,0.095384,0.005,4.606749,1.151687,0.117008,00-0037323,2023,IND,DB,FS,25.0,1998-06-26,IND,239.0,25.0
Ameer Speed,2023,4,3.973332,0.993333,0.133332,0.004,4.514186,1.128546,0.151481,00-0038624,2023,IND,DB,SS,37.0,1999-10-13,NE,214.0,24.0
Jaylon Jones,2023,4,3.95348,0.98837,0.11348,0.004,4.491632,1.122908,0.128927,00-0038407,2023,IND,DB,CB,40.0,2002-04-03,IND,221.0,22.0
Darrell Baker Jr.,2022,3,2.58,0.86,0.03,0.004,3.164899,1.054966,0.036801,00-0037549,2023,IND,DB,CB,39.0,1998-03-27,,,26.0
Isaac Taylor-Stuart,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037577,2023,IND,DB,CB,37.0,1999-10-25,,,24.0
Dallis Flowers,2022,3,2.565,0.855,0.015,0.004,3.146499,1.048833,0.018401,00-0037395,2023,IND,DB,CB,33.0,1997-06-04,,,26.0
Brandon Wilson,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0033791,2023,IND,DB,FS,40.0,1994-07-27,CIN,207.0,29.0
Nick Cross,2022,4,5.065636,1.266409,0.8641,0.006,6.214041,1.55351,1.059996,00-0037616,2023,IND,DB,SS,20.0,2001-09-10,IND,96.0,22.0
Ronnie Harrison,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034779,2023,IND,LB,ILB,48.0,1997-04-18,JAX,93.0,27.0
Julian Blackmon,2020,4,4.539838,1.13496,0.926436,0.006,5.850023,1.462506,1.193803,00-0036253,2023,IND,DB,FS,32.0,1998-08-24,IND,85.0,25.0
Henry Black,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035962,2023,IND,DB,SS,38.0,1997-01-03,,,27.0
Trevor Denbow,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037392,2023,IND,DB,FS,43.0,1998-08-26,,,25.0
Tyreque Jones,2023,3,2.705,0.901666,0.035,0.004,3.073207,1.024402,0.039764,00-0038847,2023,IND,DB,FS,36.0,1999-01-04,,,25.0
Matt Gay,2023,4,22.5,5.625,13.0,0.025,25.562722,6.390681,14.769573,00-0035269,2023,IND,K,K,7.0,1994-03-15,TB,145.0,30.0
Rigoberto Sanchez,2019,4,11.6,2.9,5.0,0.015,15.741977,3.935494,6.785335,00-0033269,2023,IND,P,P,8.0,1994-09-08,,,29.0
Luke Rhodes,2023,4,6.465,1.61625,2.5,0.007,7.345022,1.836256,2.840302,00-0032753,2023,IND,LS,LS,46.0,1992-12-02,,,31.0
Ethan Fernea,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,IND,WR,WR,3.0,1998-03-02,,,26.0
Tyler Adams,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,IND,WR,WR,2.0,,,,
Jake Witt,2023,4,3.93482,0.983705,0.09482,0.004,4.470432,1.117608,0.107727,,2023,IND,OL,T,76.0,2000-02-07,IND,236.0,24.0
Marcel Dabo,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,IND,DB,FS,42.0,2000-01-10,,,24.0
Daniel Scott,2023,4,4.147836,1.036959,0.307836,0.005,4.712444,1.178111,0.349739,,2023,IND,DB,FS,31.0,1998-10-26,IND,158.0,25.0
