year,player_game_count,snap_counts_ce,snap_counts_rt,snap_counts_te,snap_counts_rg,snap_counts_pass_block,snap_counts_pass_play,snap_counts_block,grades_run_block,player,team_name,grades_offense,player_id,grades_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_offense,position
2023,16,0,558,28,0,369,370,621,50.7,James Hudson III,CLV,44.7,59854,48.4,252,35,0,622,T
2023,8,0,0,4,0,319,319,569,54.5,Jedrick Wills Jr.,CLV,54.0,58467,60.1,250,565,0,569,T
2023,17,0,4,644,0,57,651,427,54.4,David Njoku,CLV,68.2,11784,67.5,370,5,0,1021,TE
2023,16,0,0,0,0,1,629,324,57.8,Amari Cooper,CLV,79.9,9437,68.1,323,0,0,952,WR
2023,18,0,0,0,0,1,647,310,42.3,Elijah Moore,CLV,58.9,84302,0.0,309,0,0,966,WR
2023,18,222,0,13,18,169,175,307,58.7,Nick Harris,CLV,59.5,46752,66.3,138,0,0,313,C
2023,13,0,0,58,4,146,146,266,63.0,Michael Dunn,CLV,61.1,39676,55.8,120,1,203,266,G
2023,18,0,0,262,0,23,196,251,49.6,Harrison Bryant,CLV,57.0,26394,80.2,228,1,0,429,TE
2023,14,0,0,16,0,6,382,232,56.2,Cedric Tillman,CLV,55.5,84434,76.4,226,0,0,609,WR
2023,6,0,0,0,0,0,218,155,60.9,Deshaun Watson,CLV,67.3,11767,,155,0,0,383,QB
2023,6,0,0,0,0,0,277,130,61.2,Joe Flacco,CLV,72.8,4332,,130,0,0,417,QB
2023,18,0,0,175,0,7,137,117,44.2,Jordan Akins,CLV,53.6,47050,43.5,110,0,0,247,TE
2023,6,0,0,0,0,0,135,99,60.5,P.J. Walker,CLV,29.7,12134,,99,0,0,243,QB
2023,16,0,0,4,0,6,169,97,51.1,David Bell,CLV,63.6,97989,78.0,91,0,0,260,WR
2023,18,0,0,40,0,64,435,86,67.1,Jerome Ford,CLV,68.3,83601,64.8,22,0,0,672,HB
2023,8,0,0,1,0,0,132,73,60.8,Dorian Thompson-Robinson,CLV,49.3,83574,,73,0,0,214,QB
2023,16,0,0,25,0,43,203,61,65.0,Kareem Hunt,CLV,69.8,11841,58.4,18,0,0,367,HB
2023,5,0,17,11,0,33,33,60,51.0,Leroy Watson,CLV,49.8,98723,46.2,27,32,0,60,T
2023,2,19,0,1,35,34,34,57,65.9,Luke Wypler,CLV,64.6,129764,54.5,23,0,0,57,G
2023,13,0,0,0,0,0,91,41,58.9,Marquise Goodwin,CLV,50.5,7859,,41,0,0,136,WR
2023,15,0,0,9,0,18,94,29,60.2,Pierre Strong Jr.,CLV,60.6,66619,62.4,11,0,0,169,HB
2023,3,0,0,1,0,0,34,25,56.6,James Proche II,CLV,50.1,48037,,25,0,0,59,WR
2023,1,0,22,0,0,15,15,22,71.7,Jack Conklin,CLV,74.5,10642,78.9,7,0,0,22,T
2023,1,0,0,0,0,0,32,17,60.0,Jeff Driskel,CLV,66.4,10841,,17,0,0,53,QB
2023,2,0,0,1,0,6,22,8,60.0,Nick Chubb,CLV,81.6,45783,25.8,2,0,0,54,HB
2023,2,0,0,0,0,0,0,3,60.0,Anthony Walker Jr.,CLV,60.0,11916,,3,0,0,3,LB
2023,1,0,0,1,0,0,0,1,59.2,Ty Nsekhe,CLV,60.0,7636,,1,0,0,1,T
2023,18,0,1271,1,0,809,809,1273,56.5,Terence Steele,DAL,52.3,39461,48.9,464,0,0,1273,T
2023,17,1123,0,0,0,728,728,1123,68.3,Tyler Biadasz,DAL,69.2,41178,64.6,395,0,0,1123,C
2023,15,0,0,0,0,682,682,1037,80.7,Tyler Smith,DAL,74.4,98385,70.2,355,0,1036,1037,G
2023,16,0,0,0,1003,655,655,1003,62.3,Zack Martin,DAL,68.0,8651,75.1,348,0,0,1003,G
2023,14,0,0,7,0,610,610,942,68.4,Tyron Smith,DAL,83.7,6161,89.3,332,935,0,942,T
2023,13,0,0,6,0,251,251,420,56.8,Chuma Edoga,DAL,61.4,46232,63.7,169,312,101,420,T
2023,18,0,0,0,0,0,784,396,60.2,Dak Prescott,DAL,90.0,10769,,396,0,0,1210,QB
2023,12,0,0,2,204,190,190,344,54.2,T.J. Bass,DAL,54.1,131703,54.9,154,0,137,344,G
2023,18,0,0,545,0,34,647,342,59.6,Jake Ferguson,DAL,74.5,61081,73.1,308,1,0,955,TE
2023,18,0,0,4,0,0,742,321,54.3,CeeDee Lamb,DAL,90.9,61570,,321,0,0,1078,WR
2023,18,0,1,333,0,37,162,263,59.1,Luke Schoonmaker,DAL,49.8,84005,58.1,226,4,0,388,TE
2023,17,0,0,0,0,0,635,257,43.6,Brandin Cooks,DAL,68.8,8655,,257,0,0,897,WR
2023,8,156,0,0,65,124,124,222,54.3,Brock Hoffman,DAL,53.7,54535,57.0,98,0,0,222,C
2023,18,0,0,0,0,0,474,201,37.6,Michael Gallup,DAL,63.4,26075,,201,0,0,675,WR
2023,18,0,0,0,0,0,321,192,42.2,Jalen Tolbert,DAL,56.5,61637,,192,0,0,513,WR
2023,18,0,0,0,0,115,588,158,62.8,Tony Pollard,DAL,77.5,27126,70.6,43,0,0,903,HB
2023,18,0,0,4,0,7,53,102,55.6,Hunter Luepke,DAL,56.7,91319,20.2,95,0,0,154,FB
2023,9,0,0,100,0,9,75,95,56.9,Peyton Hendershot,DAL,44.2,60915,85.1,86,0,0,162,TE
2023,9,0,0,84,0,10,43,67,61.8,Sean McKeon,DAL,54.8,42266,79.2,57,0,0,100,TE
2023,17,0,0,2,0,21,151,45,60.1,Rico Dowdle,DAL,66.6,40693,34.1,24,0,0,268,HB
2023,17,0,0,0,0,1,102,44,54.6,KaVontae Turpin,DAL,67.7,47658,66.2,43,0,0,155,WR
2023,7,0,0,0,0,0,35,42,74.7,Jalen Brooks,DAL,65.1,111284,,42,0,0,77,WR
2023,5,0,0,0,7,16,16,40,63.0,Asim Richards,DAL,64.8,99674,63.9,24,27,5,40,T
2023,7,0,0,0,0,0,28,30,60.0,Cooper Rush,DAL,58.0,12324,,30,0,0,69,QB
2023,6,0,0,0,0,9,30,16,60.0,Deuce Vaughn,DAL,46.4,122624,35.7,7,0,0,61,HB
2023,1,0,7,0,0,4,4,7,59.4,Matt Waletzko,DAL,54.3,87430,26.0,3,0,0,7,T
2023,1,0,0,0,0,1,1,1,,Trent Sieg,DAL,60.0,27036,63.8,0,0,0,1,LS
2023,17,0,0,15,0,649,649,1073,64.3,Garett Bolles,DEN,75.9,11775,83.8,424,1057,0,1073,T
2023,17,1069,0,0,0,647,647,1070,72.4,Lloyd Cushenberry III,DEN,73.2,41924,76.4,423,0,0,1070,C
2023,17,0,0,0,0,649,649,1068,59.7,Ben Powers,DEN,61.5,41482,62.1,419,0,1067,1068,G
2023,17,0,0,0,1037,634,634,1038,88.7,Quinn Meinerz,DEN,83.7,112915,67.8,404,0,0,1038,G
2023,16,0,941,5,0,569,569,947,74.8,Mike McGlinchey,DEN,67.5,46275,63.5,378,0,0,947,T
2023,17,0,4,473,0,59,435,379,60.1,Adam Trautman,DEN,53.2,109795,62.1,320,2,0,755,TE
2023,15,0,0,0,0,0,568,325,60.0,Russell Wilson,DEN,77.5,7077,,325,0,0,938,QB
2023,16,0,1,320,0,66,133,300,58.5,Chris Manhertz,DEN,56.5,10211,73.1,234,10,0,367,TE
2023,16,0,0,9,0,3,506,279,66.3,Courtland Sutton,DEN,75.6,48164,80.7,276,0,0,782,WR
2023,17,0,0,25,0,4,242,190,65.5,Lil'Jordan Humphrey,DEN,60.4,42247,46.2,186,0,0,428,WR
2023,16,0,0,2,0,0,492,170,46.1,Jerry Jeudy,DEN,67.8,61103,,170,0,0,662,WR
2023,17,0,0,12,0,24,76,128,61.9,Michael Burton,DEN,64.2,9601,84.0,104,0,0,189,FB
2023,6,0,125,1,0,80,80,126,44.8,Cam Fleming,DEN,59.4,8775,71.3,46,0,0,126,T
2023,16,0,0,3,0,0,264,112,55.5,Marvin Mims Jr.,DEN,63.1,122937,,112,0,0,384,WR
2023,13,0,0,1,0,0,232,111,53.7,Brandon Johnson,DEN,64.1,40666,,111,0,0,343,WR
2023,16,0,0,4,0,48,229,89,57.6,Javonte Williams,DEN,63.3,77803,27.8,41,0,0,493,HB
2023,15,0,1,70,0,13,15,75,42.5,Quinn Bailey,DEN,42.0,46669,79.3,62,0,5,77,G
2023,17,0,0,3,0,54,287,72,59.3,Samaje Perine,DEN,71.3,11869,31.1,18,0,0,360,HB
2023,3,0,0,0,0,0,81,47,60.3,Jarrett Stidham,DEN,55.5,13725,,47,0,0,134,QB
2023,4,3,0,0,35,17,17,39,61.7,Luke Wattenberg,DEN,57.9,41024,33.0,22,0,0,39,G
2023,10,0,0,31,0,7,34,33,51.2,Nate Adkins,DEN,55.0,87625,40.7,26,0,0,60,TE
2023,7,0,0,76,0,3,139,30,67.3,Lucas Krull,DEN,60.5,83962,19.5,27,0,0,166,TE
2023,3,0,0,0,0,0,2,14,61.8,David Sills V,DEN,59.1,34579,,14,0,0,16,WR
2023,17,0,0,1,0,6,108,14,60.0,Jaleel McLaughlin,DEN,86.2,138346,34.6,8,0,0,193,HB
2023,2,0,0,0,0,0,21,13,58.7,Phillip Dorsett,DEN,46.2,9462,,13,0,0,34,WR
2023,2,0,0,12,0,3,24,11,49.4,Greg Dulcich,DEN,66.9,84068,83.7,8,2,0,32,TE
2023,5,0,0,0,0,0,0,11,60.0,Justin Simmons,DEN,60.0,10732,,11,0,0,11,S
2023,1,0,0,0,0,0,4,6,60.9,Tre'Quan Smith,DEN,56.0,48228,,6,0,0,10,WR
2023,1,0,0,0,0,0,0,1,60.0,Matt Henningsen,DEN,60.0,56484,,1,0,0,1,DI
2023,1,0,0,0,0,0,0,1,60.0,Mitchell Fraboni,DEN,60.0,38930,,1,0,0,1,LS
2023,1,0,0,0,0,0,0,1,60.0,Wil Lutz,DEN,60.0,11096,,1,0,0,1,K
2023,1,0,0,1,0,0,0,1,60.0,Dwayne Washington,DEN,60.0,10870,,1,0,0,1,HB
2023,20,0,1228,8,0,794,796,1377,95.1,Penei Sewell,DET,92.8,81788,79.2,583,142,0,1379,T
2023,19,189,0,0,998,735,735,1262,82.1,Graham Glasgow,DET,74.9,10729,54.8,527,0,75,1262,G
2023,18,0,0,6,0,719,720,1242,73.9,Taylor Decker,DET,81.1,10650,79.4,523,1237,0,1243,T
2023,18,1190,0,0,0,697,697,1190,91.3,Frank Ragnow,DET,88.8,39137,70.3,493,0,0,1190,C
2023,14,0,0,0,0,480,480,881,60.3,Jonah Jackson,DET,61.0,37070,60.7,401,0,881,881,G
2023,20,0,0,0,0,0,796,547,60.3,Jared Goff,DET,85.7,10635,,547,0,0,1376,QB
2023,20,0,1,703,0,63,689,526,53.9,Sam LaPorta,DET,77.0,101690,59.9,463,0,0,1153,TE
2023,19,0,0,0,0,4,725,472,70.1,Amon-Ra St. Brown,DET,91.2,84470,39.2,468,0,0,1198,WR
2023,20,0,0,0,0,1,608,396,70.3,Josh Reynolds,DET,70.1,11872,61.6,395,0,0,1003,WR
2023,7,0,0,0,66,232,232,370,60.5,Kayode Awosika,DET,55.7,44909,46.0,138,0,304,370,G
2023,16,0,1,354,0,56,214,319,45.9,Brock Wright,DET,48.0,60994,64.0,263,0,0,478,TE
2023,5,0,36,0,123,132,132,253,46.9,Colby Sorsdal,DET,41.8,87479,35.1,121,0,94,253,G
2023,18,0,0,1,0,5,286,241,52.3,Donovan Peoples-Jones,DET,52.7,61439,79.4,236,0,0,522,WR
2023,15,0,0,0,0,1,342,232,47.8,Jameson Williams,DET,62.9,101701,61.8,231,0,0,577,WR
2023,3,0,0,0,192,122,122,192,64.6,Halapoulivaati Vaitai,DET,68.3,10798,68.4,70,0,0,192,G
2023,14,0,0,113,0,14,69,103,46.0,James Mitchell,DET,41.2,77885,74.4,89,0,0,158,TE
2023,14,0,27,54,0,38,49,101,67.5,Dan Skipper,DET,60.0,12307,58.3,63,0,25,112,G
2023,17,0,0,2,0,1,247,96,59.0,Kalif Raymond,DET,75.4,11028,28.2,95,0,0,348,WR
2023,3,0,84,1,0,49,49,85,53.9,Matt Nelson,DET,58.0,48584,71.6,36,0,0,85,T
2023,6,0,0,0,0,2,101,79,43.3,Marvin Jones Jr.,DET,43.8,7158,72.7,77,0,0,178,WR
2023,17,0,0,0,0,64,283,76,60.0,David Montgomery,DET,79.6,45719,29.7,12,0,0,555,HB
2023,18,0,0,0,0,44,434,73,57.0,Jahmyr Gibbs,DET,76.3,122474,26.8,29,0,0,681,HB
2023,12,0,0,0,0,0,59,57,82.6,Antoine Green,DET,53.5,77985,,57,0,0,116,WR
2023,7,0,0,3,0,6,20,42,51.3,Jason Cabinda,DET,43.2,50714,26.9,36,0,0,57,FB
2023,19,0,0,0,0,13,77,41,51.6,Craig Reynolds,DET,76.5,94383,24.0,28,0,0,150,HB
2023,3,0,0,6,0,2,5,19,73.7,Darrell Daniels,DET,69.9,12122,46.4,17,0,0,22,FB
2023,4,0,0,22,0,2,14,19,64.8,Anthony Firkser,DET,57.8,51837,72.7,17,0,0,31,TE
2023,7,0,0,2,0,3,10,16,59.5,Malcolm Rodriguez,DET,59.7,60731,82.0,13,0,0,23,LB
2023,1,0,0,0,0,0,1,4,60.0,Dylan Drummond,DET,59.1,78187,,4,0,0,5,WR
2023,3,0,0,0,0,1,1,3,60.0,Will Harris,DET,60.0,51336,63.8,2,0,0,3,CB
2023,2,0,0,0,0,0,2,3,60.0,Devine Ozigbo,DET,66.5,45903,,3,0,0,8,HB
2023,3,0,0,0,0,1,1,3,60.0,Anthony Pittman,DET,60.0,94372,62.7,2,0,0,3,ED
2023,3,0,0,0,0,1,1,3,60.0,Jack Fox,DET,59.7,34735,63.8,2,0,0,3,P
2023,3,0,0,0,0,1,1,3,60.0,Jack Campbell,DET,60.0,101515,62.7,2,0,0,3,LB
2023,3,0,0,0,0,0,1,2,60.0,Khalil Dorsey,DET,76.0,27819,,2,0,0,3,CB
2023,2,0,0,0,0,1,1,2,60.0,Jake McQuaide,DET,60.0,6586,61.5,1,0,0,2,LS
2023,1,0,0,0,0,0,0,1,60.0,Chase Lucas,DET,60.0,42833,,1,0,0,1,CB
2023,1,0,0,0,0,0,0,1,60.0,Scott Daly,DET,60.0,18793,,1,0,0,1,LS
2023,1,0,0,0,0,0,0,1,60.0,Teddy Bridgewater,DET,60.6,8667,,1,0,0,3,QB
2023,2,0,0,0,0,1,5,1,,Zonovan Knight,DET,62.1,97432,76.7,0,0,0,9,HB
2023,19,1212,0,0,0,724,724,1212,53.2,Josh Myers,GB,54.7,59992,55.7,488,0,0,1212,C
2023,19,4,1158,0,0,700,700,1162,81.2,Zach Tom,GB,79.7,55443,72.3,462,0,0,1162,T
2023,17,0,0,0,0,605,605,1019,56.4,Elgton Jenkins,GB,63.8,46298,78.3,414,0,1019,1019,G
2023,19,3,0,0,1006,605,605,1009,53.2,Jon Runyan,GB,56.5,36661,62.4,404,0,0,1009,G
2023,19,0,0,8,0,577,577,974,56.3,Rasheed Walker,GB,66.3,81798,74.7,397,966,0,974,T
2023,19,0,0,0,0,1,727,441,60.0,Jordan Love,GB,83.6,40306,62.2,440,0,0,1203,QB
2023,19,0,0,562,0,45,397,371,48.7,Tucker Kraft,GB,60.4,104034,70.3,326,0,0,723,TE
2023,19,0,0,1,0,0,587,351,55.4,Romeo Doubs,GB,73.6,84329,,351,0,0,938,WR
2023,15,0,61,0,0,157,157,259,57.7,Yosh Nijman,GB,57.4,60822,59.3,102,198,0,259,T
2023,11,0,0,0,213,128,128,229,50.8,Sean Rhyan,GB,49.3,72009,42.5,101,0,16,229,G
2023,13,0,0,322,0,25,334,193,59.3,Luke Musgrave,GB,68.1,98499,45.7,168,0,0,502,TE
2023,17,0,0,15,0,0,328,187,66.1,Dontayvion Wicks,GB,77.8,99711,,187,0,0,516,WR
2023,11,0,0,23,0,1,316,187,50.0,Christian Watson,GB,68.2,66581,65.5,186,0,0,506,WR
2023,18,0,0,9,0,1,447,186,46.1,Jayden Reed,GB,73.3,78171,62.4,185,0,0,645,WR
2023,8,0,0,2,0,120,120,186,43.3,Royce Newman,GB,40.9,41746,52.2,66,0,184,186,G
2023,18,0,0,191,0,18,78,152,58.2,Ben Sims,GB,60.5,77918,68.7,134,0,0,212,TE
2023,13,0,0,7,0,1,121,140,61.8,Malik Heath,GB,60.1,124173,28.9,139,0,0,260,WR
2023,17,0,0,74,0,15,95,132,55.4,Josiah Deguara,GB,51.7,47034,29.1,117,0,0,212,TE
2023,15,0,0,9,0,60,289,85,56.6,AJ Dillon,GB,75.7,57165,56.0,25,0,0,494,HB
2023,7,0,0,2,0,0,96,79,60.7,Bo Melton,GB,83.4,61610,,79,0,0,178,WR
2023,13,0,0,14,0,46,187,63,75.7,Patrick Taylor,GB,60.4,40448,59.6,17,0,0,240,HB
2023,1,0,0,0,0,30,30,55,68.6,David Bakhtiari,GB,78.3,7891,89.9,25,55,0,55,T
2023,11,0,0,5,0,0,89,50,64.6,Samori Toure,GB,60.6,25276,,50,0,0,139,WR
2023,13,0,0,14,0,25,236,48,57.8,Aaron Jones,GB,80.9,11937,63.2,23,0,0,443,HB
2023,3,0,0,0,0,0,1,12,60.0,Sean Clifford,GB,56.8,51708,,12,0,0,16,QB
2023,2,0,0,3,0,1,5,7,40.6,Henry Pearson,GB,47.7,83930,69.7,6,0,0,11,FB
2023,9,0,0,0,0,0,23,5,60.0,Emanuel Wilson,GB,80.0,154173,,5,0,0,56,HB
2023,3,0,0,0,0,2,13,4,60.0,Kenyan Drake,GB,37.3,10707,15.8,2,0,0,17,HB
2023,1,0,0,1,0,0,2,1,60.0,James Robinson,GB,59.1,22425,,1,0,0,4,HB
2023,19,0,0,0,1221,767,767,1221,65.8,Shaq Mason,HST,65.6,9564,64.7,454,0,0,1221,G
2023,17,0,962,0,0,619,619,1004,51.9,George Fant,HST,61.8,11282,68.7,385,42,0,1004,T
2023,16,0,0,7,0,615,616,964,66.7,Laremy Tunsil,HST,75.5,10647,84.9,349,958,0,965,T
2023,14,766,1,0,0,506,506,781,55.2,Michael Deiter,HST,56.3,38554,59.4,275,0,14,781,C
2023,9,0,0,0,0,343,343,534,50.8,Juice Scruggs,HST,47.5,81800,48.9,191,0,534,534,G
2023,7,464,0,0,0,277,277,464,62.9,Jarrett Patterson,HST,60.4,81775,53.7,187,0,0,464,C
2023,7,0,0,0,0,243,243,408,49.6,Tytus Howard,HST,46.8,25472,38.9,165,0,408,408,G
2023,17,0,0,0,0,1,655,384,60.2,C.J. Stroud,HST,83.2,129759,61.3,383,0,0,1058,QB
2023,17,0,0,537,0,49,551,315,59.7,Dalton Schultz,HST,71.5,47304,61.1,266,0,0,817,TE
2023,5,0,253,0,0,158,158,253,56.3,Charlie Heck,HST,47.4,36501,39.3,95,0,0,253,T
2023,17,0,0,1,0,0,497,245,74.5,Nico Collins,HST,91.4,61441,,245,0,0,744,WR
2023,16,0,0,4,0,2,479,236,52.0,Robert Woods,HST,60.7,7822,39.3,234,0,0,714,WR
2023,6,0,14,0,0,152,152,233,52.2,Josh Jones,HST,49.6,26634,55.8,81,156,63,233,T
2023,17,0,0,109,0,29,148,221,54.2,Andrew Beck,HST,50.7,47121,63.6,192,0,0,345,FB
2023,3,0,0,0,0,121,121,208,56.3,Kendrick Green,HST,58.9,56642,69.9,87,0,208,208,G
2023,15,0,0,236,0,27,190,162,58.2,Brevin Jordan,HST,69.9,77887,61.9,135,0,0,325,TE
2023,18,0,0,1,0,1,226,153,55.5,John Metchie III,HST,57.8,97400,65.3,152,0,0,381,WR
2023,11,0,0,0,0,0,338,145,50.1,Tank Dell,HST,83.4,78874,,145,0,0,494,WR
2023,11,0,0,1,0,1,328,141,53.5,Noah Brown,HST,73.0,11993,66.9,140,0,0,468,WR
2023,7,0,0,148,0,27,55,130,56.5,Teagan Quitoriano,HST,60.1,84036,59.4,103,0,0,158,TE
2023,16,0,0,0,0,0,201,113,57.8,Xavier Hutchinson,HST,47.3,122518,,113,0,0,319,WR
2023,19,0,0,0,0,69,421,101,79.0,Devin Singletary,HST,75.1,40485,34.3,32,0,0,697,HB
2023,8,0,0,112,0,12,41,89,63.6,Eric Saubert,HST,52.2,11929,34.2,77,0,0,118,TE
2023,2,0,0,0,0,0,68,43,60.0,Case Keenum,HST,44.8,7323,,43,0,0,113,QB
2023,14,0,0,1,0,24,140,39,55.7,Dameon Pierce,HST,65.9,83659,87.8,15,0,0,304,HB
2023,10,0,0,0,0,28,117,33,31.7,Dare Ogunbowale,HST,46.6,12329,29.0,5,0,0,132,HB
2023,9,0,0,0,0,13,92,18,41.8,Mike Boone,HST,41.5,31615,14.5,5,0,0,102,HB
2023,3,0,0,1,6,2,2,10,93.7,Dieter Eiselen,HST,96.3,109304,71.1,8,3,0,10,C
2023,7,0,0,0,0,0,45,10,60.0,Davis Mills,HST,48.3,52269,,10,0,0,59,QB
2023,1,0,0,3,0,1,3,6,58.0,Dalton Keene,HST,56.8,61068,66.2,5,0,0,8,TE
2023,4,0,0,0,0,0,9,4,59.6,Steven Sims,HST,54.3,48341,,4,0,0,14,WR
2023,1,0,0,0,3,0,0,3,57.6,Nick Broeker,HST,57.5,99084,,3,0,0,3,G
2023,1,0,0,0,0,2,2,3,60.0,Jimmy Morrissey,HST,60.1,41626,73.8,1,0,3,3,G
2023,2,0,0,0,0,1,1,2,60.0,Adrian Amos,HST,60.0,9575,63.8,1,0,0,2,S
2023,1,0,0,0,0,0,0,1,60.0,Jake Hansen,HST,60.0,43645,,1,0,0,1,LB
2023,1,0,0,0,0,0,0,1,60.0,Henry To'oTo'o,HST,60.0,98982,,1,0,0,1,LB
2023,1,0,0,0,0,0,0,1,60.0,Neville Hewitt,HST,60.0,9836,,1,0,0,1,LB
2023,1,0,0,0,0,0,0,1,60.0,Jon Weeks,HST,60.0,5800,,1,0,0,1,LS
2023,1,0,0,0,0,0,3,1,60.0,Johnny Johnson III,HST,54.9,61588,,1,0,0,4,WR
2023,1,0,0,0,0,0,0,1,60.0,D'Angelo Ross,HST,60.0,27732,,1,0,0,1,CB
2023,1,0,0,0,0,0,0,1,60.0,Ka'dar Hollman,HST,60.0,49446,,1,0,0,1,CB
2023,1,0,0,0,0,0,0,1,60.0,DeAndre Houston-Carson,HST,60.0,10819,,1,0,0,1,S
2023,17,0,0,0,0,686,686,1141,63.4,Quenton Nelson,IND,70.8,12954,80.3,455,0,1141,1141,G
2023,17,0,0,0,1125,677,677,1125,59.7,Will Fries,IND,61.2,41530,65.4,448,0,0,1125,G
2023,15,0,0,4,0,620,620,1012,74.6,Bernhard Raimann,IND,82.7,77948,81.3,392,1008,0,1012,T
2023,14,882,0,0,0,534,534,882,75.2,Ryan Kelly,IND,77.2,10652,78.3,348,0,0,882,C
2023,14,0,568,2,0,426,426,701,47.6,Blake Freeland,IND,44.2,102844,42.6,275,131,0,701,T
2023,10,0,573,2,0,329,329,575,90.1,Braden Smith,IND,83.3,46794,71.0,246,0,0,575,T
2023,17,0,0,1,0,1,649,442,66.1,Alec Pierce,IND,58.1,78038,66.3,441,0,0,1090,WR
2023,16,0,0,34,0,3,606,388,53.3,Michael Pittman Jr.,IND,77.7,29049,75.1,385,0,0,991,WR
2023,16,0,0,0,0,0,580,379,60.3,Gardner Minshew,IND,62.0,41401,,379,0,0,972,QB
2023,17,0,0,1,0,0,514,274,51.3,Josh Downs,IND,70.3,122832,,274,0,0,788,WR
2023,8,266,0,0,4,153,153,270,47.5,Wesley French,IND,48.4,29608,56.7,117,0,0,270,C
2023,17,0,3,384,0,40,206,268,60.0,Mo Alie-Cox,IND,60.8,12078,56.7,228,3,0,434,TE
2023,12,0,0,264,0,21,159,198,63.1,Andrew Ogletree,IND,66.2,138351,80.1,177,0,0,336,TE
2023,15,0,1,282,0,15,321,189,48.2,Kylen Granson,IND,56.8,40630,63.8,174,0,0,496,TE
2023,14,0,0,0,0,70,321,90,57.4,Zack Moss,IND,66.9,40341,60.4,20,0,0,531,HB
2023,7,0,0,0,0,0,66,58,70.7,D.J. Montgomery,IND,60.6,55003,,58,0,0,124,WR
2023,13,0,0,0,0,0,61,54,59.4,Isaiah McKenzie,IND,64.7,11927,,54,0,0,117,WR
2023,4,0,0,0,0,0,107,48,60.0,Anthony Richardson,IND,52.2,124393,,48,0,0,173,QB
2023,7,0,3,7,19,13,13,36,59.9,Josh Sills,IND,59.0,41748,48.8,23,0,7,36,G
2023,10,0,0,0,0,24,212,27,71.9,Jonathan Taylor,IND,74.9,57488,57.1,3,0,0,386,HB
2023,12,0,0,54,0,0,133,26,67.5,Will Mallory,IND,66.9,77888,13.8,26,0,0,159,TE
2023,12,0,0,0,0,17,65,24,60.0,Trey Sermon,IND,56.6,57372,69.4,7,0,0,108,HB
2023,4,0,0,0,0,1,11,11,51.6,Juwann Winfree,IND,52.8,38275,65.7,10,0,0,21,WR
2023,2,0,0,0,0,0,0,6,67.4,Arlington Hambright,IND,65.4,60003,,6,6,0,6,G
2023,3,0,0,0,0,0,21,4,60.0,Amari Rodgers,IND,44.0,61212,,4,0,0,25,WR
2023,6,0,0,0,0,1,34,4,60.0,Tyler Goodson,IND,57.3,101659,73.4,3,0,0,50,HB
2023,1,0,0,0,0,0,0,3,60.0,Sam Ehlinger,IND,60.0,60555,,3,0,0,3,QB
2023,1,0,0,0,0,2,11,2,,Jake Funk,IND,63.5,45835,36.0,0,0,0,13,HB
2023,2,0,0,0,0,1,2,1,,Zaire Franklin,IND,60.1,49834,68.5,0,0,0,2,LB
2023,1,0,0,0,0,0,6,1,60.0,Evan Hull,IND,65.7,97302,,1,0,0,8,HB
2023,17,1163,0,0,0,749,749,1163,40.0,Luke Fortner,JAX,44.3,42028,54.9,414,0,0,1163,C
2023,17,0,1100,0,0,701,701,1112,45.8,Anton Harrison,JAX,53.0,122929,60.7,411,12,0,1112,T
2023,17,0,0,0,1079,710,710,1079,61.1,Brandon Scherff,JAX,67.3,9438,78.7,369,0,0,1079,G
2023,13,0,0,2,0,526,526,749,60.4,Ezra Cleveland,JAX,59.5,41973,57.4,223,24,723,749,G
2023,12,0,0,6,0,439,439,659,53.8,Walker Little,JAX,58.8,52287,62.6,220,521,132,659,T
2023,9,0,0,10,0,325,325,535,51.0,Cam Robinson,JAX,65.4,11789,78.8,210,525,0,535,T
2023,12,2,0,0,42,302,302,518,44.6,Tyler Shatley,JAX,47.5,9257,51.3,216,1,473,518,G
2023,16,0,0,0,0,1,683,335,61.1,Trevor Lawrence,JAX,79.7,77632,60.9,334,0,0,1046,QB
2023,17,0,0,0,0,0,688,295,50.2,Calvin Ridley,JAX,71.4,48262,,295,0,0,992,WR
2023,17,0,4,353,0,50,168,294,49.6,Luke Farrell,JAX,58.1,42353,67.6,244,4,0,412,TE
2023,17,0,4,305,0,22,678,260,54.9,Evan Engram,JAX,71.6,11778,61.8,238,0,0,916,TE
2023,14,0,1,173,0,34,124,217,55.0,Brenton Strange,JAX,48.6,101694,55.8,183,0,0,307,TE
2023,12,0,0,0,0,1,408,177,35.8,Christian Kirk,JAX,71.1,47546,75.7,176,0,0,585,WR
2023,17,0,0,0,0,120,549,156,77.0,Travis Etienne Jr.,JAX,77.0,57185,52.2,36,0,0,856,HB
2023,9,0,0,3,0,1,325,150,49.1,Zay Jones,JAX,61.2,11792,66.2,149,0,0,474,WR
2023,11,0,3,30,41,84,86,150,49.7,Blake Hance,JAX,28.0,46301,10.0,66,78,0,152,T
2023,17,0,0,10,0,5,199,146,49.5,Tim Jones,JAX,52.0,61669,81.0,141,0,0,340,WR
2023,2,0,53,0,0,50,50,53,59.5,Cole Van Lanen,JAX,51.8,41583,45.5,3,0,0,53,T
2023,9,0,0,1,0,0,186,53,29.4,Parker Washington,JAX,51.1,129799,,53,0,0,239,WR
