season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team
2023,REG,PIT,3,00-0027943,CB,Patrick Peterson,Patrick,Peterson,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-21 20:29:30,injury_reports_2023.csv,0.0,CB,PIT
2023,REG,SEA,3,00-0036409,LB,Jordyn Brooks,Jordyn,Brooks,,,,Not injury related - resting player,Knee,Did Not Participate In Practice,2023-09-21 23:01:08,injury_reports_2023.csv,0.0,LB,SEA
2023,REG,SEA,3,00-0035525,LB,Devin Bush,Devin,Bush,,,,Shoulder,,Full Participation in Practice,2023-09-22 21:19:34,injury_reports_2023.csv,0.0,LB,SEA
2023,REG,SEA,3,00-0038133,LB,Boye Mafe,Boye,Mafe,,,,Knee,,Full Participation in Practice,2023-09-22 21:19:26,injury_reports_2023.csv,0.0,LB,SEA
2023,REG,SEA,3,00-0039047,LB,Derick Hall,Derick,Hall,,,,Shoulder,,Limited Participation in Practice,2023-09-22 21:17:33,injury_reports_2023.csv,0.0,LB,SEA
2023,REG,SEA,3,00-0038136,CB,Coby Bryant,Coby,Bryant,Toe,,Out,Toe,,Did Not Participate In Practice,2023-09-22 19:51:24,injury_reports_2023.csv,3.0,CB,SEA
2023,REG,SEA,3,00-0037079,CB,Tariq Woolen,Tariq,Woolen,Chest,,Doubtful,Chest,,Did Not Participate In Practice,2023-09-22 19:51:51,injury_reports_2023.csv,2.0,CB,SEA
2023,REG,SEA,3,00-0031608,S,Quandre Diggs,Quandre,Diggs,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2023-09-22 19:54:18,injury_reports_2023.csv,1.0,S,SEA
2023,REG,SEA,3,00-0033872,S,Jamal Adams,Jamal,Adams,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-22 19:55:32,injury_reports_2023.csv,1.0,S,SEA
2023,REG,SEA,3,00-0032387,DI,Jarran Reed,Jarran,Reed,Groin,,Questionable,Groin,,Full Participation in Practice,2023-09-22 19:53:37,injury_reports_2023.csv,1.0,DT,SEA
2023,REG,SEA,3,00-0034974,S,Julian Love,Julian,Love,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-22 19:53:10,injury_reports_2023.csv,1.0,S,SEA
2023,REG,SF,3,00-0037008,CB,Ambry Thomas,Ambry,Thomas,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-20 19:26:42,injury_reports_2023.csv,1.0,CB,SF
2023,REG,TB,3,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-23 19:46:27,injury_reports_2023.csv,0.0,LB,TB
2023,REG,TB,3,00-0034527,S,Ryan Neal,Ryan,Neal,,,,Ribs,Knee,Full Participation in Practice,2023-09-23 19:44:48,injury_reports_2023.csv,0.0,S,TB
2023,REG,TB,3,00-0039049,LB,SirVocea Dennis,SirVocea,Dennis,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-23 19:47:58,injury_reports_2023.csv,3.0,LB,TB
2023,REG,TB,3,00-0039063,DI,Calijah Kancey,Calijah,Kancey,Calf,,Out,Calf,,Did Not Participate In Practice,2023-09-23 19:48:23,injury_reports_2023.csv,3.0,DT,TB
2023,REG,TB,3,00-0034778,CB,Carlton Davis,Carlton,Davis,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-23 19:47:01,injury_reports_2023.csv,1.0,CB,TB
2023,REG,TB,3,00-0034773,DI,Vita Vea,Vita,Vea,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2023-09-23 19:47:01,injury_reports_2023.csv,1.0,DT,TB
2023,REG,TB,3,00-0035707,LB,Devin White,Devin,White,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-23 19:47:01,injury_reports_2023.csv,1.0,LB,TB
2023,REG,TEN,3,00-0036416,CB,Kristian Fulton,Kristian,Fulton,,,,Hamstring,,Full Participation in Practice,2023-09-22 20:25:50,injury_reports_2023.csv,0.0,CB,TEN
2023,REG,TEN,3,00-0035413,LB,Luke Gifford,Luke,Gifford,,,,Quadricep,,Full Participation in Practice,2023-09-22 20:26:15,injury_reports_2023.csv,0.0,LB,TEN
2023,REG,TEN,3,00-0035632,S,Amani Hooker,Amani,Hooker,,,,Concussion,,Full Participation in Practice,2023-09-22 20:25:50,injury_reports_2023.csv,0.0,S,TEN
2023,REG,TEN,3,00-0034828,LB,Harold Landry,Harold,Landry,,,,Hamstring,,Full Participation in Practice,2023-09-22 20:26:55,injury_reports_2023.csv,0.0,LB,TEN
2023,REG,TEN,3,00-0036181,DI,Teair Tart,Teair,Tart,,,,Knee,,Full Participation in Practice,2023-09-22 20:27:04,injury_reports_2023.csv,0.0,DT,TEN
2023,REG,TEN,3,00-0031254,ED,Denico Autry,Denico,Autry,Foot,Groin,Questionable,Foot,Groin,Limited Participation in Practice,2023-09-22 20:27:45,injury_reports_2023.csv,1.0,DE,TEN
2023,REG,TEN,3,00-0038848,CB,Anthony Kendall,Anthony,Kendall,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-22 20:27:45,injury_reports_2023.csv,1.0,CB,TEN
2023,REG,WAS,3,00-0039149,CB,Quan Martin,Quan,Martin,,,,Concussion,,Full Participation in Practice,2023-09-22 17:18:54,injury_reports_2023.csv,0.0,CB,WAS
2023,REG,WAS,3,00-0034333,DI,Daron Payne,Daron,Payne,,,,Ankle,,Full Participation in Practice,2023-09-22 17:19:00,injury_reports_2023.csv,0.0,DT,WAS
2023,REG,WAS,3,00-0036349,S,Kamren Curl,Kamren,Curl,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-09-22 17:22:17,injury_reports_2023.csv,1.0,S,WAS
2023,REG,ARZ,4,00-0036933,LB,Zaven Collins,Zaven,Collins,,,,Eye,,Full Participation in Practice,2023-09-29 19:34:27,injury_reports_2023.csv,0.0,LB,ARI
2023,REG,ARZ,4,00-0035343,ED,Jonathan Ledbetter,Jonathan,Ledbetter,Finger,,Out,Finger,,Did Not Participate In Practice,2023-09-29 19:35:52,injury_reports_2023.csv,3.0,DE,ARI
2023,REG,ARZ,4,00-0034801,LB,Josh Woods,Josh,Woods,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-29 19:35:59,injury_reports_2023.csv,3.0,LB,ARI
2023,REG,ARZ,4,00-0035961,LB,Krys Barnes,Krys,Barnes,Finger,,Questionable,Finger,,Limited Participation in Practice,2023-09-29 19:35:35,injury_reports_2023.csv,1.0,LB,ARI
2023,REG,ATL,4,00-0026190,ED,Calais Campbell,Calais,Campbell,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:01:01,injury_reports_2023.csv,0.0,DE,ATL
2023,REG,BLT,4,00-0033281,CB,Marlon Humphrey,Marlon,Humphrey,Foot,,Out,Foot,,Did Not Participate In Practice,2023-09-29 19:22:30,injury_reports_2023.csv,3.0,CB,BAL
2023,REG,BLT,4,00-0038142,LB,David Ojabo,David,Ojabo,Ankle,Knee,Out,Ankle,Knee,Did Not Participate In Practice,2023-09-29 19:22:40,injury_reports_2023.csv,3.0,LB,BAL
2023,REG,BLT,4,00-0036940,LB,Odafe Oweh,Odafe,Oweh,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-29 19:22:44,injury_reports_2023.csv,3.0,LB,BAL
2023,REG,BLT,4,00-0038038,S,Kyle Hamilton,Kyle,Hamilton,Back,,Questionable,Back,,Full Participation in Practice,2023-09-29 19:22:23,injury_reports_2023.csv,1.0,S,BAL
2023,REG,BLT,4,00-0033894,S,Marcus Williams,Marcus,Williams,Pectoral,,Questionable,Pectoral,,Full Participation in Practice,2023-09-29 19:21:58,injury_reports_2023.csv,1.0,S,BAL
2023,REG,BUF,4,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-29 17:57:26,injury_reports_2023.csv,0.0,CB,BUF
2023,REG,BUF,4,00-0033072,ED,Leonard Floyd,Leonard,Floyd,,,,Ankle,,Full Participation in Practice,2023-09-29 17:57:13,injury_reports_2023.csv,0.0,DE,BUF
2023,REG,BUF,4,00-0030090,S,Micah Hyde,Micah,Hyde,,,,Hamstring,,Full Participation in Practice,2023-09-29 17:57:13,injury_reports_2023.csv,0.0,S,BUF
2023,REG,BUF,4,00-0034376,CB,Taron Johnson,Taron,Johnson,,,,Hip,,Full Participation in Practice,2023-09-29 17:57:13,injury_reports_2023.csv,0.0,CB,BUF
2023,REG,BUF,4,00-0034391,CB,Siran Neal,Siran,Neal,,,,Ankle,,Full Participation in Practice,2023-09-29 17:57:47,injury_reports_2023.csv,0.0,CB,BUF
2023,REG,BUF,4,00-0030114,S,Jordan Poyer,Jordan,Poyer,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29 17:58:00,injury_reports_2023.csv,3.0,S,BUF
2023,REG,CAR,4,00-0036281,CB,C.J. Henderson,C.J.,Henderson,,,,Ankle,,Full Participation in Practice,2023-09-29 17:05:22,injury_reports_2023.csv,0.0,CB,CAR
2023,REG,CAR,4,00-0037203,ED,LaBryan Ray,LaBryan,Ray,,,,Finger,,Full Participation in Practice,2023-09-29 17:05:59,injury_reports_2023.csv,0.0,DE,CAR
2023,REG,CAR,4,00-0033579,S,Xavier Woods,Xavier,Woods,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 17:06:49,injury_reports_2023.csv,3.0,S,CAR
2023,REG,CAR,4,00-0034302,LB,Frankie Luvu,Frankie,Luvu,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-29 17:07:14,injury_reports_2023.csv,1.0,LB,CAR
2023,REG,CHI,4,00-0039071,CB,Tyrique Stevenson,Tyrique,Stevenson,,,,Illness,,Full Participation in Practice,2023-09-29 19:08:35,injury_reports_2023.csv,0.0,CB,CHI
2023,REG,CHI,4,00-0037129,CB,Josh Blackwell,Josh,Blackwell,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:09:23,injury_reports_2023.csv,3.0,CB,CHI
2023,REG,CHI,4,00-0033784,S,Eddie Jackson,Eddie,Jackson,Foot,,Out,Foot,,Did Not Participate In Practice,2023-09-29 19:09:10,injury_reports_2023.csv,3.0,S,CHI
2023,REG,CHI,4,00-0036292,CB,Jaylon Johnson,Jaylon,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:09:32,injury_reports_2023.csv,3.0,CB,CHI
2023,REG,CIN,4,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-29 18:03:25,injury_reports_2023.csv,0.0,CB,CIN
2023,REG,CIN,4,00-0036298,LB,Akeem Davis-Gaither,Akeem,Davis-Gaither,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-29 18:04:14,injury_reports_2023.csv,1.0,LB,CIN
2023,REG,CLV,4,00-0033868,ED,Myles Garrett,Myles,Garrett,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:07:19,injury_reports_2023.csv,0.0,DE,CLE
2023,REG,CLV,4,00-0031576,ED,Za'Darius Smith,Za'Darius,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:08:34,injury_reports_2023.csv,0.0,DE,CLE
2023,REG,CLV,4,00-0036996,CB,Greg Newsome,Greg,Newsome,,,,Elbow,,Full Participation in Practice,2023-09-29 19:12:37,injury_reports_2023.csv,0.0,CB,CLE
2023,REG,DAL,4,00-0031411,ED,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 19:32:19,injury_reports_2023.csv,0.0,DE,DAL
2023,REG,DEN,4,00-0032210,LB,Frank Clark,Frank,Clark,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-29 20:24:02,injury_reports_2023.csv,3.0,LB,DEN
2023,REG,DEN,4,00-0034368,LB,Josey Jewell,Josey,Jewell,Hip,,Out,Hip,,Did Not Participate In Practice,2023-09-29 20:24:37,injury_reports_2023.csv,3.0,LB,DEN
2023,REG,DEN,4,00-0029890,DI,Mike Purcell,Mike,Purcell,Ribs,,Out,Ribs,,Did Not Participate In Practice,2023-09-29 20:24:49,injury_reports_2023.csv,3.0,DT,DEN
2023,REG,DEN,4,00-0032971,S,Justin Simmons,Justin,Simmons,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-09-29 20:22:53,injury_reports_2023.csv,1.0,S,DEN
2023,REG,DET,4,00-0037667,S,Kerby Joseph,Kerby,Joseph,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-09-27 19:52:13,injury_reports_2023.csv,1.0,S,DET
2023,REG,DET,4,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2023-09-27 19:52:13,injury_reports_2023.csv,1.0,CB,DET
2023,REG,GB,4,00-0034967,LB,Rashan Gary,Rashan,Gary,,,,Knee,,Limited Participation in Practice,2023-09-27 19:51:18,injury_reports_2023.csv,0.0,LB,GB
2023,REG,GB,4,00-0036677,S,Zayne Anderson,Zayne,Anderson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-27 19:52:59,injury_reports_2023.csv,3.0,S,GB
2023,REG,GB,4,00-0032401,LB,De'Vondre Campbell,De'Vondre,Campbell,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-27 19:53:13,injury_reports_2023.csv,3.0,LB,GB
2023,REG,GB,4,00-0034728,CB,Jaire Alexander,Jaire,Alexander,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-27 19:52:50,injury_reports_2023.csv,1.0,CB,GB
2023,REG,GB,4,00-0038408,CB,Carrington Valentine,Carrington,Valentine,Biceps,,Questionable,Biceps,,Limited Participation in Practice,2023-09-27 19:52:50,injury_reports_2023.csv,1.0,CB,GB
2023,REG,HST,4,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,,,,Knee,,Full Participation in Practice,2023-09-29 20:37:55,injury_reports_2023.csv,0.0,DE,HOU
2023,REG,HST,4,00-0033926,CB,Shaquill Griffin,Shaquill,Griffin,,,,Foot,,Full Participation in Practice,2023-09-29 20:37:55,injury_reports_2023.csv,0.0,CB,HOU
2023,REG,HST,4,00-0037246,S,Jalen Pitre,Jalen,Pitre,,,,Chest,,Full Participation in Practice,2023-09-29 20:37:55,injury_reports_2023.csv,0.0,S,HOU
2023,REG,HST,4,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27 21:46:43,injury_reports_2023.csv,0.0,S,HOU
2023,REG,HST,4,00-0032103,LB,Denzel Perryman,Denzel,Perryman,Hand,Wrist,Out,Hand,Wrist,Did Not Participate In Practice,2023-09-29 20:38:59,injury_reports_2023.csv,3.0,LB,HOU
2023,REG,HST,4,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,Hand,,Out,Hand,,Did Not Participate In Practice,2023-09-29 20:39:07,injury_reports_2023.csv,3.0,CB,HOU
2023,REG,IND,4,00-0033952,DI,Grover Stewart,Grover,Stewart,,,,Foot,,Did Not Participate In Practice,2023-09-29 19:28:56,injury_reports_2023.csv,0.0,DT,IND
2023,REG,IND,4,00-0037395,CB,Dallis Flowers,Dallis,Flowers,,,,Back,,Full Participation in Practice,2023-09-29 19:27:54,injury_reports_2023.csv,0.0,CB,IND
2023,REG,IND,4,00-0032378,DI,DeForest Buckner,DeForest,Buckner,Groin,Back,Questionable,Groin,Back,Did Not Participate In Practice,2023-09-29 19:29:44,injury_reports_2023.csv,1.0,DT,IND
2023,REG,JAX,4,00-0035642,LB,Josh Hines-Allen,Josh,Hines-Allen,,,,Shoulder,,Full Participation in Practice,2023-09-29 20:30:22,injury_reports_2023.csv,0.0,LB,JAX
2023,REG,JAX,4,00-0035378,S,Andrew Wingard,Andrew,Wingard,,,,Shoulder,,Full Participation in Practice,2023-09-29 20:30:29,injury_reports_2023.csv,0.0,S,JAX
2023,REG,JAX,4,00-0037244,LB,Devin Lloyd,Devin,Lloyd,Thumb,,Out,Thumb,,Did Not Participate In Practice,2023-09-29 20:31:39,injury_reports_2023.csv,3.0,LB,JAX
2023,REG,JAX,4,00-0038596,S,Antonio Johnson,Antonio,Johnson,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-29 20:31:28,injury_reports_2023.csv,3.0,S,JAX
2023,REG,JAX,4,00-0034275,DI,Folorunso Fatukasi,Folorunso,Fatukasi,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-29 20:30:32,injury_reports_2023.csv,1.0,DT,JAX
2023,REG,KC,4,00-0037193,S,Bryan Cook,Bryan,Cook,,,,Elbow,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,S,KC
2023,REG,KC,4,00-0035681,S,Mike Edwards,Mike,Edwards,,,,Biceps,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,S,KC
2023,REG,KC,4,00-0036362,LB,Willie Gay,Willie,Gay,,,,Quadricep,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,LB,KC
2023,REG,KC,4,00-0038986,CB,Nic Jones,Nic,Jones,,,,Hand,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,CB,KC
2023,REG,KC,4,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,CB,KC
2023,REG,KC,4,00-0032762,DI,Chris Jones,Chris,Jones,,,,Groin,,Limited Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,DT,KC
2023,REG,KC,4,00-0036621,LB,Nick Bolton,Nick,Bolton,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-29 18:53:54,injury_reports_2023.csv,3.0,LB,KC
2023,REG,KC,4,00-0037195,CB,Jaylen Watson,Jaylen,Watson,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-09-29 18:53:59,injury_reports_2023.csv,3.0,CB,KC
2023,REG,LA,4,00-0031388,DI,Aaron Donald,Aaron,Donald,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-29 19:45:07,injury_reports_2023.csv,0.0,DT,LA
2023,REG,LA,4,00-0033927,S,John Johnson,John,Johnson,Face,,Questionable,Face,,Did Not Participate In Practice,2023-09-29 19:52:35,injury_reports_2023.csv,1.0,S,LA
2023,REG,LAC,4,00-0031040,ED,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:52:27,injury_reports_2023.csv,0.0,DE,LAC
2023,REG,LAC,4,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Hamstring,,Full Participation in Practice,2023-09-29 20:07:29,injury_reports_2023.csv,0.0,LB,LAC
2023,REG,LAC,4,00-0036441,LB,Kenneth Murray,Kenneth,Murray,,,,Groin,,Full Participation in Practice,2023-09-29 20:07:58,injury_reports_2023.csv,0.0,LB,LAC
2023,REG,LAC,4,00-0038091,S,J.T. Woods,J.T.,Woods,Illness,,Out,Illness,,Did Not Participate In Practice,2023-09-29 20:09:05,injury_reports_2023.csv,3.0,S,LAC
2023,REG,LAC,4,00-0034790,S,Derwin James,Derwin,James,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-29 20:08:38,injury_reports_2023.csv,2.0,S,LAC
2023,REG,LAC,4,00-0037320,CB,Deane Leonard,Deane,Leonard,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-09-29 20:08:48,injury_reports_2023.csv,2.0,CB,LAC
2023,REG,LAC,4,00-0033156,ED,Joey Bosa,Joey,Bosa,Hamstring,Toe,Questionable,Hamstring,Toe,Did Not Participate In Practice,2023-09-29 20:08:21,injury_reports_2023.csv,1.0,DE,LAC
2023,REG,LAC,4,00-0036380,S,Alohi Gilman,Alohi,Gilman,Heel,,Questionable,Heel,,Limited Participation in Practice,2023-09-29 20:08:21,injury_reports_2023.csv,1.0,S,LAC
2023,REG,LV,4,00-0039072,CB,Jakorian Bennett,Jakorian,Bennett,,,,Hamstring,,Limited Participation in Practice,2023-09-29 20:32:49,injury_reports_2023.csv,0.0,CB,LV
2023,REG,LV,4,00-0038978,DI,Byron Young,Byron,Young,,,,Ankle,,Limited Participation in Practice,2023-09-29 20:32:49,injury_reports_2023.csv,0.0,DT,LV
2023,REG,LV,4,00-0035076,LB,Curtis Bolton,Curtis,Bolton,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29 20:34:08,injury_reports_2023.csv,3.0,LB,LV
2023,REG,LV,4,00-0034973,ED,Maxx Crosby,Maxx,Crosby,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,1.0,DE,LV
2023,REG,LV,4,00-0036871,CB,Nate Hobbs,Nate,Hobbs,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,1.0,CB,LV
2023,REG,LV,4,00-0036989,ED,Malcolm Koonce,Malcolm,Koonce,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,1.0,DE,LV
2023,REG,LV,4,00-0035437,S,Roderic Teamer,Roderic,Teamer,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,1.0,S,LV
2023,REG,MIA,4,00-0032379,CB,Eli Apple,Eli,Apple,,,,Neck,,Full Participation in Practice,2023-09-29 19:55:37,injury_reports_2023.csv,0.0,CB,MIA
2023,REG,MIA,4,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,Oblique,,Out,Oblique,,Did Not Participate In Practice,2023-09-29 19:56:15,injury_reports_2023.csv,3.0,LB,MIA
2023,REG,MIA,4,00-0034277,S,DeShon Elliott,DeShon,Elliott,Ankle,Groin,Questionable,Ankle,Groin,Limited Participation in Practice,2023-09-29 19:57:35,injury_reports_2023.csv,1.0,S,MIA
2023,REG,MIN,4,00-0034782,DI,Harrison Phillips,Harrison,Phillips,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:36:56,injury_reports_2023.csv,0.0,DT,MIN
2023,REG,MIN,4,00-0029606,S,Harrison Smith,Harrison,Smith,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:36:39,injury_reports_2023.csv,0.0,S,MIN
2023,REG,MIN,4,00-0037007,ED,Patrick Jones,Patrick,Jones,,,,Knee,,Full Participation in Practice,2023-09-29 18:42:53,injury_reports_2023.csv,0.0,DE,MIN
2023,REG,MIN,4,00-0036348,S,Josh Metellus,Josh,Metellus,,,,Shoulder,,Full Participation in Practice,2023-09-29 18:43:19,injury_reports_2023.csv,0.0,S,MIN
2023,REG,MIN,4,00-0035236,CB,Byron Murphy,Byron,Murphy,,,,Hip,,Full Participation in Practice,2023-09-29 18:43:24,injury_reports_2023.csv,0.0,CB,MIN
2023,REG,MIN,4,00-0037245,S,Lewis Cine,Lewis,Cine,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 18:45:39,injury_reports_2023.csv,3.0,S,MIN
2023,REG,MIN,4,00-0034344,ED,Marcus Davenport,Marcus,Davenport,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-09-29 18:45:19,injury_reports_2023.csv,1.0,DE,MIN
2023,REG,NE,4,00-0036981,DI,Christian Barmore,Christian,Barmore,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29 19:09:37,injury_reports_2023.csv,1.0,DT,NE
2023,REG,NE,4,00-0033860,DI,Davon Godchaux,Davon,Godchaux,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 19:09:37,injury_reports_2023.csv,1.0,DT,NE
2023,REG,NE,4,00-0032580,CB,Jonathan Jones,Jonathan,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 19:09:37,injury_reports_2023.csv,1.0,CB,NE
2023,REG,NE,4,00-0036559,CB,Shaun Wade,Shaun,Wade,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-29 19:09:37,injury_reports_2023.csv,1.0,CB,NE
2023,REG,NO,4,00-0036937,CB,Paulson Adebo,Paulson,Adebo,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:09:51,injury_reports_2023.csv,3.0,CB,NO
2023,REG,NO,4,00-0038588,S,Jordan Howden,Jordan,Howden,Finger,,Out,Finger,,Did Not Participate In Practice,2023-09-29 19:09:58,injury_reports_2023.csv,3.0,S,NO
2023,REG,NYG,4,00-0037260,DI,D.J. Davidson,D.J.,Davidson,,,,Elbow,,Full Participation in Practice,2023-09-30 18:03:19,injury_reports_2023.csv,0.0,DT,NYG
2023,REG,NYG,4,00-0036552,ED,Azeez Ojulari,Azeez,Ojulari,,,,Hamstring,,Full Participation in Practice,2023-09-30 18:03:27,injury_reports_2023.csv,0.0,DE,NYG
2023,REG,NYJ,4,00-0038107,ED,Micheal Clemons,Micheal,Clemons,,,,Elbow,,Full Participation in Practice,2023-09-27 19:37:14,injury_reports_2023.csv,0.0,DE,NYJ
2023,REG,NYJ,4,00-0037155,S,Tony Adams,Tony,Adams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:14:39,injury_reports_2023.csv,3.0,S,NYJ
2023,REG,PHI,4,00-0033547,LB,Zach Cunningham,Zach,Cunningham,,,,Ribs,,Full Participation in Practice,2023-09-29 19:36:00,injury_reports_2023.csv,0.0,LB,PHI
2023,REG,PHI,4,00-0029653,DI,Fletcher Cox,Fletcher,Cox,,,,Knee,,Limited Participation in Practice,2023-09-29 19:36:00,injury_reports_2023.csv,0.0,DT,PHI
2023,REG,PHI,4,00-0039002,S,Sydney Brown,Sydney,Brown,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29 19:36:50,injury_reports_2023.csv,3.0,S,PHI
2023,REG,PHI,4,00-0033898,S,Justin Evans,Justin,Evans,Neck,,Questionable,Neck,,Full Participation in Practice,2023-09-29 19:36:45,injury_reports_2023.csv,1.0,S,PHI
2023,REG,PIT,4,00-0027943,CB,Patrick Peterson,Patrick,Peterson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 21:39:57,injury_reports_2023.csv,0.0,CB,PIT
2023,REG,PIT,4,00-0032399,S,Miles Killebrew,Miles,Killebrew,,,,Knee,,Full Participation in Practice,2023-09-29 19:16:01,injury_reports_2023.csv,0.0,S,PIT
2023,REG,PIT,4,00-0033905,DI,Larry Ogunjobi,Larry,Ogunjobi,,,,Foot,,Full Participation in Practice,2023-09-29 19:16:11,injury_reports_2023.csv,0.0,DT,PIT
2023,REG,SEA,4,00-0033872,S,Jamal Adams,Jamal,Adams,,,,Knee,,Full Participation in Practice,2023-09-30 21:16:53,injury_reports_2023.csv,0.0,S,SEA
2023,REG,SEA,4,00-0031608,S,Quandre Diggs,Quandre,Diggs,,,,Hamstring,,Full Participation in Practice,2023-09-30 21:18:01,injury_reports_2023.csv,0.0,S,SEA
2023,REG,SEA,4,00-0034974,S,Julian Love,Julian,Love,,,,Hamstring,,Full Participation in Practice,2023-09-30 21:17:54,injury_reports_2023.csv,0.0,S,SEA
2023,REG,SEA,4,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,,,,Ankle,,Full Participation in Practice,2023-09-30 21:16:53,injury_reports_2023.csv,0.0,LB,SEA
2023,REG,SEA,4,00-0032387,DI,Jarran Reed,Jarran,Reed,,,,Quadricep,,Full Participation in Practice,2023-09-30 21:16:53,injury_reports_2023.csv,0.0,DT,SEA
