season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team
2023,REG,PIT,2,00-0035216,WR,Diontae Johnson,Diontae,Johnson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-16 17:47:16,injury_reports_2023.csv,3.0,WR,PIT
2023,REG,SEA,2,00-0034159,TE,Will Dissly,Will,Dissly,,,,Shoulder,,Full Participation in Practice,2023-09-13 22:46:21,injury_reports_2023.csv,0.0,TE,SEA
2023,REG,SF,2,00-0033288,TE,George Kittle,George,Kittle,,,,Groin,,Full Participation in Practice,2023-09-15 20:52:35,injury_reports_2023.csv,0.0,TE,SF
2023,REG,SF,2,00-0034407,WR,Ray-Ray McCloud,Ray-Ray,McCloud,,,,Wrist,,Full Participation in Practice,2023-09-15 20:52:35,injury_reports_2023.csv,0.0,WR,SF
2023,REG,TB,2,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-15 17:55:29,injury_reports_2023.csv,0.0,WR,TB
2023,REG,TEN,2,00-0037742,WR,Treylon Burks,Treylon,Burks,,,,Not injury related - personal matter,,Full Participation in Practice,2023-09-15 19:49:26,injury_reports_2023.csv,0.0,WR,TEN
2023,REG,TEN,2,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-09-15 19:50:41,injury_reports_2023.csv,1.0,WR,TEN
2023,REG,WAS,2,00-0035659,WR,Terry McLaurin,Terry,McLaurin,,,,Toe,,Full Participation in Practice,2023-09-15 17:26:32,injury_reports_2023.csv,0.0,WR,WAS
2023,REG,WAS,2,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Hip,,Limited Participation in Practice,2023-09-15 17:26:32,injury_reports_2023.csv,0.0,WR,WAS
2023,REG,BLT,3,00-0036331,WR,Devin Duvernay,Devin,Duvernay,,,,Shoulder,,Full Participation in Practice,2023-09-22 19:03:40,injury_reports_2023.csv,0.0,WR,BAL
2023,REG,BLT,3,00-0031235,WR,Odell Beckham,Odell,Beckham,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-22 19:04:04,injury_reports_2023.csv,3.0,WR,BAL
2023,REG,BUF,3,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Back,,Full Participation in Practice,2023-09-22 18:06:54,injury_reports_2023.csv,0.0,TE,BUF
2023,REG,CHI,3,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-21 22:12:39,injury_reports_2023.csv,0.0,TE,CHI
2023,REG,CHI,3,00-0036309,WR,Darnell Mooney,Darnell,Mooney,,,,Knee,,Full Participation in Practice,2023-09-22 19:11:06,injury_reports_2023.csv,0.0,WR,CHI
2023,REG,CIN,3,00-0034970,TE,Irv Smith,Irv,Smith,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2023-09-23 18:36:40,injury_reports_2023.csv,2.0,TE,CIN
2023,REG,CLV,3,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-22 18:37:18,injury_reports_2023.csv,0.0,TE,CLE
2023,REG,CLV,3,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Groin,Shoulder,Limited Participation in Practice,2023-09-22 18:36:15,injury_reports_2023.csv,0.0,WR,CLE
2023,REG,DAL,3,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Knee,,Full Participation in Practice,2023-09-22 18:40:32,injury_reports_2023.csv,0.0,WR,DAL
2023,REG,DET,3,00-0038627,WR,Antoine Green,Antoine,Green,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2023-09-20 19:47:31,injury_reports_2023.csv,0.0,WR,DET
2023,REG,DET,3,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Groin,,Questionable,Groin,,Full Participation in Practice,2023-09-22 19:54:26,injury_reports_2023.csv,1.0,WR,DET
2023,REG,DET,3,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Toe,,Questionable,Toe,,Full Participation in Practice,2023-09-22 19:54:26,injury_reports_2023.csv,1.0,WR,DET
2023,REG,GB,3,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-09-22 19:38:29,injury_reports_2023.csv,1.0,WR,GB
2023,REG,HST,3,00-0038977,WR,Tank Dell,Tank,Dell,,,,Thigh,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,WR,HOU
2023,REG,HST,3,00-0030431,WR,Robert Woods,Robert,Woods,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,WR,HOU
