season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team
2023,REG,NYJ,15,00-0038120,HB,Breece Hall,Breece,Hall,,,,Ankle,,Full Participation in Practice,2023-12-15 20:52:10,injury_reports_2023.csv,0.0,RB,NYJ
2023,REG,NYJ,15,00-0034433,FB,Nick Bawden,Nick,Bawden,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-15 20:52:56,injury_reports_2023.csv,1.0,FB,NYJ
2023,REG,PIT,15,00-0036893,HB,Najee Harris,Najee,Harris,,,,Knee,,Full Participation in Practice,2023-12-14 19:56:11,injury_reports_2023.csv,0.0,RB,PIT
2023,REG,SF,15,00-0036567,HB,Elijah Mitchell,Elijah,Mitchell,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-15 22:04:10,injury_reports_2023.csv,3.0,RB,SF
2023,REG,TEN,15,00-0032764,HB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-15 19:43:35,injury_reports_2023.csv,0.0,RB,TEN
2023,REG,WAS,15,00-0037746,HB,Brian Robinson,Brian,Robinson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-15 18:56:33,injury_reports_2023.csv,3.0,RB,WAS
2023,REG,ATL,16,00-0030578,HB,Cordarrelle Patterson,Cordarrelle,Patterson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-20 21:03:47,injury_reports_2023.csv,0.0,RB,ATL
2023,REG,ATL,16,00-0030968,FB,Keith Smith,Keith,Smith,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-12-22 20:29:44,injury_reports_2023.csv,2.0,FB,ATL
2023,REG,BUF,16,00-0037248,HB,James Cook,James,Cook,,,,Illness,,Full Participation in Practice,2023-12-21 20:15:43,injury_reports_2023.csv,0.0,RB,BUF
2023,REG,BUF,16,00-0035537,HB,Ty Johnson,Ty,Johnson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-12-21 20:16:09,injury_reports_2023.csv,1.0,RB,BUF
2023,REG,CHI,16,00-0033925,HB,D'Onta Foreman,D'Onta,Foreman,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Limited Participation in Practice,2023-12-22 20:30:45,injury_reports_2023.csv,1.0,RB,CHI
2023,REG,CHI,16,00-0035594,HB,Travis Homer,Travis,Homer,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-22 20:30:45,injury_reports_2023.csv,1.0,RB,CHI
2023,REG,CIN,16,00-0038597,HB,Chase Brown,Chase,Brown,,,,Chest,,Full Participation in Practice,2023-12-21 18:03:39,injury_reports_2023.csv,0.0,RB,CIN
2023,REG,CLV,16,00-0037267,HB,Jerome Ford,Jerome,Ford,,,,Wrist,,Full Participation in Practice,2023-12-22 20:49:04,injury_reports_2023.csv,0.0,RB,CLE
2023,REG,CLV,16,00-0033923,HB,Kareem Hunt,Kareem,Hunt,,,,Groin,,Full Participation in Practice,2023-12-22 20:49:42,injury_reports_2023.csv,0.0,RB,CLE
2023,REG,DAL,16,00-0036139,HB,Rico Dowdle,Rico,Dowdle,,,,Ankle,,Full Participation in Practice,2023-12-22 19:17:27,injury_reports_2023.csv,0.0,RB,DAL
2023,REG,DAL,16,00-0035261,HB,Tony Pollard,Tony,Pollard,,,,Thumb,,Full Participation in Practice,2023-12-22 19:17:13,injury_reports_2023.csv,0.0,RB,DAL
2023,REG,DEN,16,00-0033526,HB,Samaje Perine,Samaje,Perine,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-22 21:37:08,injury_reports_2023.csv,0.0,RB,DEN
2023,REG,DET,16,00-0034171,FB,Jason Cabinda,Jason,Cabinda,Knee,,Out,Knee,,Limited Participation in Practice,2023-12-22 20:13:20,injury_reports_2023.csv,3.0,FB,DET
2023,REG,GB,16,00-0033293,HB,Aaron Jones,Aaron,Jones,,,,Knee,Finger,Limited Participation in Practice,2023-12-22 20:39:31,injury_reports_2023.csv,0.0,RB,GB
2023,REG,GB,16,00-0038797,HB,Emanuel Wilson,Emanuel,Wilson,Shoulder,,Doubtful,Shoulder,,Limited Participation in Practice,2023-12-22 20:42:53,injury_reports_2023.csv,2.0,RB,GB
2023,REG,GB,16,00-0036265,HB,A.J. Dillon,A.J.,Dillon,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2023-12-22 20:41:39,injury_reports_2023.csv,1.0,RB,GB
2023,REG,IND,16,00-0036223,HB,Jonathan Taylor,Jonathan,Taylor,,,,Thumb,,Full Participation in Practice,2023-12-22 20:28:09,injury_reports_2023.csv,0.0,RB,IND
2023,REG,IND,16,00-0036251,HB,Zack Moss,Zack,Moss,Forearm,,Questionable,Forearm,,Did Not Participate In Practice,2023-12-22 20:29:27,injury_reports_2023.csv,1.0,RB,IND
2023,REG,KC,16,00-0036360,HB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,,,,Not injury related - personal matter,,Full Participation in Practice,2023-12-23 19:58:27,injury_reports_2023.csv,0.0,RB,KC
2023,REG,KC,16,00-0037197,HB,Isiah Pacheco,Isiah,Pacheco,,,,Shoulder,,Full Participation in Practice,2023-12-23 19:57:57,injury_reports_2023.csv,0.0,RB,KC
2023,REG,KC,16,00-0031376,HB,Jerick McKinnon,Jerick,McKinnon,Groin,,Out,Groin,,Did Not Participate In Practice,2023-12-23 19:59:02,injury_reports_2023.csv,3.0,RB,KC
2023,REG,LA,16,00-0037557,HB,Ronnie Rivers,Ronnie,Rivers,,,,Knee,,Full Participation in Practice,2023-12-20 20:14:26,injury_reports_2023.csv,0.0,RB,LA
2023,REG,LV,16,00-0035700,HB,Josh Jacobs,Josh,Jacobs,Quadricep,Illness,Questionable,Quadricep,Illness,Did Not Participate In Practice,2023-12-23 20:07:57,injury_reports_2023.csv,1.0,RB,LV
2023,REG,MIA,16,00-0038685,HB,Christopher Brooks,Christopher,Brooks,,,,Knee,,Full Participation in Practice,2023-12-20 23:14:31,injury_reports_2023.csv,0.0,RB,MIA
2023,REG,MIA,16,00-0031687,HB,Raheem Mostert,Raheem,Mostert,,,,Knee,Ankle,Full Participation in Practice,2023-12-22 20:57:22,injury_reports_2023.csv,0.0,RB,MIA
2023,REG,MIA,16,00-0039040,HB,Devon Achane,Devon,Achane,,,,Toe,,Limited Participation in Practice,2023-12-22 20:56:16,injury_reports_2023.csv,0.0,RB,MIA
2023,REG,MIN,16,00-0034972,HB,Alexander Mattison,Alexander,Mattison,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-22 19:46:34,injury_reports_2023.csv,1.0,RB,MIN
2023,REG,NE,16,00-0036875,HB,Rhamondre Stevenson,Rhamondre,Stevenson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-22 20:22:37,injury_reports_2023.csv,3.0,RB,NE
2023,REG,NO,16,00-0038551,HB,Kendre Miller,Kendre,Miller,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-20 20:02:37,injury_reports_2023.csv,1.0,RB,NO
2023,REG,NYG,16,00-0033308,HB,Matt Breida,Matt,Breida,,,,Hamstring,,Full Participation in Practice,2023-12-23 19:05:43,injury_reports_2023.csv,0.0,RB,NYG
2023,REG,NYG,16,00-0036569,HB,Gary Brightwell,Gary,Brightwell,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-12-23 19:07:26,injury_reports_2023.csv,1.0,RB,NYG
2023,REG,NYJ,16,00-0038389,HB,Israel Abanikanda,Israel,Abanikanda,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-22 19:40:51,injury_reports_2023.csv,1.0,RB,NYJ
2023,REG,PIT,16,00-0036893,HB,Najee Harris,Najee,Harris,,,,Knee,,Full Participation in Practice,2023-12-21 19:53:34,injury_reports_2023.csv,0.0,RB,PIT
2023,REG,SEA,16,00-0038134,HB,Kenneth Walker,Kenneth,Walker,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-12-22 20:47:58,injury_reports_2023.csv,1.0,RB,SEA
2023,REG,SF,16,00-0036567,HB,Elijah Mitchell,Elijah,Mitchell,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-23 21:55:31,injury_reports_2023.csv,1.0,RB,SF
2023,REG,TEN,16,00-0032764,HB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-22 20:21:27,injury_reports_2023.csv,0.0,RB,TEN
2023,REG,WAS,16,00-0032975,HB,Jonathan Williams,Jonathan,Williams,,,,Concussion,,Did Not Participate In Practice,2023-12-21 20:19:17,injury_reports_2023.csv,0.0,RB,WAS
2023,REG,WAS,16,00-0037746,HB,Brian Robinson,Brian,Robinson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-22 18:15:07,injury_reports_2023.csv,3.0,RB,WAS
2023,REG,ATL,17,00-0030578,HB,Cordarrelle Patterson,Cordarrelle,Patterson,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-27 21:01:47,injury_reports_2023.csv,0.0,RB,ATL
2023,REG,BUF,17,00-0035537,HB,Ty Johnson,Ty,Johnson,,,,Shoulder,,Full Participation in Practice,2023-12-29 20:32:17,injury_reports_2023.csv,0.0,RB,BUF
2023,REG,CAR,17,00-0036555,HB,Chuba Hubbard,Chuba,Hubbard,,,,Hamstring,,Full Participation in Practice,2023-12-29 18:52:08,injury_reports_2023.csv,0.0,RB,CAR
2023,REG,CAR,17,00-0035243,HB,Miles Sanders,Miles,Sanders,,,,Toe,,Full Participation in Practice,2023-12-29 18:53:04,injury_reports_2023.csv,0.0,RB,CAR
2023,REG,CHI,17,00-0033925,HB,D'Onta Foreman,D'Onta,Foreman,,,,Not injury related - personal matter,,Full Participation in Practice,2023-12-27 21:11:45,injury_reports_2023.csv,0.0,RB,CHI
2023,REG,CIN,17,00-0033897,HB,Joe Mixon,Joe,Mixon,,,,Ankle,,Limited Participation in Practice,2023-12-29 19:06:31,injury_reports_2023.csv,0.0,RB,CIN
2023,REG,CLV,17,00-0037267,HB,Jerome Ford,Jerome,Ford,,,,Wrist,,Full Participation in Practice,2023-12-27 20:24:36,injury_reports_2023.csv,0.0,RB,CLE
2023,REG,CLV,17,00-0033923,HB,Kareem Hunt,Kareem,Hunt,,,,Groin,,Full Participation in Practice,2023-12-27 20:25:41,injury_reports_2023.csv,0.0,RB,CLE
2023,REG,DAL,17,00-0038738,HB,Hunter Luepke,Hunter,Luepke,,,,Thigh,,Full Participation in Practice,2023-12-28 20:43:50,injury_reports_2023.csv,0.0,RB,DAL
2023,REG,DAL,17,00-0036139,HB,Rico Dowdle,Rico,Dowdle,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-28 20:45:19,injury_reports_2023.csv,3.0,RB,DAL
2023,REG,DEN,17,00-0033526,HB,Samaje Perine,Samaje,Perine,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-29 21:12:12,injury_reports_2023.csv,0.0,RB,DEN
2023,REG,DEN,17,00-0032450,HB,Dwayne Washington,Dwayne,Washington,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-29 21:40:51,injury_reports_2023.csv,1.0,RB,DEN
2023,REG,DET,17,00-0034171,FB,Jason Cabinda,Jason,Cabinda,,,,Knee,,Full Participation in Practice,2023-12-28 20:53:47,injury_reports_2023.csv,0.0,FB,DET
2023,REG,GB,17,00-0036265,HB,A.J. Dillon,A.J.,Dillon,,,,Thumb,,Limited Participation in Practice,2023-12-29 19:43:42,injury_reports_2023.csv,0.0,RB,GB
2023,REG,GB,17,00-0033293,HB,Aaron Jones,Aaron,Jones,,,,Knee,Finger,Limited Participation in Practice,2023-12-29 19:43:42,injury_reports_2023.csv,0.0,RB,GB
2023,REG,GB,17,00-0038797,HB,Emanuel Wilson,Emanuel,Wilson,Shoulder,,Doubtful,Shoulder,,Full Participation in Practice,2023-12-29 19:45:13,injury_reports_2023.csv,2.0,RB,GB
2023,REG,HST,17,00-0034959,FB,Andrew Beck,Andrew,Beck,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-12-29 20:57:29,injury_reports_2023.csv,1.0,FB,HOU
2023,REG,IND,17,00-0036251,HB,Zack Moss,Zack,Moss,Forearm,,Out,Forearm,,Did Not Participate In Practice,2023-12-29 20:30:22,injury_reports_2023.csv,3.0,RB,IND
2023,REG,KC,17,00-0036360,HB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-29 20:47:01,injury_reports_2023.csv,1.0,RB,KC
2023,REG,KC,17,00-0037197,HB,Isiah Pacheco,Isiah,Pacheco,Concussion,Shoulder,Questionable,Concussion,Shoulder,Limited Participation in Practice,2023-12-29 20:47:01,injury_reports_2023.csv,1.0,RB,KC
2023,REG,LV,17,00-0035700,HB,Josh Jacobs,Josh,Jacobs,Quadricep,,Doubtful,Quadricep,,Did Not Participate In Practice,2023-12-29 20:30:48,injury_reports_2023.csv,2.0,RB,LV
2023,REG,MIA,17,00-0039040,HB,Devon Achane,Devon,Achane,,,,Toe,,Full Participation in Practice,2023-12-29 20:53:22,injury_reports_2023.csv,0.0,RB,MIA
2023,REG,MIA,17,00-0031687,HB,Raheem Mostert,Raheem,Mostert,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2023-12-29 20:55:13,injury_reports_2023.csv,1.0,RB,MIA
2023,REG,MIN,17,00-0034972,HB,Alexander Mattison,Alexander,Mattison,,,,Ankle,,Full Participation in Practice,2023-12-29 19:31:29,injury_reports_2023.csv,0.0,RB,MIN
2023,REG,NE,17,00-0033045,HB,Ezekiel Elliott,Ezekiel,Elliott,,,,Illness,,Did Not Participate In Practice,2023-12-28 20:51:17,injury_reports_2023.csv,0.0,RB,NE
2023,REG,NO,17,00-0033906,HB,Alvin Kamara,Alvin,Kamara,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-29 20:03:04,injury_reports_2023.csv,1.0,RB,NO
2023,REG,NO,17,00-0038551,HB,Kendre Miller,Kendre,Miller,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-29 20:03:04,injury_reports_2023.csv,1.0,RB,NO
2023,REG,NYG,17,00-0034844,HB,Saquon Barkley,Saquon,Barkley,,,,Elbow,,Full Participation in Practice,2023-12-29 19:24:20,injury_reports_2023.csv,0.0,RB,NYG
2023,REG,NYJ,17,00-0038389,HB,Israel Abanikanda,Israel,Abanikanda,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-27 20:27:17,injury_reports_2023.csv,1.0,RB,NYJ
2023,REG,PIT,17,00-0036893,HB,Najee Harris,Najee,Harris,,,,Knee,,Full Participation in Practice,2023-12-29 20:30:29,injury_reports_2023.csv,0.0,RB,PIT
2023,REG,SEA,17,00-0038134,HB,Kenneth Walker,Kenneth,Walker,Shoulder,Illness,Questionable,Shoulder,Illness,Limited Participation in Practice,2023-12-29 21:02:36,injury_reports_2023.csv,1.0,RB,SEA
2023,REG,SF,17,00-0033280,HB,Christian McCaffrey,Christian,McCaffrey,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-28 22:49:03,injury_reports_2023.csv,0.0,RB,SF
2023,REG,SF,17,00-0036567,HB,Elijah Mitchell,Elijah,Mitchell,,,,Knee,,Full Participation in Practice,2023-12-29 20:56:04,injury_reports_2023.csv,0.0,RB,SF
2023,REG,SF,17,00-0037525,HB,Jordan Mason,Jordan,Mason,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-29 20:57:32,injury_reports_2023.csv,1.0,RB,SF
2023,REG,TEN,17,00-0032764,HB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-29 19:53:45,injury_reports_2023.csv,0.0,RB,TEN
2023,REG,WAS,17,00-0038611,HB,Chris Rodriguez,Chris,Rodriguez,,,,Ankle,,Did Not Participate In Practice,2023-12-27 19:11:22,injury_reports_2023.csv,0.0,RB,WAS
2023,REG,WAS,17,00-0037746,HB,Brian Robinson,Brian,Robinson,,,,Hamstring,,Limited Participation in Practice,2023-12-29 19:11:55,injury_reports_2023.csv,0.0,RB,WAS
2023,REG,ATL,18,00-0030578,HB,Cordarrelle Patterson,Cordarrelle,Patterson,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-03 21:05:08,injury_reports_2023.csv,0.0,RB,ATL
2023,REG,CAR,18,00-0035243,HB,Miles Sanders,Miles,Sanders,,,,Illness,,Full Participation in Practice,2024-01-04 18:15:20,injury_reports_2023.csv,0.0,RB,CAR
2023,REG,CHI,18,00-0036906,HB,Khalil Herbert,Khalil,Herbert,Back,Not injury related - personal matter,Questionable,Back,Not injury related - personal ,Did Not Participate In Practice,2024-01-05 19:57:37,injury_reports_2023.csv,1.0,RB,CHI
2023,REG,CIN,18,00-0033897,HB,Joe Mixon,Joe,Mixon,,,,Illness,,Full Participation in Practice,2024-01-05 19:30:52,injury_reports_2023.csv,0.0,RB,CIN
2023,REG,CLV,18,00-0033923,HB,Kareem Hunt,Kareem,Hunt,,,,Groin,,Full Participation in Practice,2024-01-05 19:54:26,injury_reports_2023.csv,0.0,RB,CLE
2023,REG,DAL,18,00-0036139,HB,Rico Dowdle,Rico,Dowdle,,,,Ankle,,Full Participation in Practice,2024-01-05 19:29:21,injury_reports_2023.csv,0.0,RB,DAL
2023,REG,DAL,18,00-0038738,HB,Hunter Luepke,Hunter,Luepke,,,,Thigh,,Full Participation in Practice,2024-01-05 19:29:21,injury_reports_2023.csv,0.0,RB,DAL
2023,REG,DEN,18,00-0033526,HB,Samaje Perine,Samaje,Perine,,,,Not injury related - resting player,,Full Participation in Practice,2024-01-05 21:37:22,injury_reports_2023.csv,0.0,RB,DEN
2023,REG,GB,18,00-0033293,HB,Aaron Jones,Aaron,Jones,,,,Knee,Finger,Limited Participation in Practice,2024-01-05 20:03:03,injury_reports_2023.csv,0.0,RB,GB
2023,REG,GB,18,00-0036265,HB,A.J. Dillon,A.J.,Dillon,Thumb,Neck,Out,Thumb,Neck,Did Not Participate In Practice,2024-01-05 20:04:01,injury_reports_2023.csv,3.0,RB,GB
2023,REG,GB,18,00-0038797,HB,Emanuel Wilson,Emanuel,Wilson,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,1.0,RB,GB
2023,REG,HST,18,00-0034959,FB,Andrew Beck,Andrew,Beck,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-01-04 21:05:53,injury_reports_2023.csv,1.0,FB,HOU
2023,REG,IND,18,00-0036251,HB,Zack Moss,Zack,Moss,Forearm,,Questionable,Forearm,,Full Participation in Practice,2024-01-04 20:32:55,injury_reports_2023.csv,1.0,RB,IND
2023,REG,KC,18,00-0036360,HB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,,,,Illness,,Full Participation in Practice,2024-01-04 23:50:50,injury_reports_2023.csv,0.0,RB,KC
2023,REG,KC,18,00-0037197,HB,Isiah Pacheco,Isiah,Pacheco,Quadricep,Shoulder,Questionable,Quadricep,Shoulder,Limited Participation in Practice,2024-01-05 21:02:30,injury_reports_2023.csv,1.0,RB,KC
2023,REG,LA,18,00-0037840,HB,Kyren Williams,Kyren,Williams,Coach's decision,,Doubtful,Coach's decision,,Full Participation in Practice,2024-01-05 20:39:56,injury_reports_2023.csv,2.0,RB,LA
2023,REG,LV,18,00-0035700,HB,Josh Jacobs,Josh,Jacobs,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-01-05 21:46:51,injury_reports_2023.csv,3.0,RB,LV
2023,REG,LV,18,00-0035726,FB,Jakob Johnson,Jakob,Johnson,Back,,Questionable,Back,,Limited Participation in Practice,2024-01-05 21:46:41,injury_reports_2023.csv,1.0,FB,LV
2023,REG,MIA,18,00-0039040,HB,Devon Achane,Devon,Achane,,,,Toe,Ribs,Full Participation in Practice,2024-01-05 20:49:16,injury_reports_2023.csv,0.0,RB,MIA
2023,REG,MIA,18,00-0031687,HB,Raheem Mostert,Raheem,Mostert,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2024-01-05 20:51:16,injury_reports_2023.csv,1.0,RB,MIA
2023,REG,NO,18,00-0033906,HB,Alvin Kamara,Alvin,Kamara,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-01-05 20:08:20,injury_reports_2023.csv,1.0,RB,NO
2023,REG,NO,18,00-0038551,HB,Kendre Miller,Kendre,Miller,Ankle,Illness,Questionable,Ankle,Illness,Did Not Participate In Practice,2024-01-05 20:08:20,injury_reports_2023.csv,1.0,RB,NO
2023,REG,NYJ,18,00-0038389,HB,Israel Abanikanda,Israel,Abanikanda,,,,Ankle,,Full Participation in Practice,2024-01-05 19:50:13,injury_reports_2023.csv,0.0,RB,NYJ
2023,REG,PHI,18,00-0036275,HB,D'Andre Swift,D'Andre,Swift,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-01-05 20:53:54,injury_reports_2023.csv,1.0,RB,PHI
2023,REG,PIT,18,00-0036893,HB,Najee Harris,Najee,Harris,,,,Knee,,Full Participation in Practice,2024-01-04 20:51:35,injury_reports_2023.csv,0.0,RB,PIT
2023,REG,SEA,18,00-0038134,HB,Kenneth Walker,Kenneth,Walker,,,,Shoulder,,Full Participation in Practice,2024-01-05 22:04:22,injury_reports_2023.csv,0.0,RB,SEA
2023,REG,SEA,18,00-0038636,HB,Kenny McIntosh,Kenny,McIntosh,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-01-05 20:42:07,injury_reports_2023.csv,3.0,RB,SEA
2023,REG,SF,18,00-0036567,HB,Elijah Mitchell,Elijah,Mitchell,,,,Illness,,Full Participation in Practice,2024-01-05 21:45:02,injury_reports_2023.csv,0.0,RB,SF
2023,REG,SF,18,00-0033280,HB,Christian McCaffrey,Christian,McCaffrey,Calf,,Out,Calf,,Did Not Participate In Practice,2024-01-05 21:46:05,injury_reports_2023.csv,3.0,RB,SF
2023,REG,SF,18,00-0029892,FB,Kyle Juszczyk,Kyle,Juszczyk,Illness,,Questionable,,,"
    ",2024-01-06 22:24:50,injury_reports_2023.csv,1.0,FB,SF
2023,REG,TEN,18,00-0032764,HB,Derrick Henry,Derrick,Henry,,,,Not injury related - resting player,,Full Participation in Practice,2024-01-05 19:55:06,injury_reports_2023.csv,0.0,RB,TEN
2023,WC,BUF,19,00-0035537,HB,Ty Johnson,Ty,Johnson,,,,Concussion,,Limited Participation in Practice,2024-01-12 19:54:34,injury_reports_2023.csv,0.0,RB,BUF
2023,WC,CLV,19,00-0033923,HB,Kareem Hunt,Kareem,Hunt,,,,Groin,,Full Participation in Practice,2024-01-11 20:13:05,injury_reports_2023.csv,0.0,RB,CLE
2023,WC,CLV,19,00-0038098,HB,Pierre Strong,Pierre,Strong,Back,,Questionable,Back,,Limited Participation in Practice,2024-01-11 20:13:55,injury_reports_2023.csv,1.0,RB,CLE
2023,WC,GB,19,00-0038797,HB,Emanuel Wilson,Emanuel,Wilson,,,,Shoulder,,Full Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,RB,GB
2023,WC,GB,19,00-0033293,HB,Aaron Jones,Aaron,Jones,,,,Knee,Finger,Limited Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,RB,GB
2023,WC,GB,19,00-0036265,HB,A.J. Dillon,A.J.,Dillon,Thumb,Neck,Doubtful,Thumb,Neck,Did Not Participate In Practice,2024-01-12 20:12:50,injury_reports_2023.csv,2.0,RB,GB
2023,WC,HST,19,00-0034959,FB,Andrew Beck,Andrew,Beck,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,1.0,FB,HOU
2023,WC,KC,19,00-0037197,HB,Isiah Pacheco,Isiah,Pacheco,,,,Shoulder,,Full Participation in Practice,2024-01-11 20:19:40,injury_reports_2023.csv,0.0,RB,KC
2023,WC,MIA,19,00-0039040,HB,Devon Achane,Devon,Achane,,,,Toe,Ribs,Full Participation in Practice,2024-01-11 20:56:18,injury_reports_2023.csv,0.0,RB,MIA
2023,WC,MIA,19,00-0031687,HB,Raheem Mostert,Raheem,Mostert,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2024-01-11 20:57:10,injury_reports_2023.csv,1.0,RB,MIA
2023,WC,PHI,19,00-0036275,HB,D'Andre Swift,D'Andre,Swift,,,,Illness,,Full Participation in Practice,2024-01-13 20:45:59,injury_reports_2023.csv,0.0,RB,PHI
2023,WC,PIT,19,00-0036893,HB,Najee Harris,Najee,Harris,,,,Knee,,Full Participation in Practice,2024-01-12 19:26:24,injury_reports_2023.csv,0.0,RB,PIT
