season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_offense,player_game_count
2023,REG,MIA,9,00-0034352,C,Connor Williams,Connor,Williams,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,C,MIA,Connor Williams,MIA,497,9
2023,REG,MIA,13,00-0034352,C,Connor Williams,Connor,Williams,,,,Illness,,Full Participation in Practice,2023-12-01 20:26:10,injury_reports_2023.csv,0.0,C,MIA,Connor Williams,MIA,497,9
2023,REG,MIA,1,00-0030067,T,Terron Armstead,Terron,Armstead,Back,"ankle, knee",Out,Back,Ankle / Knee,Did Not Participate In Practice,2023-09-08 19:45:33,injury_reports_2023.csv,3.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,2,00-0030067,T,Terron Armstead,Terron,Armstead,"back, ankle, knee",,Questionable,"back, ankle, knee",,Limited Participation in Practice,2023-09-15 19:59:26,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,3,00-0030067,T,Terron Armstead,Terron,Armstead,"back, ankle, knee",,Questionable,"back, ankle, knee",,Limited Participation in Practice,2023-09-22 19:55:38,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,4,00-0030067,T,Terron Armstead,Terron,Armstead,"back, ankle, knee",,Questionable,"back, ankle, knee",,Limited Participation in Practice,2023-09-29 19:56:32,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,5,00-0030067,T,Terron Armstead,Terron,Armstead,,,,"back, ankle, knee",,Did Not Participate In Practice,2023-10-05 19:38:42,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,9,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,11,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Knee,,Limited Participation in Practice,2023-11-17 20:46:47,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,12,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-23 16:47:32,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,13,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,Quadricep,Questionable,Knee,Quadricep,Limited Participation in Practice,2023-12-01 20:26:16,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,14,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2023-12-09 21:29:44,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,15,00-0030067,T,Terron Armstead,Terron,Armstead,Knee,Ankle,Questionable,Knee,Ankle,Limited Participation in Practice,2023-12-15 20:57:32,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,16,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Knee,Ankle,Limited Participation in Practice,2023-12-22 20:56:16,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,17,00-0030067,T,Terron Armstead,Terron,Armstead,,,,"knee, ankle, back",,Limited Participation in Practice,2023-12-29 20:53:12,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,MIA,18,00-0030067,T,Terron Armstead,Terron,Armstead,,,,"knee, ankle, back",,Full Participation in Practice,2024-01-05 20:49:25,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,WC,MIA,19,00-0030067,T,Terron Armstead,Terron,Armstead,,,,"knee, ankle, back",,Full Participation in Practice,2024-01-11 20:56:25,injury_reports_2023.csv,0.0,T,MIA,Terron Armstead,MIA,585,11
2023,REG,NE,1,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-08 20:05:24,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,2,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-15 19:31:23,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,3,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-22 19:46:30,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,4,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29 19:09:37,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,5,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-06 19:35:31,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,6,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-13 19:15:02,injury_reports_2023.csv,3.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,7,00-0038103,G,Cole Strange,Cole,Strange,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-20 19:39:47,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NE,8,00-0038103,G,Cole Strange,Cole,Strange,,,,Knee,,Full Participation in Practice,2023-10-27 19:50:37,injury_reports_2023.csv,0.0,G,NE,Cole Strange,NE,564,10
2023,REG,NO,1,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-08 19:19:08,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,2,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-16 19:11:18,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,4,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 20:04:58,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,5,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Foot,,Full Participation in Practice,2023-10-06 19:37:25,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,6,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11 19:51:02,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,7,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-18 19:13:48,injury_reports_2023.csv,3.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,8,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Concussion,,Full Participation in Practice,2023-10-27 19:06:54,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,9,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-01 20:12:47,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,10,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Not injury related - resting player,,Limited Participation in Practice,2023-11-10 20:20:32,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,12,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Knee,,Full Participation in Practice,2023-11-24 21:18:39,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,13,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Knee,,Full Participation in Practice,2023-12-01 20:16:44,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,14,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Knee,,Full Participation in Practice,2023-12-08 20:22:44,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,15,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-15 20:03:38,injury_reports_2023.csv,0.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,16,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-20 20:03:04,injury_reports_2023.csv,3.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NO,17,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-29 20:03:36,injury_reports_2023.csv,3.0,T,NO,Ryan Ramczyk,NO,785,12
2023,REG,NYJ,1,00-0036284,T,Mekhi Becton,Mekhi,Becton,Knee,Illness,Questionable,Knee,Illness,Full Participation in Practice,2023-09-09 19:00:40,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,2,00-0036284,T,Mekhi Becton,Mekhi,Becton,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-15 19:00:22,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,3,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-09-22 19:53:11,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,4,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-09-29 19:13:42,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,5,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-10-06 19:51:55,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,6,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-10-13 20:14:58,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,8,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-10-27 18:40:24,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,9,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-11-04 19:53:11,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,10,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-11-10 20:50:52,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,11,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,Wrist,Full Participation in Practice,2023-11-17 19:51:07,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,12,00-0036284,T,Mekhi Becton,Mekhi,Becton,Ankle,Knee,Questionable,Ankle,Knee,Did Not Participate In Practice,2023-11-23 19:10:32,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,13,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Ankle,Knee,Full Participation in Practice,2023-12-01 19:47:49,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,14,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-12-08 20:53:39,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,15,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,,Full Participation in Practice,2023-12-15 20:51:56,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,16,00-0036284,T,Mekhi Becton,Mekhi,Becton,,,,Knee,Shoulder,Full Participation in Practice,2023-12-22 19:40:25,injury_reports_2023.csv,0.0,T,NYJ,Mekhi Becton,NYJ,985,16
2023,REG,NYJ,1,00-0026166,T,Duane Brown,Duane,Brown,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-09-09 19:00:40,injury_reports_2023.csv,0.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,2,00-0026166,T,Duane Brown,Duane,Brown,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-09-15 19:00:22,injury_reports_2023.csv,0.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,3,00-0026166,T,Duane Brown,Duane,Brown,Shoulder,Hip,Questionable,Shoulder,Hip,Did Not Participate In Practice,2023-09-22 19:54:19,injury_reports_2023.csv,0.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,9,00-0026166,T,Duane Brown,Duane,Brown,Hip,,Out,Hip,,Full Participation in Practice,2023-11-04 19:54:42,injury_reports_2023.csv,3.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,10,00-0026166,T,Duane Brown,Duane,Brown,Hip,,Out,Hip,,Full Participation in Practice,2023-11-10 20:52:11,injury_reports_2023.csv,3.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,11,00-0026166,T,Duane Brown,Duane,Brown,Hip,,Out,Hip,,Full Participation in Practice,2023-11-17 19:51:30,injury_reports_2023.csv,3.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,12,00-0026166,T,Duane Brown,Duane,Brown,Hip,,Questionable,Hip,,Full Participation in Practice,2023-11-23 19:10:32,injury_reports_2023.csv,0.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,16,00-0026166,T,Duane Brown,Duane,Brown,Back,,Questionable,Back,,Did Not Participate In Practice,2023-12-22 19:40:51,injury_reports_2023.csv,0.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,NYJ,17,00-0026166,T,Duane Brown,Duane,Brown,Back,,Out,Back,,Did Not Participate In Practice,2023-12-27 20:27:48,injury_reports_2023.csv,3.0,T,NYJ,Duane Brown,NYJ,111,4
2023,REG,SEA,1,00-0036417,G,Damien Lewis,Damien,Lewis,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-09-08 19:49:09,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,3,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Ankle,,Full Participation in Practice,2023-09-22 21:18:50,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,6,00-0036417,G,Damien Lewis,Damien,Lewis,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-10-13 19:53:48,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,7,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Ankle,,Full Participation in Practice,2023-10-20 21:12:20,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,8,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Ankle,,Full Participation in Practice,2023-10-27 21:06:49,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,9,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Ankle,Illness,Full Participation in Practice,2023-11-03 21:07:39,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,11,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Back,,Full Participation in Practice,2023-11-17 22:24:28,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SEA,17,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Neck,,Full Participation in Practice,2023-12-29 22:09:18,injury_reports_2023.csv,0.0,G,SEA,Damien Lewis,SEA,926,16
2023,REG,SF,1,00-0032151,C,Jon Feliciano,Jon,Feliciano,,,,Illness,,Full Participation in Practice,2023-09-08 19:44:30,injury_reports_2023.csv,0.0,C,SF,Jon Feliciano,SF,629,13
2023,REG,SF,5,00-0032151,C,Jon Feliciano,Jon,Feliciano,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-06 21:20:23,injury_reports_2023.csv,0.0,C,SF,Jon Feliciano,SF,629,13
2023,REG,SF,18,00-0032151,C,Jon Feliciano,Jon,Feliciano,Back,,Questionable,Back,,Limited Participation in Practice,2024-01-05 21:45:13,injury_reports_2023.csv,0.0,C,SF,Jon Feliciano,SF,629,13
2023,REG,SF,1,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-08 19:44:30,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,2,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-15 20:52:49,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,4,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27 22:39:07,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,5,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04 22:56:53,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,6,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-11 23:08:29,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,7,00-0027857,T,Trent Williams,Trent,Williams,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-10-21 21:05:01,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,8,00-0027857,T,Trent Williams,Trent,Williams,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-10-27 21:08:56,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,10,00-0027857,T,Trent Williams,Trent,Williams,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-10 20:57:06,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,11,00-0027857,T,Trent Williams,Trent,Williams,,,,Ankle,Not injury related - resting p,Full Participation in Practice,2023-11-17 22:01:51,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,13,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-29 23:02:05,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,14,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-06 22:54:57,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,15,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-13 23:07:38,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,16,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-21 23:04:32,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,17,00-0027857,T,Trent Williams,Trent,Williams,,,,Groin,,Full Participation in Practice,2023-12-29 20:56:49,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,SF,18,00-0027857,T,Trent Williams,Trent,Williams,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-03 23:20:40,injury_reports_2023.csv,0.0,T,SF,Trent Williams,SF,1013,18
2023,REG,TB,1,00-0039157,G,Cody Mauch,Cody,Mauch,Back,,Questionable,Back,,Did Not Participate In Practice,2023-09-08 18:42:16,injury_reports_2023.csv,0.0,G,TB,Cody Mauch,TB,1236,19
2023,REG,TB,3,00-0039157,G,Cody Mauch,Cody,Mauch,Back,,Questionable,Back,,Full Participation in Practice,2023-09-23 19:47:01,injury_reports_2023.csv,0.0,G,TB,Cody Mauch,TB,1236,19
2023,REG,TB,14,00-0039157,G,Cody Mauch,Cody,Mauch,,,,Foot,,Full Participation in Practice,2023-12-08 18:26:23,injury_reports_2023.csv,0.0,G,TB,Cody Mauch,TB,1236,19
2023,REG,TEN,1,00-0036619,T,Dillon Radunz,Dillon,Radunz,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-08 19:04:37,injury_reports_2023.csv,0.0,T,TEN,Dillon Radunz,TEN,774,13
2023,REG,TEN,2,00-0036619,T,Dillon Radunz,Dillon,Radunz,,,,Knee,,Full Participation in Practice,2023-09-15 19:49:26,injury_reports_2023.csv,0.0,T,TEN,Dillon Radunz,TEN,774,13
2023,REG,BLT,2,00-0036369,G,John Simpson,John,Simpson,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-09-15 18:36:40,injury_reports_2023.csv,0.0,G,BAL,John Simpson,BLT,1242,19
2023,REG,BLT,11,00-0036369,G,John Simpson,John,Simpson,Illness,Shoulder,Questionable,Illness,Shoulder,Full Participation in Practice,2023-11-15 19:33:50,injury_reports_2023.csv,0.0,G,BAL,John Simpson,BLT,1242,19
2023,REG,BLT,2,00-0037825,C,Tyler Linderbaum,Tyler,Linderbaum,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-15 18:37:25,injury_reports_2023.csv,3.0,C,BAL,Tyler Linderbaum,BLT,1043,17
2023,REG,BLT,3,00-0037825,C,Tyler Linderbaum,Tyler,Linderbaum,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-09-22 19:04:16,injury_reports_2023.csv,3.0,C,BAL,Tyler Linderbaum,BLT,1043,17
2023,REG,BLT,4,00-0037825,C,Tyler Linderbaum,Tyler,Linderbaum,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 19:21:58,injury_reports_2023.csv,0.0,C,BAL,Tyler Linderbaum,BLT,1043,17
2023,REG,BUF,2,00-0031936,C,Mitch Morse,Mitch,Morse,,,,Finger,,Full Participation in Practice,2023-09-15 18:31:43,injury_reports_2023.csv,0.0,C,BUF,Mitch Morse,BUF,1272,19
2023,REG,BUF,18,00-0031936,C,Mitch Morse,Mitch,Morse,Illness,,Questionable,Illness,,Did Not Participate In Practice,2024-01-05 19:50:13,injury_reports_2023.csv,0.0,C,BUF,Mitch Morse,BUF,1272,19
2023,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Biceps,,Full Participation in Practice,2023-09-16 17:55:54,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,4,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Ankle,,Full Participation in Practice,2023-09-29 17:05:45,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,6,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,Not injury related - resting p,Full Participation in Practice,2023-10-13 16:45:37,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,8,00-0033284,T,Taylor Moton,Taylor,Moton,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-27 16:36:01,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,9,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-11-03 17:41:33,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,11,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-11-17 18:32:06,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,12,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-11-24 17:54:12,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,13,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-12-01 17:50:09,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,14,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-12-08 17:25:01,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,15,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-12-15 17:28:55,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,16,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-12-22 17:21:25,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,17,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2023-12-29 18:52:54,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CAR,18,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Knee,,Full Participation in Practice,2024-01-05 17:24:30,injury_reports_2023.csv,0.0,T,CAR,Taylor Moton,CAR,1148,17
2023,REG,CLV,2,00-0039014,T,Dawand Jones,Dawand,Jones,,,,Wrist,,Full Participation in Practice,2023-09-16 17:56:23,injury_reports_2023.csv,0.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,CLV,9,00-0039014,T,Dawand Jones,Dawand,Jones,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-11-03 19:12:36,injury_reports_2023.csv,0.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,CLV,10,00-0039014,T,Dawand Jones,Dawand,Jones,Knee,Shoulder,Out,Knee,Shoulder,Did Not Participate In Practice,2023-11-10 20:46:54,injury_reports_2023.csv,3.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,CLV,11,00-0039014,T,Dawand Jones,Dawand,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-17 19:59:52,injury_reports_2023.csv,0.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,CLV,12,00-0039014,T,Dawand Jones,Dawand,Jones,,,,Knee,,Full Participation in Practice,2023-11-24 20:13:14,injury_reports_2023.csv,0.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,CLV,14,00-0039014,T,Dawand Jones,Dawand,Jones,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-08 19:49:05,injury_reports_2023.csv,0.0,T,CLE,Dawand Jones,CLV,712,11
2023,REG,DAL,2,00-0031402,G,Zack Martin,Zack,Martin,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-15 19:09:29,injury_reports_2023.csv,0.0,G,DAL,Zack Martin,DAL,1003,16
