"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","NO",1,"00-0027696","TE","Jimmy Graham","Jimmy","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:19:08
2023,"REG","NO",1,"00-0033874","CB","Marshon Lattimore","Marshon","Lattimore",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-08 19:19:08
2023,"REG","NO",1,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:19:08
2023,"REG","NO",1,"00-0034116","S","J.T. Gray","J.T.","Gray","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2023-09-08 19:19:47
2023,"REG","NO",1,"00-0034765","WR","Tre'Quan Smith","Tre'Quan","Smith","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2023-09-08 19:19:30
2023,"REG","NO",1,"00-0038551","RB","Kendre Miller","Kendre","Miller","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 19:20:01
2023,"REG","NO",2,"00-0027696","TE","Jimmy Graham","Jimmy","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 19:11:18
2023,"REG","NO",2,"00-0036040","TE","Juwan Johnson","Juwan","Johnson",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-09-16 19:11:18
2023,"REG","NO",2,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 19:11:18
2023,"REG","NO",2,"00-0034116","S","J.T. Gray","J.T.","Gray","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-09-16 19:11:23
2023,"REG","NO",2,"00-0038551","RB","Kendre Miller","Kendre","Miller","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-16 19:11:23
2023,"REG","NO",3,"00-0033357","QB","Taysom Hill","Taysom","Hill",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-22 19:09:52
2023,"REG","NO",3,"00-0038588","S","Jordan Howden","Jordan","Howden",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-09-22 19:10:29
2023,"REG","NO",3,"00-0038551","RB","Kendre Miller","Kendre","Miller",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-22 19:09:52
2023,"REG","NO",3,"00-0033948","RB","Jamaal Williams","Jamaal","Williams","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-22 19:11:11
2023,"REG","NO",3,"00-0034981","TE","Foster Moreau","Foster","Moreau","Ankle",NA,"Doubtful","Ankle",NA,"Did Not Participate In Practice",2023-09-22 19:11:04
2023,"REG","NO",3,"00-0036937","CB","Paulson Adebo","Paulson","Adebo","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2023-09-22 19:10:45
2023,"REG","NO",3,"00-0035142","S","Ugochukwu Amadi","Ugochukwu","Amadi","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-22 19:11:46
2023,"REG","NO",4,"00-0027696","TE","Jimmy Graham","Jimmy","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-27 20:04:45
2023,"REG","NO",4,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-27 20:04:58
2023,"REG","NO",4,"00-0036937","CB","Paulson Adebo","Paulson","Adebo","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-29 19:09:51
2023,"REG","NO",4,"00-0038588","S","Jordan Howden","Jordan","Howden","Finger",NA,"Out","Finger",NA,"Did Not Participate In Practice",2023-09-29 19:09:58
2023,"REG","NO",4,"00-0036408","G","Cesar Ruiz","Cesar","Ruiz","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-09-29 19:10:06
2023,"REG","NO",4,"00-0031280","QB","Derek Carr","Derek","Carr","right Shoulder",NA,"Questionable","right Shoulder",NA,"Limited Participation in Practice",2023-09-29 19:09:46
2023,"REG","NO",4,"00-0034981","TE","Foster Moreau","Foster","Moreau","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-09-29 19:09:46
2023,"REG","NO",5,"00-0027696","TE","Jimmy Graham","Jimmy","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 19:47:00
