PASSING_2023_PASSING_2023_Rank,PASSING_2023_PASSING_2023_Player,PASSING_2023_PASSING_2023_JerseyNumber,PASSING_2023_PASSING_2023_Position,PASSING_2023_PASSING_2023_GamesPlayed,PASSING_2023_PASSING_2023_PassingDropbacks,PASSING_2023_PASSING_2023_PassingAttempts,PASSING_2023_PASSING_2023_PassingCompletions,PASSING_2023_PASSING_2023_PassingCompletionPercentage,PASSING_2023_PASSING_2023_PassingYards,PASSING_2023_PASSING_2023_PassingYardsPerAttempt,PASSING_2023_PASSING_2023_PassingTouchdowns,PASSING_2023_PASSING_2023_PassingInterceptions,PASSING_2023_PASSING_2023_PassingOverallGrade,PASSING_2023_PASSING_2023_PassingGrade,PASSING_2023_PASSING_2023_PassingRushingGrade,PASSING_2023_PASSING_2023_PassingFumbles,PASSING_2023_PASSING_2023_PassingBigTimeThrows,PASSING_2023_PASSING_2023_PassingBigTimeThrowPercentage,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlays,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlayPercentage,PASSING_2023_PASSING_2023_PassingAverageDepthOfTarget,PASSING_2023_PASSING_2023_PassingAdjustedCompletionPercentage,PASSING_2023_PASSING_2023_PassingDrops,PASSING_2023_PASSING_2023_PassingDropPercentage,PASSING_2023_PASSING_2023_PassingBattedPasses,PASSING_2023_PASSING_2023_PassingHitAsThrown,PASSING_2023_PASSING_2023_PassingThrowaways,PASSING_2023_PASSING_2023_PassingDepthPercentage,PASSING_2023_PASSING_2023_PassingSacks,PASSING_2023_PASSING_2023_PassingPressureToSackPercentage,PASSING_2023_PASSING_2023_PassingAverageTimeToThrow,PASSING_2023_PASSING_2023_PassingScrambles,PASSING_2023_PASSING_2023_PassingFirstDowns,PASSING_2023_PASSING_2023_PassingPasserRating,PASSING_2023_PASSING_2023_PassingPenalties
1.0,Justin Herbert,#10,QB,13.0,520.0,456.0,297.0,65.1,"3,134",6.9,20.0,7.0,85.5,83.1,73.2,66.7,24.0,5.0,13.0,2.4,8.2,74.7,22.0,6.9,7.0,8.0,14.0,186.0,29.0,15.6,2.79,32.0,163.0,93.2,5 (1)
2.0,Keenan Allen,#13,WR,2.0,2.0,2.0,1.0,50.0,49,24.5,1.0,0.0,86.3,71.4,-,35.7,0.0,0.0,0.0,0.0,23.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.35,0.0,1.0,135.4,1 (0)
3.0,Easton Stick,#02,QB,5.0,198.0,174.0,111.0,63.8,"1,132",6.5,3.0,1.0,66.8,61.8,79.9,29.2,5.0,2.7,7.0,3.4,7.5,70.9,6.0,5.1,2.0,2.0,4.0,62.0,14.0,22.6,2.76,9.0,58.0,85.7,1 (0)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
