PASSING_2023_PASSING_2023_Rank,PASSING_2023_PASSING_2023_Player,PASSING_2023_PASSING_2023_JerseyNumber,PASSING_2023_PASSING_2023_Position,PASSING_2023_PASSING_2023_GamesPlayed,PASSING_2023_PASSING_2023_PassingDropbacks,PASSING_2023_PASSING_2023_PassingAttempts,PASSING_2023_PASSING_2023_PassingCompletions,PASSING_2023_PASSING_2023_PassingCompletionPercentage,PASSING_2023_PASSING_2023_PassingYards,PASSING_2023_PASSING_2023_PassingYardsPerAttempt,PASSING_2023_PASSING_2023_PassingTouchdowns,PASSING_2023_PASSING_2023_PassingInterceptions,PASSING_2023_PASSING_2023_PassingOverallGrade,PASSING_2023_PASSING_2023_PassingGrade,PASSING_2023_PASSING_2023_PassingRushingGrade,PASSING_2023_PASSING_2023_PassingFumbles,PASSING_2023_PASSING_2023_PassingBigTimeThrows,PASSING_2023_PASSING_2023_PassingBigTimeThrowPercentage,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlays,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlayPercentage,PASSING_2023_PASSING_2023_PassingAverageDepthOfTarget,PASSING_2023_PASSING_2023_PassingAdjustedCompletionPercentage,PASSING_2023_PASSING_2023_PassingDrops,PASSING_2023_PASSING_2023_PassingDropPercentage,PASSING_2023_PASSING_2023_PassingBattedPasses,PASSING_2023_PASSING_2023_PassingHitAsThrown,PASSING_2023_PASSING_2023_PassingThrowaways,PASSING_2023_PASSING_2023_PassingDepthPercentage,PASSING_2023_PASSING_2023_PassingSacks,PASSING_2023_PASSING_2023_PassingPressureToSackPercentage,PASSING_2023_PASSING_2023_PassingAverageTimeToThrow,PASSING_2023_PASSING_2023_PassingScrambles,PASSING_2023_PASSING_2023_PassingFirstDowns,PASSING_2023_PASSING_2023_PassingPasserRating,PASSING_2023_PASSING_2023_PassingPenalties
1.0,Joe Burrow,#09,QB,10.0,403.0,365.0,244.0,66.8,"2,309",6.3,15.0,6.0,77.9,76.8,68.8,87.0,17.0,4.4,9.0,2.1,6.9,76.8,17.0,6.5,6.0,6.0,12.0,123.0,24.0,19.5,2.47,14.0,122.0,91.0,5 (0)
2.0,Jake Browning,#06,QB,9.0,283.0,243.0,171.0,70.4,"1,936",8.0,12.0,7.0,79.3,74.4,87.8,54.6,9.0,3.5,11.0,3.7,6.6,79.6,9.0,5.0,7.0,3.0,7.0,102.0,24.0,23.5,2.84,16.0,100.0,98.4,8 (0)
3.0,Ja'Marr Chase,#01,WR,1.0,1.0,1.0,1.0,100.0,-7,-7.0,0.0,0.0,85.3,60.0,52.8,58.8,0.0,0.0,0.0,0.0,-7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.8,0.0,0.0,79.2,2 (1)
4.0,A.J. McCarron,#04,QB,2.0,6.0,5.0,4.0,80.0,19,3.8,0.0,0.0,59.0,58.4,-,69.6,0.0,0.0,0.0,0.0,-1.4,100.0,1.0,20.0,0.0,0.0,0.0,4.0,1.0,25.0,2.55,0.0,0.0,82.5,0 (0)
5.0,Tyler Boyd,#83,WR,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,59.5,57.3,59.1,81.5,0.0,0.0,1.0,100.0,-6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,4.4,0.0,0.0,0.0,2 (0)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
