player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Andrei Iosivas,2023,4,3.999392,0.999848,0.159392,0.004,4.543793,1.135948,0.181089,00-0038619,2023,CIN,WR,WR,80.0,1999-10-15,CIN,206.0,24.0
Trenton Irwin,2022,2,1.765,0.8825,0.0,0.004,2.165134,1.082567,0.0,00-0035341,2023,CIN,WR,WR,16.0,1995-12-10,,,28.0
Kwamie Lassiter II,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037420,2023,CIN,WR,WR,18.0,1998-01-21,,,26.0
Kendric Pryor,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037422,2023,CIN,WR,WR,14.0,1998-01-06,,,26.0
Shedrick Jackson,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038891,2023,CIN,WR,WR,12.0,1999-10-20,,,24.0
Mac Hippenhammer,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038887,2023,CIN,WR,WR,14.0,,,,
Malachi Carter,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038886,2023,CIN,WR,WR,88.0,,,,
Irv Smith Jr.,2023,1,1.75,1.75,0.4,0.008,1.988212,1.988212,0.454448,00-0034970,2023,CIN,TE,TE,81.0,1998-08-09,MIN,50.0,25.0
Drew Sample,2023,1,1.2325,1.2325,0.0525,0.005,1.400269,1.400269,0.059646,00-0035631,2023,CIN,TE,TE,89.0,1996-04-16,CIN,52.0,28.0
Tanner Hudson,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034613,2023,CIN,TE,TE,87.0,1994-11-12,,,29.0
Mitchell Wilcox,2023,1,1.04,1.04,0.025,0.005,1.181566,1.181566,0.028403,00-0035771,2023,CIN,TE,TE,84.0,1996-11-07,,,27.0
Christian Trahan,2023,3,2.6965,0.898833,0.0015,0.004,3.06355,1.021183,0.001704,00-0038897,2023,CIN,TE,TE,85.0,,,,
Orlando Brown Jr.,2023,4,64.092,16.023,31.1,0.071,72.816267,18.204067,35.333363,00-0034752,2023,CIN,OL,T,75.0,1996-05-02,BAL,83.0,27.0
Jackson Carman,2021,4,7.44996,1.86249,3.776787,0.01,10.425862,2.606465,5.285432,00-0036865,2023,CIN,OL,T,79.0,2000-01-22,CIN,46.0,24.0
Cordell Volson,2022,4,4.31688,1.07922,0.65688,0.005,5.295539,1.323885,0.805798,00-0038095,2023,CIN,OL,G,67.0,1998-07-20,CIN,136.0,25.0
Cody Ford,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0035238,2023,CIN,OL,G,61.0,1996-12-28,BUF,38.0,27.0
Ted Karras,2022,3,18.0,6.0,5.0,0.029,22.080692,7.360231,6.133525,00-0032445,2023,CIN,OL,C,64.0,1993-03-15,NE,221.0,31.0
Trey Hill,2021,4,3.672356,0.918089,0.192356,0.005,5.139286,1.284822,0.269193,00-0036856,2023,CIN,OL,C,63.0,2000-01-23,CIN,190.0,24.0
Alex Cappa,2022,4,35.0,8.75,11.0,0.042,42.934678,10.73367,13.493756,00-0034678,2023,CIN,OL,G,65.0,1995-01-27,TB,94.0,29.0
Max Scharping,2023,1,1.28,1.28,0.175,0.006,1.454235,1.454235,0.198821,00-0035245,2023,CIN,OL,G,74.0,1996-08-10,HOU,55.0,27.0
Nathan Gilliam,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035904,2023,CIN,OL,G,66.0,1997-07-06,,,26.0
Jaxson Kirkland,2023,3,2.725,0.908333,0.03,0.004,3.09593,1.031976,0.034084,00-0038892,2023,CIN,OL,T,60.0,1998-07-30,,,25.0
Jonah Williams,2019,4,17.630166,4.407542,17.630166,0.023,23.925316,5.98133,23.925316,00-0035629,2023,CIN,OL,T,73.0,1997-11-17,CIN,11.0,26.0
D'Ante Smith,2021,4,3.979344,0.994836,0.499344,0.005,5.568901,1.392225,0.698808,00-0036852,2023,CIN,OL,T,70.0,1998-06-08,CIN,139.0,25.0
D.J. Reader,2020,4,53.0,13.25,20.25,0.067,68.295661,17.073915,26.094097,00-0032424,2023,CIN,DL,NT,98.0,1994-07-01,HOU,166.0,29.0
B.J. Hill,2022,3,30.0,10.0,13.0,0.048,36.801153,12.267051,15.947166,00-0034800,2023,CIN,DL,DT,92.0,1995-04-20,NYG,69.0,29.0
Josh Tupou,2022,2,3.0,1.5,0.3,0.007,3.680115,1.840058,0.368012,00-0033347,2023,CIN,DL,NT,68.0,1994-05-02,,,29.0
Zachary Carter,2022,4,5.079936,1.269984,0.8745,0.006,6.231583,1.557896,1.072754,00-0037804,2023,CIN,DL,DT,95.0,1999-04-07,CIN,95.0,25.0
Jay Tufele,2021,4,4.305684,1.076421,0.825684,0.006,6.025598,1.5064,1.155505,00-0036881,2023,CIN,DL,NT,97.0,1999-07-25,JAX,106.0,24.0
Travis Bell,2023,4,3.95714,0.989285,0.11714,0.004,4.49579,1.123947,0.133085,00-0038405,2023,CIN,DL,DT,90.0,1998-10-27,CHI,218.0,25.0
Tautala Pesefea,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038888,2023,CIN,DL,DT,53.0,2000-06-25,,,23.0
Domenique Davis,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036148,2023,CIN,DL,DT,72.0,1996-02-28,,,28.0
Trey Hendrickson,2023,1,21.0,21.0,8.0,0.093,23.858541,23.858541,9.088968,00-0033935,2023,CIN,DL,DE,91.0,1994-12-05,NO,103.0,29.0
Sam Hubbard,2021,4,40.0,10.0,10.0,0.055,55.978082,13.994521,13.994521,00-0034834,2023,CIN,DL,DE,94.0,1995-06-29,CIN,77.0,28.0
Myles Murphy,2023,4,12.587256,3.146814,12.587256,0.014,14.300646,3.575161,14.300646,00-0038546,2023,CIN,DL,DE,99.0,2002-01-03,CIN,28.0,22.0
Joseph Ossai,2021,4,5.192616,1.298154,1.136448,0.007,7.266817,1.816704,1.590404,00-0036902,2023,CIN,DL,DE,58.0,2000-04-13,CIN,69.0,24.0
Cameron Sample,2021,4,4.268148,1.067037,0.788148,0.006,5.973068,1.493267,1.102975,00-0036850,2023,CIN,DL,DE,96.0,1999-09-20,CIN,111.0,24.0
Jeffrey Gunter,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037760,2023,CIN,DL,DE,93.0,1999-06-01,CIN,252.0,24.0
Owen Carney Jr.,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037346,2023,CIN,DL,DE,90.0,,,,
Garrett Nelson,2023,3,2.705,0.901667,0.085,0.004,3.073207,1.024403,0.09657,00-0038693,2023,CIN,DL,DE,56.0,2000-03-01,,,24.0
Logan Wilson,2023,4,36.0,9.0,10.0,0.04,40.900356,10.225089,11.36121,00-0036294,2023,CIN,LB,ILB,55.0,1996-07-08,CIN,65.0,27.0
Germaine Pratt,2023,3,20.25,6.75,7.0,0.03,23.00645,7.668817,7.952847,00-0035697,2023,CIN,LB,OLB,57.0,1996-05-21,CIN,72.0,27.0
Akeem Davis-Gaither,2020,4,4.112508,1.028127,0.817508,0.005,5.299367,1.324842,1.053439,00-0036298,2023,CIN,LB,OLB,59.0,1997-09-21,CIN,107.0,26.0
Joe Bachie,2023,1,1.16,1.16,0.075,0.005,1.3179,1.3179,0.085209,00-0035895,2023,CIN,LB,ILB,49.0,1998-02-26,,,26.0
Devin Harper,2022,4,3.83752,0.95938,0.17752,0.005,4.707505,1.176876,0.217765,00-0037293,2023,CIN,LB,ILB,56.0,1998-05-13,DAL,193.0,25.0
Markus Bailey,2020,4,3.408696,0.852174,0.113696,0.004,4.392437,1.098109,0.146508,00-0036314,2023,CIN,LB,ILB,51.0,1997-03-07,CIN,215.0,27.0
Clay Johnston,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0036432,2023,CIN,LB,OLB,44.0,1996-08-08,LA,234.0,27.0
Keandre Jones,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036203,2023,CIN,LB,ILB,47.0,,,,
Shaka Heyward,2023,3,2.725,0.908333,0.03,0.004,3.09593,1.031976,0.034084,00-0038890,2023,CIN,LB,ILB,50.0,2000-04-19,,,24.0
Jaylen Moody,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038894,2023,CIN,LB,ILB,44.0,,,,
Chidobe Awuzie,2021,3,21.75,7.25,7.5,0.04,30.438082,10.146027,10.49589,00-0033548,2023,CIN,DB,CB,22.0,1995-05-24,DAL,60.0,28.0
Mike Hilton,2021,4,24.0,6.0,6.0,0.033,33.586849,8.396712,8.396712,00-0032521,2023,CIN,DB,CB,21.0,1994-03-09,,,30.0
Sidney Jones,2023,1,1.13,1.13,0.0,0.005,1.283817,1.283817,0.0,00-0033543,2023,CIN,DB,CB,24.0,1996-05-21,PHI,43.0,27.0
Cam Taylor-Britt,2022,4,5.95273,1.488183,3.189835,0.007,7.302244,1.825562,3.912987,00-0037753,2023,CIN,DB,CB,29.0,1999-10-15,CIN,60.0,24.0
D.J. Turner,2023,4,6.16004,1.54001,3.26003,0.007,6.998551,1.749638,3.703789,00-0038549,2023,CIN,DB,CB,20.0,2000-11-09,CIN,60.0,23.0
Jalen Davis,2023,2,2.43,1.215,0.15,0.005,2.760774,1.380387,0.170418,00-0034446,2023,CIN,DB,CB,35.0,1996-02-02,,,28.0
D.J. Ivey,2023,4,3.920656,0.980164,0.080656,0.004,4.45434,1.113585,0.091635,00-0038642,2023,CIN,DB,CB,38.0,2000-02-25,CIN,246.0,24.0
Allan George,2023,2,1.575,0.7875,0.0,0.004,1.789391,0.894695,0.0,00-0037415,2023,CIN,DB,CB,42.0,1999-07-16,,,24.0
Marvell Tell III,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035534,2023,CIN,DB,CB,39.0,1996-08-02,IND,144.0,27.0
Nick Scott,2023,3,12.0,4.0,3.0,0.018,13.633452,4.544484,3.408363,00-0035669,2023,CIN,DB,SS,33.0,1995-05-17,LA,243.0,28.0
Daxton Hill,2022,4,11.667018,2.916755,11.667018,0.014,14.31199,3.577998,14.31199,00-0037743,2023,CIN,DB,FS,23.0,2000-09-29,CIN,31.0,23.0
Jordan Battle,2023,4,5.325016,1.331254,0.87274,0.006,6.049862,1.512466,0.991538,00-0038560,2023,CIN,DB,SS,27.0,2000-12-14,CIN,95.0,23.0
Michael Thomas,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0028908,2023,CIN,DB,SS,31.0,1990-03-17,,,34.0
Tycen Anderson,2022,4,3.966084,0.991521,0.306084,0.005,4.865215,1.216304,0.375475,00-0037752,2023,CIN,DB,SS,26.0,1999-06-13,CIN,166.0,24.0
Yusuf Corker,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037370,2023,CIN,DB,FS,37.0,,,,
Larry Brooks,2023,3,2.7035,0.901167,0.0085,0.004,3.071503,1.023835,0.009657,00-0038889,2023,CIN,DB,FS,40.0,,,,
Evan McPherson,2021,4,3.823716,0.955929,0.343716,0.005,5.351107,1.337777,0.481014,00-0036854,2023,CIN,K,K,2.0,1999-07-21,CIN,149.0,24.0
Drue Chrisman,2022,2,1.575,0.7875,0.0,0.004,1.932061,0.96603,0.0,00-0036729,2023,CIN,P,P,4.0,,,,
Brad Robbins,2023,4,3.973332,0.993333,0.133332,0.004,4.514186,1.128546,0.151481,00-0038626,2023,CIN,P,P,10.0,1998-10-06,CIN,217.0,25.0
Cal Adomitis,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037412,2023,CIN,LS,LS,48.0,1998-07-09,,,25.0
Drew Plitt,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,,2023,CIN,QB,QB,7.0,1998-01-09,,,26.0
Devin Cochran,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,CIN,OL,T,76.0,1998-07-17,,,25.0
Devonnsha Maxwell,2023,3,2.72,0.906667,0.025,0.004,3.090249,1.030083,0.028403,,2023,CIN,DL,DT,69.0,1999-05-05,,,24.0
