Player,JerseyNumber,Position,GamesPlayed,PassingDropbacks,PassingAttempts,PassingCompletions,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingOverallGrade,PassingGrade,PassingRushingGrade,PassingFumbles,PassingBigTimeThrows,PassingBigTimeThrowPercentage,PassingTurnoverWorthyPlays,PassingTurnoverWorthyPlayPercentage,PassingAverageDepthOfTarget,PassingAdjustedCompletionPercentage,PassingDrops,PassingDropPercentage,PassingBattedPasses,PassingHitAsThrown,PassingThrowaways,PassingDepthPercentage,PassingSacks,PassingPressureToSackPercentage,PassingAverageTimeToThrow,PassingScrambles,PassingFirstDowns,PassingPasserRating,PassingPenalties
Jordan Love,#10,QB,19.0,689.0,634.0,409.0,64.5,"4,624",7.3,37.0,13.0,83.6,83.2,59.5,57.7,37.0,5.5,18.0,2.5,8.9,72.7,25.0,5.8,8.0,7.0,20.0,212.0,29.0,13.7,2.73,23.0,237.0,97.1,11 (0)
Sean Clifford,#08,QB,1.0,1.0,1.0,1.0,100.0,37,37.0,0.0,0.0,56.8,76.0,44.9,15.5,0.0,0.0,0.0,0.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6,0.0,1.0,118.8,0 (0)
Dontayvion Wicks,#13,WR,1.0,1.0,1.0,1.0,100.0,14,14.0,0.0,0.0,77.8,69.9,59.2,23.0,0.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.5,0.0,1.0,118.8,2 (0)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
