OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Rank,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Player,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_JerseyNumber,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Position,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_GamesPlayed,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_BlockingTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_OffenseOverallGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_RunBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PassBlockingGrade,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnaps,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotalSnapsPercentage,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedSacks,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHits,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedHurries,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedTotal,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_PressuresAllowedEfficiency,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_Penalties,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtLeftGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtCenter,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightGuard,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtRightTackle,OFFENSE-BLOCKING_2023_OFFENSE-BLOCKING_2023_SnapsAtInlineTightEnd
1.0,Tim Jones,#15,WR,17.0,340,146,42.9,141.0,5.0,52.0,49.5,81.0,5.0,2.6,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,10.0
2.0,Cam Robinson,#74,T,9.0,535,535,100.0,210.0,325.0,65.4,51.0,78.8,306.0,100.0,3.0,2.0,8.0,13.0,97.4,3 (1),525.0,0.0,0,0,0,10.0
3.0,Brandon Scherff,#68,G,17.0,"1,079","1,079",100.0,369.0,710.0,67.3,61.1,78.7,671.0,100.0,2.0,2.0,11.0,15.0,98.7,5 (0),0.0,0.0,0,"1,079",0,0.0
4.0,Christian Kirk,#13,WR,12.0,585,177,30.3,176.0,1.0,71.1,35.8,75.7,1.0,0.3,0.0,0.0,0.0,0.0,100.0,1 (1),0.0,0.0,0,0,0,0.0
5.0,Luke Farrell,#89,TE,17.0,412,294,71.4,244.0,50.0,58.1,49.6,67.6,47.0,29.2,2.0,0.0,1.0,3.0,94.7,2 (0),4.0,0.0,0,0,4,353.0
6.0,Zay Jones,#07,WR,9.0,474,150,31.6,149.0,1.0,61.2,49.1,66.2,1.0,0.3,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,3.0
7.0,Caleb Johnson,#57,LB,1.0,1,1,100.0,0.0,1.0,60.0,-,63.8,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
7.0,Andrew Wingard,#42,S,1.0,1,1,100.0,0.0,1.0,60.0,-,63.8,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
9.0,Shaquille Quarterman,#50,LB,1.0,1,1,100.0,0.0,1.0,60.0,-,62.7,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
9.0,Chad Muma,#48,LB,1.0,1,1,100.0,0.0,1.0,60.0,-,62.7,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
9.0,K'Lavon Chaisson,#45,ED,1.0,1,1,100.0,0.0,1.0,60.0,-,62.7,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0 (0),0.0,0.0,0,0,0,0.0
12.0,Walker Little,#72,T,12.0,659,659,100.0,220.0,439.0,58.8,53.8,62.6,415.0,100.0,2.0,3.0,21.0,26.0,96.6,7 (0),521.0,132.0,0,0,0,6.0
