"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","BAL",1,"00-0031235","WR","Odell Beckham","Odell","Beckham",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-08 19:57:07
2023,"REG","BAL",1,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-08 19:56:55
2023,"REG","BAL",1,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-08 19:57:41
2023,"REG","BAL",1,"00-0034753","TE","Mark Andrews","Mark","Andrews","Quadricep",NA,"Questionable","Quadricep",NA,"Limited Participation in Practice",2023-09-08 19:57:27
2023,"REG","BAL",2,"00-0036369","G","John Simpson","John","Simpson",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-15 18:36:40
2023,"REG","BAL",2,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-15 18:37:14
2023,"REG","BAL",2,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-15 18:37:25
2023,"REG","BAL",2,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-15 18:37:32
2023,"REG","BAL",2,"00-0033894","S","Marcus Williams","Marcus","Williams","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2023-09-15 18:37:40
2023,"REG","BAL",2,"00-0034753","TE","Mark Andrews","Mark","Andrews","Quadricep",NA,"Questionable","Quadricep",NA,"Full Participation in Practice",2023-09-15 18:37:04
2023,"REG","BAL",3,"00-0031364","LB","Jadeveon Clowney","Jadeveon","Clowney",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-09-22 19:03:40
2023,"REG","BAL",3,"00-0036331","WR","Devin Duvernay","Devin","Duvernay",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-22 19:03:40
2023,"REG","BAL",3,"00-0031235","WR","Odell Beckham","Odell","Beckham","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-22 19:04:04
2023,"REG","BAL",3,"00-0034975","RB","Justice Hill","Justice","Hill","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-22 19:04:08
2023,"REG","BAL",3,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-22 19:04:12
2023,"REG","BAL",3,"00-0037825","C","Tyler Linderbaum","Tyler","Linderbaum","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-22 19:04:16
2023,"REG","BAL",3,"00-0036940","LB","Odafe Oweh","Odafe","Oweh","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-22 19:04:21
2023,"REG","BAL",3,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-22 19:04:25
2023,"REG","BAL",3,"00-0033894","S","Marcus Williams","Marcus","Williams","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2023-09-22 19:04:29
2023,"REG","BAL",4,"00-0034184","RB","Gus Edwards","Gus","Edwards",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-09-29 19:21:12
2023,"REG","BAL",4,"00-0036550","WR","Rashod Bateman","Rashod","Bateman","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-29 19:22:04
2023,"REG","BAL",4,"00-0031235","WR","Odell Beckham","Odell","Beckham","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-29 19:22:13
2023,"REG","BAL",4,"00-0033281","CB","Marlon Humphrey","Marlon","Humphrey","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-09-29 19:22:30
2023,"REG","BAL",4,"00-0038142","LB","David Ojabo","David","Ojabo","Ankle","Knee","Out","Ankle","Knee","Did Not Participate In Practice",2023-09-29 19:22:40
