player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Tyler Lockett,2021,4,69.2,17.3,37.0,0.095,96.842082,24.210521,51.779726,00-0032211,2023,SEA,WR,WR,16.0,1992-09-28,SEA,69.0,31.0
Jaxon Smith-Njigba,2023,4,14.417308,3.604327,14.417308,0.016,16.379806,4.094952,16.379806,00-0038543,2023,SEA,WR,WR,11.0,2002-02-14,SEA,20.0,22.0
D'Wayne Eskridge,2021,4,5.953512,1.488378,3.280442,0.008,8.331655,2.082914,4.590821,00-0036620,2023,SEA,WR,WR,1.0,1997-03-23,SEA,56.0,27.0
Dareke Young,2022,4,3.7611,0.940275,0.1011,0.005,4.613761,1.15344,0.12402,00-0037093,2023,SEA,WR,WR,83.0,1999-06-04,SEA,233.0,24.0
Cade Johnson,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036810,2023,SEA,WR,WR,88.0,1998-04-10,,,26.0
Easop Winston,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036080,2023,SEA,WR,WR,86.0,1996-12-17,,,27.0
Ra'Shaun Henry,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037362,2023,SEA,WR,WR,18.0,1998-02-04,,,26.0
Cody White,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035891,2023,SEA,WR,WR,82.0,1998-11-28,,,25.0
Jake Bobo,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038752,2023,SEA,WR,WR,19.0,1998-08-04,,,25.0
John Hall,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038759,2023,SEA,WR,WR,82.0,,,,
Tyjon Lindsey,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038763,2023,SEA,WR,WR,81.0,1999-01-07,,,25.0
Cody Thompson,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035164,2023,SEA,WR,WR,13.0,1996-01-11,,,28.0
Will Dissly,2022,3,24.0,8.0,15.98,0.038,29.440922,9.813641,19.602747,00-0034159,2023,SEA,TE,TE,89.0,1996-07-08,SEA,120.0,27.0
Noah Fant,2019,4,12.590724,3.147681,12.590724,0.017,17.086455,4.271614,17.086455,00-0035644,2023,SEA,TE,TE,87.0,1997-11-20,DEN,20.0,26.0
Colby Parkinson,2020,4,3.96544,0.99136,0.67044,0.005,5.109856,1.277464,0.863927,00-0036244,2023,SEA,TE,TE,84.0,1999-01-07,SEA,133.0,25.0
Tyler Mabry,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036059,2023,SEA,TE,TE,85.0,1996-11-21,,,27.0
Brady Russell,2023,3,2.703,0.901,0.048,0.004,3.070935,1.023645,0.054534,00-0038488,2023,SEA,TE,TE,38.0,1998-08-31,,,25.0
Charles Cross,2022,4,21.383626,5.345907,21.383626,0.026,26.231403,6.557851,26.231403,00-0037821,2023,SEA,OL,T,67.0,2000-11-25,SEA,9.0,23.0
Jason Peters,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0022531,2023,SEA,OL,T,70.0,1982-01-22,,,42.0
Stone Forsythe,2021,4,3.646624,0.911656,0.166624,0.005,5.103275,1.275819,0.233182,00-0036653,2023,SEA,OL,T,78.0,1997-12-29,SEA,208.0,26.0
Liam Ryan,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037658,2023,SEA,OL,T,66.0,,,,
Raiqwon O'Neal,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038826,2023,SEA,OL,T,79.0,2000-01-12,,,24.0
Phil Haynes,2023,1,4.0,4.0,3.49,0.018,4.544484,4.544484,3.965062,00-0035141,2023,SEA,OL,G,60.0,1995-10-19,SEA,124.0,28.0
Damien Lewis,2020,4,4.902146,1.225537,1.125196,0.006,6.316892,1.579224,1.449925,00-0036417,2023,SEA,OL,G,68.0,1997-03-21,SEA,69.0,27.0
Greg Eiland,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036796,2023,SEA,OL,G,75.0,1998-02-01,,,26.0
McClendon Curtis,2023,3,2.72,0.906667,0.21,0.004,3.090249,1.030083,0.238585,00-0038914,2023,SEA,OL,G,66.0,1999-09-16,,,24.0
Evan Brown,2023,1,2.25,2.25,1.0,0.01,2.556272,2.556272,1.136121,00-0034495,2023,SEA,OL,C,63.0,1996-09-16,,,27.0
Joey Hunt,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0032443,2023,SEA,OL,C,62.0,1994-02-22,SEA,215.0,30.0
Olusegun Oluwatimi,2023,4,4.15646,1.039115,0.31646,0.005,4.722241,1.18056,0.359537,00-0038593,2023,SEA,OL,C,51.0,1999-08-05,SEA,154.0,24.0
Anthony Bradford,2023,4,4.643988,1.160997,0.803988,0.005,5.276132,1.319033,0.913428,00-0039020,2023,SEA,OL,G,75.0,2001-04-28,SEA,108.0,22.0
Kendall Randolph,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038767,2023,SEA,OL,T,65.0,,,,
Abraham Lucas,2022,4,5.391672,1.347918,1.101216,0.006,6.613991,1.653498,1.350867,00-0037812,2023,SEA,OL,T,72.0,1998-10-15,SEA,72.0,25.0
Jake Curhan,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036795,2023,SEA,OL,T,74.0,1998-02-09,,,26.0
Leonard Williams,2021,3,63.0,21.0,45.0,0.115,88.165479,29.388493,62.975342,00-0031933,2023,SEA,DL,DT,99.0,1994-06-20,NYJ,6.0,29.0
Dre'Mont Jones,2023,3,51.53,17.176667,30.0,0.076,58.544315,19.514772,34.08363,00-0035678,2023,SEA,DL,DE,55.0,1997-01-05,DEN,71.0,27.0
Jarran Reed,2023,2,9.0,4.5,4.19,0.02,10.225089,5.112544,4.760347,00-0032387,2023,SEA,DL,NT,90.0,1992-12-16,SEA,49.0,31.0
Bryan Mone,2022,2,11.035,5.5175,1.5,0.027,13.536691,6.768345,1.840058,00-0035094,2023,SEA,DL,NT,91.0,1995-10-20,,,28.0
Mario Edwards Jr.,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0032265,2023,SEA,DL,DE,97.0,1994-01-25,OAK,35.0,30.0
Cameron Young,2023,4,4.567508,1.141877,0.727508,0.005,5.189242,1.29731,0.826537,00-0038572,2023,SEA,DL,NT,93.0,2000-06-08,SEA,123.0,23.0
Austin Faoliu,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036767,2023,SEA,DL,DT,64.0,1999-01-09,,,25.0
Roderick Perry II,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037341,2023,SEA,DL,DT,73.0,,,,
Jacob Sykes,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038771,2023,SEA,DL,DT,69.0,,,,
Myles Adams,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035946,2023,SEA,DL,DE,95.0,1998-03-09,,,26.0
Frank Clark,2023,1,5.51,5.51,5.0,0.025,6.260027,6.260027,5.680605,00-0032210,2023,SEA,LB,OLB,57.0,1993-06-14,SEA,63.0,30.0
Uchenna Nwosu,2023,3,45.0,15.0,32.0,0.067,51.125445,17.041815,36.355872,00-0034350,2023,SEA,LB,OLB,10.0,1996-12-28,LAC,48.0,27.0
Boye Mafe,2022,4,8.56226,2.140565,6.31929,0.01,10.503368,2.625842,7.751905,00-0038133,2023,SEA,LB,OLB,53.0,1998-11-30,SEA,40.0,25.0
Derick Hall,2023,4,9.115604,2.278901,7.222566,0.01,10.356429,2.589107,8.205709,00-0039047,2023,SEA,LB,OLB,58.0,2001-03-19,SEA,37.0,23.0
Darrell Taylor,2020,4,6.764512,1.691128,4.007122,0.009,8.716732,2.179183,5.163567,00-0036413,2023,SEA,LB,OLB,52.0,1997-03-24,SEA,48.0,27.0
Mike Morris,2023,4,4.162076,1.040519,0.322076,0.005,4.728622,1.182155,0.365917,00-0038591,2023,SEA,DL,DE,94.0,2001-04-22,SEA,151.0,23.0
Hamilcar Rashed,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0036517,2023,SEA,DL,DE,46.0,1998-01-02,,,26.0
Josh Onujiogu,2022,3,2.565,0.855,0.005,0.004,3.146499,1.048833,0.006134,00-0037149,2023,SEA,DL,DE,49.0,1998-03-03,,,26.0
Jordan Ferguson,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0039037,2023,SEA,DL,DE,42.0,,,,
Bobby Wagner,2023,1,5.5,5.5,4.48,0.024,6.248665,6.248665,5.089822,00-0029255,2023,SEA,LB,ILB,54.0,1990-06-27,SEA,47.0,33.0
Devin Bush,2023,1,3.5,3.5,2.99,0.016,3.976423,3.976423,3.397002,00-0035525,2023,SEA,LB,ILB,0.0,1998-07-18,PIT,10.0,25.0
Jordyn Brooks,2020,4,12.235604,3.058901,12.121679,0.015,15.766767,3.941692,15.619964,00-0036409,2023,SEA,LB,ILB,56.0,1997-10-21,SEA,27.0,26.0
Nick Bellore,2023,2,6.6,3.3,2.3,0.015,7.498399,3.749199,2.613078,00-0028292,2023,SEA,LB,ILB,44.0,1989-05-12,,,34.0
Ben Burr-Kirven,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035143,2023,SEA,LB,OLB,48.0,1997-09-08,SEA,142.0,26.0
Jon Rhattigan,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036802,2023,SEA,LB,OLB,59.0,1999-02-02,,,25.0
Drake Thomas,2023,3,2.71,0.903333,0.1,0.004,3.078888,1.026296,0.113612,00-0038922,2023,SEA,LB,ILB,42.0,2000-02-25,,,24.0
Patrick O'Connell,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038764,2023,SEA,LB,ILB,50.0,1998-12-31,,,25.0
Devon Witherspoon,2023,4,31.861152,7.965288,31.861152,0.035,36.198124,9.049531,36.198124,00-0039169,2023,SEA,DB,CB,21.0,2000-12-11,SEA,5.0,23.0
Artie Burns,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033103,2023,SEA,DB,CB,23.0,1995-05-01,PIT,25.0,28.0
Tre Brown,2021,4,4.120664,1.030166,0.640664,0.006,5.766672,1.441668,0.896579,00-0036885,2023,SEA,DB,CB,22.0,1997-09-24,SEA,137.0,26.0
Coby Bryant,2022,4,4.467808,1.116952,0.807808,0.005,5.480683,1.370171,0.990942,00-0038136,2023,SEA,DB,CB,8.0,1999-03-29,SEA,109.0,25.0
Teez Tabor,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033545,2023,SEA,DB,FS,36.0,1995-12-31,DET,53.0,28.0
Tariq Woolen,2022,4,3.992216,0.998054,0.332216,0.005,4.897272,1.224318,0.407531,00-0037079,2023,SEA,DB,CB,27.0,1999-05-02,SEA,153.0,24.0
Michael Jackson Sr.,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035277,2023,SEA,DB,CB,30.0,1997-01-10,DAL,158.0,27.0
Chris Steele,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037049,2023,SEA,DB,CB,29.0,,,,
Benjie Franklin,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037062,2023,SEA,DB,CB,34.0,,,,
Ty Okada,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038765,2023,SEA,DB,SS,39.0,1999-06-04,,,24.0
Arquon Bush,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038755,2023,SEA,DB,CB,24.0,,,,
Lance Boykin,2023,3,2.696,0.898666,0.001,0.004,3.062982,1.020993,0.001136,00-0038753,2023,SEA,DB,CB,18.0,2000-08-31,,,23.0
Jamal Adams,2021,4,70.0,17.5,38.0,0.096,97.961644,24.490411,53.179178,00-0033872,2023,SEA,DB,SS,33.0,1995-10-17,NYJ,6.0,28.0
Quandre Diggs,2022,3,39.0,13.0,26.98,0.062,47.841499,15.947166,33.096503,00-0031608,2023,SEA,DB,FS,6.0,1993-01-22,DET,200.0,31.0
Julian Love,2023,2,12.0,6.0,5.98,0.027,13.633452,6.816726,6.794004,00-0034974,2023,SEA,DB,SS,20.0,1998-03-19,NYG,108.0,26.0
Jerrick Reed,2023,4,4.0148,1.0037,0.1748,0.004,4.561299,1.140325,0.198594,00-0038613,2023,SEA,DB,SS,32.0,2000-08-07,SEA,198.0,23.0
Jonathan Sutherland,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038770,2023,SEA,DB,SS,28.0,1998-08-09,,,25.0
Jason Myers,2023,4,21.1,5.275,12.3,0.023,23.972153,5.993038,13.974288,00-0031492,2023,SEA,K,K,5.0,1991-05-12,,,32.0
Michael Dickson,2021,4,14.699059,3.674765,8.5,0.02,20.570628,5.142657,11.895342,00-0034160,2023,SEA,P,P,4.0,1996-01-04,SEA,149.0,28.0
Chris Stoll,2023,3,2.7015,0.9005,0.0065,0.004,3.069231,1.023077,0.007385,00-0038769,2023,SEA,LS,LS,41.0,1998-08-03,,,25.0
Sean Mannion,2023,1,0.3708,0.3708,0.0,0.002,0.421274,0.421274,0.0,,2023,SEA,QB,QB,15.0,1992-04-25,STL,89.0,32.0
Justin Marshall,2023,3,2.7125,0.904167,0.0475,0.004,3.081728,1.027243,0.053966,,2023,SEA,WR,WR,18.0,,,,
Sal Cannella,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,SEA,TE,TE,46.0,,,,
Matthew Gotel,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,SEA,DL,DT,77.0,1999-01-02,,,25.0
LaTrell Bumphus,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,SEA,DL,DE,77.0,1999-09-30,,,24.0
Andrew Whitaker,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,SEA,DB,CB,38.0,1999-01-16,,,25.0
