player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Steven Sims,2023,1,1.5,1.5,0.5,0.007,1.704181,1.704181,0.56806,00-0034928,2023,HOU,WR,WR,82.0,1997-03-31,,,27.0
Tank Dell,2023,4,5.689104,1.422276,1.137528,0.006,6.463511,1.615878,1.292369,00-0038977,2023,HOU,WR,WR,3.0,1999-10-29,HOU,69.0,24.0
Damiere Byrd,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0031868,2023,HOU,WR,WR,14.0,1993-01-27,,,31.0
Xavier Hutchinson,2023,4,4.0037,1.000925,0.1637,0.004,4.548688,1.137172,0.185983,00-0038618,2023,HOU,WR,WR,19.0,2000-06-01,HOU,205.0,23.0
Johnny Johnson III,2023,2,1.655,0.8325,0.0,0.004,1.88028,0.945821,0.0,00-0037460,2023,HOU,WR,WR,88.0,1999-05-14,,,24.0
Alex Bachman,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0035602,2023,HOU,WR,WR,14.0,1996-05-29,,,27.0
Chase Cota,2023,3,2.71,0.903333,0.08,0.004,3.078888,1.026296,0.09089,00-0038651,2023,HOU,WR,WR,13.0,1999-11-09,,,24.0
Jared Wayne,2023,3,2.705,0.901667,0.21,0.004,3.073207,1.024403,0.238585,00-0038728,2023,HOU,WR,WR,89.0,2000-10-07,,,23.0
Dalton Schultz,2023,1,6.25,6.25,6.0,0.028,7.100756,7.100756,6.816726,00-0034383,2023,HOU,TE,TE,86.0,1996-07-11,DAL,137.0,27.0
Eric Saubert,2023,1,1.685,1.685,0.85,0.007,1.914364,1.914364,0.965703,00-0033576,2023,HOU,TE,TE,81.0,1994-05-09,ATL,174.0,29.0
Dalton Keene,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036225,2023,HOU,TE,TE,40.0,1999-04-14,NE,101.0,25.0
Brevin Jordan,2021,4,3.832184,0.958046,0.325184,0.005,5.362958,1.340739,0.455079,00-0036556,2023,HOU,TE,TE,9.0,2000-07-16,HOU,147.0,23.0
Mason Schreck,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033798,2023,HOU,TE,TE,86.0,1993-11-04,CIN,251.0,30.0
Teagan Quitoriano,2022,4,3.956148,0.989037,0.296148,0.005,4.853027,1.213257,0.363286,00-0037277,2023,HOU,TE,TE,84.0,2000-03-15,HOU,170.0,24.0
Laremy Tunsil,2023,3,75.0,25.0,60.0,0.111,85.209075,28.403025,68.16726,00-0032380,2023,HOU,OL,T,78.0,1994-08-02,MIA,13.0,29.0
George Fant,2023,1,3.0,3.0,0.8,0.013,3.408363,3.408363,0.908897,00-0032466,2023,HOU,OL,T,77.0,1992-07-19,,,31.0
Josh Jones,2020,4,4.839336,1.209834,1.079516,0.006,6.235956,1.558989,1.391061,00-0036363,2023,HOU,OL,G,74.0,1997-06-22,ARI,72.0,26.0
Kenyon Green,2022,4,15.953406,3.988352,15.953406,0.019,19.570124,4.892532,19.570124,00-0037613,2023,HOU,OL,G,59.0,2001-03-15,HOU,15.0,23.0
Michael Deiter,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0035686,2023,HOU,OL,C,63.0,1996-09-03,MIA,78.0,27.0
Nick Broeker,2023,4,3.9421,0.985525,0.1021,0.004,4.478703,1.119676,0.115998,00-0038633,2023,HOU,OL,G,64.0,2000-10-07,BUF,230.0,23.0
Dieter Eiselen,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036202,2023,HOU,OL,C,60.0,1996-06-10,,,27.0
Juice Scruggs,2023,4,6.099108,1.524777,3.212948,0.007,6.929325,1.732331,3.650298,00-0038936,2023,HOU,OL,C,70.0,2000-01-19,HOU,62.0,24.0
Kendrick Green,2021,4,4.875764,1.218941,0.906008,0.007,6.823398,1.705849,1.267915,00-0036983,2023,HOU,OL,C,50.0,1998-12-22,PIT,87.0,25.0
Jimmy Morrissey,2023,1,0.256222,0.256222,0.0,0.001,0.291099,0.291099,0.0,00-0036859,2023,HOU,OL,C,79.0,1998-06-09,LV,230.0,25.0
Jarrett Patterson,2023,4,4.009976,1.002494,0.169976,0.004,4.555818,1.138954,0.193113,00-0038615,2023,HOU,OL,G,68.0,1999-09-01,HOU,201.0,24.0
Brady Breeze,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036656,2023,HOU,DB,FS,27.0,1997-10-09,TEN,215.0,26.0
Shaquille Mason,2023,3,35.0,11.666667,22.0,0.052,39.764235,13.254745,24.994662,00-0031580,2023,HOU,OL,G,69.0,1993-08-28,NE,131.0,30.0
Rashaad Coward,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033631,2023,HOU,OL,T,74.0,1994-11-06,,,29.0
Tyler Beach,2023,3,2.705,0.901667,0.085,0.004,3.073207,1.024403,0.09657,00-0038721,2023,HOU,OL,T,65.0,,,,
Tytus Howard,2023,3,56.0,18.666667,36.002,0.083,63.622776,21.207592,40.902628,00-0035234,2023,HOU,OL,T,71.0,1996-05-23,HOU,23.0,27.0
Charlie Heck,2020,4,4.005704,1.001426,0.710704,0.005,5.16174,1.290435,0.915811,00-0036195,2023,HOU,OL,T,67.0,1996-11-20,HOU,126.0,27.0
Jaylon Thomas,2023,3,2.71,0.903333,0.015,0.004,3.078888,1.026296,0.017042,00-0039005,2023,HOU,OL,T,72.0,2000-03-31,,,24.0
Kilian Zierer,2023,3,2.705,0.901666,0.18,0.004,3.073207,1.024402,0.204502,00-0038729,2023,HOU,OL,T,66.0,1998-02-24,,,26.0
Jacky Chen,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038802,2023,HOU,OL,T,61.0,,,,
Maliek Collins,2023,2,23.0,11.5,18.5,0.051,26.130783,13.065391,21.018238,00-0033131,2023,HOU,DL,DT,96.0,1995-04-08,DAL,67.0,29.0
Sheldon Rankins,2023,1,9.75,9.75,8.5,0.043,11.07718,11.07718,9.657028,00-0032759,2023,HOU,DL,DT,98.0,1994-04-02,NO,12.0,30.0
Teair Tart,2023,1,4.304,4.304,0.0,0.019,4.889865,4.889865,0.0,00-0036181,2023,HOU,DL,DT,97.0,1997-02-28,,,27.0
Kerry Hyder,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0030946,2023,HOU,DL,DE,56.0,1991-05-02,,,32.0
Hassan Ridgeway,2023,1,3.25,3.25,3.0,0.014,3.692393,3.692393,3.408363,00-0032402,2023,HOU,DL,DT,91.0,1994-11-02,IND,116.0,29.0
McTelvin Agim,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036420,2023,HOU,DL,DT,98.0,1997-09-25,DEN,95.0,26.0
Rashard Lawrence,2023,1,0.3708,0.3708,0.0,0.002,0.421274,0.421274,0.0,00-0036373,2023,HOU,DL,NT,73.0,1998-08-27,ARI,131.0,25.0
Khalil Davis,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036430,2023,HOU,DL,DT,94.0,1996-08-22,TB,194.0,27.0
Kurt Hinish,2022,3,2.585,0.861667,0.085,0.004,3.171033,1.057011,0.10427,00-0037459,2023,HOU,DL,DT,93.0,1999-04-27,,,24.0
Will Anderson Jr.,2023,4,35.212818,8.803205,35.212818,0.039,40.006022,10.001506,40.006022,00-0039108,2023,HOU,DL,DE,51.0,2001-09-02,HOU,3.0,22.0
Derek Barnett,2023,1,3.75,3.75,3.5,0.017,4.260454,4.260454,3.976423,00-0033876,2023,HOU,DL,DE,95.0,1996-06-25,PHI,14.0,27.0
Jerry Hughes,2022,2,10.0,5.0,5.5,0.024,12.267051,6.133525,6.746878,00-0027881,2023,HOU,DL,DE,55.0,1988-08-13,IND,31.0,35.0
Myjai Sanders,2022,4,5.044904,1.261226,0.84902,0.006,6.188609,1.547152,1.041497,00-0037751,2023,HOU,LB,OLB,41.0,1998-07-12,ARI,100.0,25.0
Jonathan Greenard,2020,4,4.475554,1.118889,0.89398,0.006,5.767187,1.441797,1.15198,00-0036224,2023,HOU,DL,DE,52.0,1997-05-25,HOU,90.0,26.0
Dylan Horton,2023,4,4.641044,1.160261,0.801044,0.005,5.272788,1.318197,0.910083,00-0039009,2023,HOU,DL,DE,92.0,2000-08-21,HOU,109.0,23.0
Ali Gaye,2023,3,2.705,0.901666,0.08,0.004,3.073207,1.024402,0.09089,00-0038724,2023,HOU,DL,DE,90.0,1997-11-29,,,26.0
Cory Littleton,2023,1,2.4,2.4,0.6,0.011,2.72669,2.72669,0.681673,00-0032677,2023,HOU,LB,OLB,42.0,1993-11-18,,,30.0
Denzel Perryman,2023,1,2.6,2.6,0.5,0.012,2.953915,2.953915,0.56806,00-0032103,2023,HOU,LB,ILB,6.0,1992-12-05,SD,48.0,31.0
Neville Hewitt,2023,1,1.7,1.7,0.3,0.008,1.931406,1.931406,0.340836,00-0031740,2023,HOU,LB,ILB,43.0,1993-04-06,,,31.0
Blake Cashman,2022,1,1.8,1.8,0.85,0.009,2.208069,2.208069,1.042699,00-0035276,2023,HOU,LB,ILB,53.0,1996-05-10,NYJ,157.0,27.0
Marcell Harris,2023,1,0.3708,0.3708,0.0,0.002,0.421274,0.421274,0.0,00-0034730,2023,HOU,LB,OLB,44.0,1994-06-09,SF,184.0,29.0
Christian Harris,2022,4,5.348258,1.337065,1.06964,0.006,6.560735,1.640184,1.312133,00-0037823,2023,HOU,LB,ILB,48.0,2001-01-16,HOU,75.0,23.0
Henry To'oTo'o,2023,4,4.08498,1.021245,0.24498,0.005,4.641032,1.160258,0.278327,00-0038599,2023,HOU,LB,ILB,39.0,2001-01-05,HOU,167.0,23.0
Jake Hansen,2022,3,2.5675,0.855833,0.0225,0.004,3.149565,1.049855,0.027601,00-0037457,2023,HOU,LB,OLB,35.0,1998-06-19,,,25.0
Steven Nelson,2023,1,5.5,5.5,2.0,0.024,6.248665,6.248665,2.272242,00-0032150,2023,HOU,DB,CB,21.0,1993-01-22,KC,98.0,31.0
Derek Stingley Jr.,2022,4,34.657516,8.664379,34.657516,0.042,42.514551,10.628638,42.514551,00-0037237,2023,HOU,DB,CB,24.0,2001-06-20,HOU,3.0,22.0
Desmond King,2023,1,1.2325,1.2325,0.1525,0.005,1.400269,1.400269,0.173258,00-0033566,2023,HOU,DB,CB,25.0,1994-12-14,LAC,151.0,29.0
Tavierre Thomas,2023,1,2.25,2.25,2.0,0.01,2.556272,2.556272,2.272242,00-0034488,2023,HOU,DB,CB,4.0,1996-03-11,,,28.0
M.J. Stewart,2023,2,6.0,3.0,3.0,0.013,6.816726,3.408363,3.408363,00-0034355,2023,HOU,DB,SS,29.0,1995-09-16,TB,53.0,28.0
Kris Boyd,2023,1,1.2325,1.2325,0.4275,0.005,1.400269,1.400269,0.485692,00-0035150,2023,HOU,DB,CB,17.0,1996-09-12,MIN,217.0,27.0
"Troy Pride, Jr.",2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036299,2023,HOU,DB,CB,27.0,1998-01-19,CAR,113.0,26.0
Ka'dar Hollman,2023,2,1.995,0.9975,0.0,0.004,2.266561,1.133281,0.0,00-0034990,2023,HOU,DB,CB,20.0,1994-09-18,GB,185.0,29.0
D'Angelo Ross,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0034966,2023,HOU,DB,CB,37.0,1996-10-29,,,27.0
Jacobi Francis,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037464,2023,HOU,DB,CB,38.0,1998-09-06,,,25.0
Kareem Jackson,2023,1,2.6675,2.6675,0.1525,0.012,3.030603,3.030603,0.173258,00-0027872,2023,HOU,DB,SS,22.0,1988-04-10,HOU,20.0,36.0
Jimmie Ward,2023,2,13.0,6.5,8.5,0.029,14.769573,7.384786,9.657028,00-0031298,2023,HOU,DB,FS,1.0,1991-07-18,SF,30.0,32.0
Adrian Amos,2023,1,1.75,1.75,1.75,0.008,1.988212,1.988212,1.988212,00-0031584,2023,HOU,DB,FS,0.0,1993-04-29,CHI,142.0,30.0
Eric Murray,2023,1,2.5,2.5,1.475,0.011,2.840302,2.840302,1.675778,00-0033038,2023,HOU,DB,FS,23.0,1994-01-07,KC,106.0,30.0
Jalen Pitre,2022,4,8.954436,2.238609,7.028376,0.011,10.984452,2.746113,8.621745,00-0037246,2023,HOU,DB,FS,5.0,1999-06-03,HOU,37.0,24.0
DeAndre Houston-Carson,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032790,2023,HOU,DB,FS,30.0,1993-04-13,CHI,185.0,31.0
Grayland Arnold,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035995,2023,HOU,DB,FS,25.0,1997-09-04,,,26.0
Brandon Hill,2023,4,3.918816,0.979704,0.078816,0.004,4.452249,1.113062,0.089545,00-0038644,2023,HOU,DB,SS,36.0,2000-09-06,HOU,248.0,23.0
Ka'imi Fairbairn,2020,4,17.65,4.4125,9.0,0.022,22.743744,5.685936,11.597376,00-0032726,2023,HOU,K,K,15.0,1994-01-29,,,30.0
Matt Ammendola,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036469,2023,HOU,K,K,16.0,1996-12-11,,,27.0
Cameron Johnston,2021,3,8.0,2.666667,3.0,0.015,11.195616,3.731873,4.198356,00-0033729,2023,HOU,P,P,11.0,1992-02-24,,,32.0
Jon Weeks,2023,1,1.2725,1.2725,0.1525,0.006,1.445714,1.445714,0.173258,00-0027224,2023,HOU,LS,LS,46.0,1986-02-17,,,38.0
Jesse Matthews,2023,3,2.705,0.901667,0.06,0.004,3.073207,1.024403,0.068167,,2023,HOU,WR,WR,41.0,1999-08-12,,,24.0
Scott Quessenberry,2023,1,2.1,2.1,0.55,0.009,2.385854,2.385854,0.624867,,2023,HOU,OL,C,54.0,1995-03-23,LAC,155.0,29.0
Adedayo Odeleye,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,HOU,DL,DE,75.0,1997-10-17,,,26.0
Scott Nelson,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,HOU,DB,DB,48.0,1999-07-20,,,24.0
Darius Joiner,2023,3,2.705,0.901667,0.027,0.004,3.073207,1.024403,0.030675,,2023,HOU,DB,DB,14.0,,,,
