Player,JerseyNumber,Position,GamesPlayed,KickReturnsTotal,KickReturnsTotalGrade,KickoffReturnsTotal,KickoffReturnsTotalYards,KickoffReturnsTotalYards.1,KickoffReturnsLongestReturn,KickoffReturnsYardsPerAttempt,KickoffReturnsTouchdowns,KickoffReturnsFairCatches,KickoffReturnsMuffed,PuntReturnsTotal,PuntReturnsTotalReturns,PuntReturnsTotalYards,PuntReturnsTotalFairCatches,PuntReturnsTotalLongestReturn,PuntReturnsTotalYardsPerAttempt,PuntReturnsTotalTouchdowns,PuntReturnsTotalMuffed
Hunter Renfrow,#13,WR,17.0,61.2,0.0,61.2,0.0,0.0,0.0,,0.0,1.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0
Curtis Bolton,#36,LB,13.0,60.5,1.0,-,0.0,0.0,0.0,,0.0,0.0,0.0,60.3,1.0,17.0,0.0,17.0,17.0,0.0,0.0
DeAndre Carter,#03,WR,17.0,55.0,35.0,52.4,11.0,262.0,40.0,23.8,0.0,0.0,0.0,61.9,24.0,232.0,18.0,32.0,9.7,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,
