player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Darrell Luter Jr.,2023,4,4.153512,1.038378,0.313512,0.005,4.718892,1.179723,0.356188,00-0038594,2023,SF,DB,CB,28.0,2000-04-24,SF,155.0,24.0
Myles Hartsfield,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035950,2023,SF,DB,FS,38.0,1997-08-05,,,26.0
Nate Brooks,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035485,2023,SF,DB,CB,36.0,1996-09-05,,,27.0
Kemon Hall,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035542,2023,SF,DB,CB,37.0,1997-06-02,,,26.0
Logan Ryan,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0030411,2023,SF,DB,FS,33.0,1991-02-09,NE,83.0,33.0
Tashaun Gipson,2023,1,2.9,2.9,2.17,0.013,3.294751,3.294751,2.465383,00-0028924,2023,SF,DB,FS,31.0,1990-08-07,,,33.0
George Odum,2022,3,5.7,1.9,3.7,0.009,6.992219,2.33074,4.538809,00-0034091,2023,SF,DB,FS,30.0,1993-11-03,,,30.0
Erik Harris,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0032320,2023,SF,DB,FS,35.0,1990-04-02,,,34.0
Ji'Ayir Brown,2023,4,5.395804,1.348951,0.92422,0.006,6.130286,1.532572,1.050026,00-0038554,2023,SF,DB,SS,27.0,2000-01-25,SF,87.0,24.0
Talanoa Hufanga,2021,4,3.720152,0.930038,0.240152,0.005,5.206174,1.301544,0.336081,00-0036564,2023,SF,DB,SS,29.0,2000-02-01,SF,180.0,24.0
Tayler Hawkins,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037521,2023,SF,DB,SS,41.0,1997-12-27,,,26.0
Zane Gonzalez,2022,2,4.5,2.25,2.0,0.011,5.520173,2.760086,2.45341,00-0033862,2023,SF,K,K,10.0,1995-05-07,CLE,224.0,28.0
Jake Moody,2023,4,5.304082,1.326021,0.857512,0.006,6.026079,1.50652,0.974237,00-0038562,2023,SF,K,K,4.0,1999-11-23,SF,99.0,24.0
Mitch Wishnowsky,2022,4,11.2,2.8,4.761389,0.013,13.739097,3.434774,5.84082,00-0034941,2023,SF,P,P,18.0,1992-03-02,SF,110.0,32.0
Taybor Pepper,2023,3,3.96,1.32,1.5,0.006,4.499039,1.49968,1.704181,00-0033199,2023,SF,LS,LS,46.0,1994-05-28,,,29.0
Drake Jackson,2022,2,1.575,0.7875,0.0,0.004,1.932061,0.96603,0.0,,2023,SF,DL,DE,95.0,2001-04-12,SF,61.0,23.0
Alfredo Gutierrez,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,SF,OL,T,77.0,1995-12-29,,,28.0
