"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","SF",1,"00-0035717","DE","Nick Bosa","Nick","Bosa",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:44:52
2023,"REG","SF",1,"00-0034754","LB","Oren Burks","Oren","Burks",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-08 19:45:52
2023,"REG","SF",1,"00-0032151","C","Jon Feliciano","Jon","Feliciano",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-09-08 19:44:30
2023,"REG","SF",1,"00-0028924","S","Tashaun Gipson","Tashaun","Gipson",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-09-08 19:45:34
2023,"REG","SF",1,"00-0036564","S","Talanoa Hufanga","Talanoa","Hufanga",NA,NA,NA,"Knee","Not injury related - personal ","Full Participation in Practice",2023-09-08 19:45:44
2023,"REG","SF",1,"00-0037525","RB","Jordan Mason","Jordan","Mason",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-09-08 19:46:16
2023,"REG","SF",1,"00-0034407","WR","Ray-Ray McCloud","Ray-Ray","McCloud",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-09-08 19:45:24
2023,"REG","SF",1,"00-0038562","K","Jake Moody","Jake","Moody",NA,NA,NA,"right Quadricep",NA,"Full Participation in Practice",2023-09-08 19:45:15
2023,"REG","SF",1,"00-0034091","S","George Odum","George","Odum",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-08 19:44:30
2023,"REG","SF",1,"00-0037834","QB","Brock Purdy","Brock","Purdy",NA,NA,NA,"right Elbow",NA,"Full Participation in Practice",2023-09-08 19:44:30
2023,"REG","SF",1,"00-0027857","T","Trent Williams","Trent","Williams",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:44:30
2023,"REG","SF",1,"00-0033288","TE","George Kittle","George","Kittle","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2023-09-08 19:46:24
2023,"REG","SF",1,"00-0034573","CB","Charvarius Ward","Charvarius","Ward","Heel",NA,"Questionable","Heel",NA,"Limited Participation in Practice",2023-09-08 19:46:24
2023,"REG","SF",2,"00-0034982","LB","Dre Greenlaw","Dre","Greenlaw",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-09-15 20:52:55
2023,"REG","SF",2,"00-0033288","TE","George Kittle","George","Kittle",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-09-15 20:52:35
2023,"REG","SF",2,"00-0034407","WR","Ray-Ray McCloud","Ray-Ray","McCloud",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-09-15 20:52:35
2023,"REG","SF",2,"00-0027857","T","Trent Williams","Trent","Williams",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-15 20:52:49
