"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","HOU",1,"00-0037823","LB","Christian Harris","Christian","Harris",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-08 20:10:16
2023,"REG","HOU",1,"00-0035276","LB","Blake Cashman","Blake","Cashman","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 20:10:25
2023,"REG","HOU",1,"00-0037614","WR","John Metchie","John","Metchie","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 20:10:32
2023,"REG","HOU",1,"00-0031298","S","Jimmie Ward","Jimmie","Ward","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2023-09-08 20:10:38
2023,"REG","HOU",1,"00-0033854","RB","Dare Ogunbowale","Dare","Ogunbowale","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-08 20:10:18
2023,"REG","HOU",2,"00-0035995","S","Grayland Arnold","Grayland","Arnold",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0035276","LB","Blake Cashman","Blake","Cashman",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:09:22
2023,"REG","HOU",2,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0037614","WR","John Metchie","John","Metchie",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:09:16
2023,"REG","HOU",2,"00-0033854","RB","Dare Ogunbowale","Dare","Ogunbowale",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0032103","LB","Denzel Perryman","Denzel","Perryman",NA,NA,NA,"Ankle","Wrist","Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0034383","TE","Dalton Schultz","Dalton","Schultz",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-15 20:08:55
2023,"REG","HOU",2,"00-0037246","S","Jalen Pitre","Jalen","Pitre","Chest",NA,"Out","Chest",NA,"Did Not Participate In Practice",2023-09-15 20:10:56
2023,"REG","HOU",2,"00-0031298","S","Jimmie Ward","Jimmie","Ward","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2023-09-15 20:10:51
2023,"REG","HOU",2,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2023-09-15 20:10:17
2023,"REG","HOU",2,"00-0031740","LB","Neville Hewitt","Neville","Hewitt","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2023-09-15 20:10:17
2023,"REG","HOU",2,"00-0039163","QB","C.J. Stroud","C.J.","Stroud","right Shoulder",NA,"Questionable","right Shoulder",NA,"Limited Participation in Practice",2023-09-15 20:10:17
2023,"REG","HOU",3,"00-0038977","WR","Tank Dell","Tank","Dell",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Ankle","Knee","Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0036224","DE","Jonathan Greenard","Jonathan","Greenard",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0033038","S","Eric Murray","Eric","Murray",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0039163","QB","C.J. Stroud","C.J.","Stroud",NA,NA,NA,"right Shoulder",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0031298","S","Jimmie Ward","Jimmie","Ward",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-22 19:59:25
2023,"REG","HOU",3,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Hand","Wrist","Out","Hand","Wrist","Did Not Participate In Practice",2023-09-22 19:59:51
2023,"REG","HOU",3,"00-0037246","S","Jalen Pitre","Jalen","Pitre","Chest",NA,"Out","Chest",NA,"Did Not Participate In Practice",2023-09-22 19:59:56
2023,"REG","HOU",3,"00-0037237","CB","Derek Stingley","Derek","Stingley","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-22 20:00:02
2023,"REG","HOU",3,"00-0034488","CB","Tavierre Thomas","Tavierre","Thomas","Hand",NA,"Out","Hand",NA,"Did Not Participate In Practice",2023-09-22 20:00:07
2023,"REG","HOU",3,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-09-22 19:59:30
2023,"REG","HOU",4,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-27 21:43:22
2023,"REG","HOU",4,"00-0036224","DE","Jonathan Greenard","Jonathan","Greenard",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-29 20:37:55
2023,"REG","HOU",4,"00-0033926","CB","Shaquill Griffin","Shaquill","Griffin",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-09-29 20:37:55
2023,"REG","HOU",4,"00-0031580","G","Shaquille Mason","Shaquille","Mason",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-29 20:37:55
2023,"REG","HOU",4,"00-0037246","S","Jalen Pitre","Jalen","Pitre",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2023-09-29 20:37:55
2023,"REG","HOU",4,"00-0038977","WR","Tank Dell","Tank","Dell",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-09-27 21:45:24
2023,"REG","HOU",4,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-09-27 21:45:35
2023,"REG","HOU",4,"00-0031298","S","Jimmie Ward","Jimmie","Ward",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-09-27 21:46:43
2023,"REG","HOU",4,"00-0036363","G","Josh Jones","Josh","Jones","Hand",NA,"Out","Hand",NA,"Did Not Participate In Practice",2023-09-29 20:38:51
2023,"REG","HOU",4,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Hand","Wrist","Out","Hand","Wrist","Did Not Participate In Practice",2023-09-29 20:38:59
2023,"REG","HOU",4,"00-0034488","CB","Tavierre Thomas","Tavierre","Thomas","Hand",NA,"Out","Hand",NA,"Did Not Participate In Practice",2023-09-29 20:39:07
2023,"REG","HOU",4,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-29 20:39:15
2023,"REG","HOU",4,"00-0035686","C","Michael Deiter","Michael","Deiter","Chest",NA,"Questionable","Chest",NA,"Did Not Participate In Practice",2023-09-29 20:38:28
2023,"REG","HOU",5,"00-0031298","S","Jimmie Ward","Jimmie","Ward",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 21:20:11
2023,"REG","HOU",5,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 21:20:19
2023,"REG","HOU",5,"00-0035686","C","Michael Deiter","Michael","Deiter",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0035234","T","Tytus Howard","Tytus","Howard",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0033729","P","Cameron Johnston","Cameron","Johnston",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0031580","G","Shaquille Mason","Shaquille","Mason",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0032103","LB","Denzel Perryman","Denzel","Perryman",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0037258","RB","Dameon Pierce","Dameon","Pierce",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0034488","CB","Tavierre Thomas","Tavierre","Thomas",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-06 19:39:17
2023,"REG","HOU",5,"00-0032150","CB","Steven Nelson","Steven","Nelson",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-10-04 21:20:51
2023,"REG","HOU",5,"00-0037823","LB","Christian Harris","Christian","Harris","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-10-06 19:41:25
2023,"REG","HOU",5,"00-0036363","G","Josh Jones","Josh","Jones","Hand",NA,"Out","Hand",NA,"Limited Participation in Practice",2023-10-06 19:41:16
2023,"REG","HOU",5,"00-0037614","WR","John Metchie","John","Metchie","Illness",NA,"Questionable","Illness",NA,"Full Participation in Practice",2023-10-06 19:40:42
2023,"REG","HOU",5,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2023-10-06 19:40:42
2023,"REG","HOU",5,"00-0033131","DT","Maliek Collins","Maliek","Collins","Abdomen",NA,"Questionable","Abdomen",NA,"Limited Participation in Practice",2023-10-06 19:40:42
2023,"REG","HOU",5,"00-0033926","CB","Shaquill Griffin","Shaquill","Griffin","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2023-10-06 19:40:42
2023,"REG","HOU",5,"00-0037457","LB","Jake Hansen","Jake","Hansen","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2023-10-06 19:40:42
2023,"REG","HOU",6,"00-0033591","WR","Noah Brown","Noah","Brown",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0035276","LB","Blake Cashman","Blake","Cashman",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0033131","DT","Maliek Collins","Maliek","Collins",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0032466","T","George Fant","George","Fant",NA,NA,NA,"Hip","Shoulder","Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0033926","CB","Shaquill Griffin","Shaquill","Griffin",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0035234","T","Tytus Howard","Tytus","Howard",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0036363","G","Josh Jones","Josh","Jones",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0031580","G","Shaquille Mason","Shaquille","Mason",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0032103","LB","Denzel Perryman","Denzel","Perryman",NA,NA,NA,"Hand","Wrist","Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0034488","CB","Tavierre Thomas","Tavierre","Thomas",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2023-10-13 20:00:48
2023,"REG","HOU",6,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-13 20:02:15
2023,"REG","HOU",6,"00-0037823","LB","Christian Harris","Christian","Harris","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2023-10-13 20:03:36
2023,"REG","HOU",6,"00-0030431","WR","Robert Woods","Robert","Woods","Ribs",NA,"Questionable","Ribs",NA,"Full Participation in Practice",2023-10-13 20:02:44
2023,"REG","HOU",6,"00-0038977","WR","Tank Dell","Tank","Dell","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2023-10-13 20:02:44
2023,"REG","HOU",8,"00-0035276","LB","Blake Cashman","Blake","Cashman",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-10-27 19:43:04
