PASSING_2023_PASSING_2023_Rank,PASSING_2023_PASSING_2023_Player,PASSING_2023_PASSING_2023_JerseyNumber,PASSING_2023_PASSING_2023_Position,PASSING_2023_PASSING_2023_GamesPlayed,PASSING_2023_PASSING_2023_PassingDropbacks,PASSING_2023_PASSING_2023_PassingAttempts,PASSING_2023_PASSING_2023_PassingCompletions,PASSING_2023_PASSING_2023_PassingCompletionPercentage,PASSING_2023_PASSING_2023_PassingYards,PASSING_2023_PASSING_2023_PassingYardsPerAttempt,PASSING_2023_PASSING_2023_PassingTouchdowns,PASSING_2023_PASSING_2023_PassingInterceptions,PASSING_2023_PASSING_2023_PassingOverallGrade,PASSING_2023_PASSING_2023_PassingGrade,PASSING_2023_PASSING_2023_PassingRushingGrade,PASSING_2023_PASSING_2023_PassingFumbles,PASSING_2023_PASSING_2023_PassingBigTimeThrows,PASSING_2023_PASSING_2023_PassingBigTimeThrowPercentage,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlays,PASSING_2023_PASSING_2023_PassingTurnoverWorthyPlayPercentage,PASSING_2023_PASSING_2023_PassingAverageDepthOfTarget,PASSING_2023_PASSING_2023_PassingAdjustedCompletionPercentage,PASSING_2023_PASSING_2023_PassingDrops,PASSING_2023_PASSING_2023_PassingDropPercentage,PASSING_2023_PASSING_2023_PassingBattedPasses,PASSING_2023_PASSING_2023_PassingHitAsThrown,PASSING_2023_PASSING_2023_PassingThrowaways,PASSING_2023_PASSING_2023_PassingDepthPercentage,PASSING_2023_PASSING_2023_PassingSacks,PASSING_2023_PASSING_2023_PassingPressureToSackPercentage,PASSING_2023_PASSING_2023_PassingAverageTimeToThrow,PASSING_2023_PASSING_2023_PassingScrambles,PASSING_2023_PASSING_2023_PassingFirstDowns,PASSING_2023_PASSING_2023_PassingPasserRating,PASSING_2023_PASSING_2023_PassingPenalties
1.0,C.J. Stroud,#07,QB,17.0,618.0,553.0,354.0,64.0,"4,557",8.2,26.0,5.0,83.2,80.4,73.4,52.1,26.0,4.4,18.0,2.8,9.3,74.2,26.0,6.8,9.0,3.0,23.0,219.0,38.0,17.4,2.93,25.0,215.0,101.7,4 (0)
2.0,Devin Singletary,#26,HB,1.0,1.0,1.0,1.0,100.0,6,6.0,1.0,0.0,75.1,69.5,78.1,85.0,0.0,0.0,0.0,0.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,1.0,131.3,0 (0)
3.0,Davis Mills,#10,QB,6.0,43.0,40.0,19.0,47.5,179,4.5,2.0,0.0,48.3,46.3,68.2,80.5,0.0,0.0,4.0,8.9,7.9,60.5,4.0,17.4,1.0,0.0,1.0,17.0,2.0,11.8,2.67,1.0,12.0,77.0,0 (0)
4.0,Case Keenum,#18,QB,2.0,59.0,53.0,34.0,64.2,291,5.5,1.0,3.0,44.8,45.6,54.0,82.5,0.0,0.0,4.0,5.9,7.9,68.6,1.0,2.9,0.0,0.0,2.0,19.0,6.0,31.6,2.73,0.0,14.0,61.1,1 (0)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
