Player,JerseyNumber,Position,GamesPlayed,RushingTotalSnaps,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingFumbles,RushingOverallGrade,RushingGrade,RushingFumbles.1,RushingRunBlockingGrade,RushingYardsAfterContact,RushingYardsAfterContactPerAttempt,RushingMissedTacklesForced,RushingLongestRush,Rushing10PlusYardRuns,RushingYardsInZoneScheme,RushingYardsInGapScheme,RushingScrambles,RushingScrambleYards,RushingDesignedYards,Rushing15PlusYardRuns,RushingBreakawayYards,RushingBreakawayPercentage,RushingFirstDowns,RushingPenalties,RushingReceivingGrade,RushingPassBlockingGrade,RushingTargets,RushingReceptions,RushingReceivingYards,RushingReceivingSnaps,RushingYardsPerRouteRun,RushingDrops,RushingElusiveRating
Jaylen Warren,#30,HB,18.0,192.0,157.0,822,5.2,4.0,4.0,78.5,84.4,38.2,77.8,578.0,3.68,56.0,74.0,26.0,80.0,55.0,0.0,0.0,822,12.0,284.0,34.5,38.0,1 (1),72.2,25.1,74.0,63.0,386,273.0,1.41,5.0,135.5
Najee Harris,#22,HB,18.0,315.0,267.0,"1,072",4.0,8.0,2.0,76.2,77.2,64.3,56.7,808.0,3.03,53.0,25.0,25.0,148.0,106.0,0.0,0.0,"1,072",14.0,278.0,25.9,51.0,0 (0),58.5,58.8,37.0,31.0,185,223.0,0.83,2.0,64.0
George Pickens,#14,WR,18.0,370.0,4.0,33,8.3,0.0,4.0,74.1,68.6,20.4,61.8,24.0,6.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,33,2.0,31.0,93.9,3.0,5 (1),74.7,-,114.0,68.0,"1,190",581.0,2.05,3.0,75.0
Kenny Pickett,#08,QB,12.0,282.0,42.0,54,1.3,1.0,2.0,70.6,66.7,91.3,60.0,54.0,1.29,1.0,11.0,3.0,2.0,0.0,14.0,71.0,-17,0.0,0.0,0.0,11.0,2 (0),-,-,0.0,0.0,0,0.0,,0.0,0.0
Connor Heyward,#83,TE,18.0,180.0,1.0,0,0.0,0.0,0.0,55.5,59.3,76.3,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,4 (1),57.2,72.1,34.0,24.0,172,207.0,0.83,2.0,0.0
Mason Rudolph,#02,QB,5.0,135.0,12.0,24,2.0,0.0,3.0,64.8,58.2,40.2,60.0,18.0,1.5,1.0,10.0,1.0,0.0,1.0,4.0,25.0,-1,0.0,0.0,0.0,6.0,1 (0),-,-,0.0,0.0,0,0.0,,0.0,0.0
Calvin Austin III,#19,WR,18.0,139.0,11.0,57,5.2,1.0,0.0,56.6,54.0,88.2,71.5,18.0,1.64,1.0,12.0,2.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,4.0,2 (0),56.1,-,32.0,18.0,187,248.0,0.75,1.0,33.9
Mitch Trubisky,#10,QB,5.0,69.0,16.0,54,3.4,2.0,1.0,43.3,51.0,64.6,60.0,22.0,1.38,1.0,15.0,1.0,0.0,0.0,8.0,50.0,4,0.0,0.0,0.0,6.0,0 (0),60.0,-,0.0,0.0,0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
