player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Baker Mayfield,2023,1,4.0,4.0,4.0,0.018,4.544484,4.544484,4.544484,00-0034855,2023,TB,QB,QB,6.0,1995-04-14,CLE,1.0,29.0
Kyle Trask,2021,4,5.535336,1.383834,2.957306,0.008,7.746437,1.936609,4.138608,00-0036928,2023,TB,QB,QB,2.0,1998-03-06,TB,64.0,26.0
John Wolford,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0034899,2023,TB,QB,QB,11.0,1995-10-16,,,28.0
Chase Edmonds,2023,1,1.2325,1.2325,0.0,0.005,1.400269,1.400269,0.0,00-0034681,2023,TB,RB,RB,22.0,1996-04-13,ARI,134.0,28.0
Rachaad White,2022,4,5.13,1.2825,0.910908,0.006,6.292997,1.573249,1.117415,00-0037256,2023,TB,RB,RB,1.0,1999-01-12,TB,91.0,25.0
Patrick Laird,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035342,2023,TB,RB,RB,25.0,1995-08-17,,,28.0
Sean Tucker,2023,3,2.7,0.9,0.155,0.004,3.067527,1.022509,0.176099,00-0038951,2023,TB,RB,RB,44.0,2001-10-25,,,22.0
Ronnie Brown,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038816,2023,TB,RB,RB,43.0,,,,
Chris Godwin,2022,3,60.0,20.0,40.0,0.096,73.602305,24.534102,49.068204,00-0033921,2023,TB,WR,WR,14.0,1996-02-27,TB,84.0,28.0
Mike Evans,2018,5,82.5,16.5,55.008,0.093,118.908014,23.781603,79.28354,00-0031408,2023,TB,WR,WR,13.0,1993-08-21,TB,7.0,30.0
Russell Gage,2023,2,17.0,8.5,7.0,0.038,19.314057,9.657028,7.952847,00-0034411,2023,TB,WR,WR,3.0,1996-01-22,ATL,194.0,28.0
David Moore,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033589,2023,TB,WR,WR,19.0,1995-01-15,SEA,226.0,29.0
Trey Palmer,2023,4,4.019296,1.004824,0.179296,0.004,4.566407,1.141602,0.203702,00-0039052,2023,TB,WR,WR,10.0,2001-04-02,TB,191.0,23.0
Kaylon Geiger,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037483,2023,TB,WR,WR,80.0,,,,
Deven Thompkins,2022,3,2.576,0.858667,0.016,0.004,3.159992,1.053331,0.019627,00-0037487,2023,TB,WR,WR,83.0,1999-12-23,,,24.0
Raleigh Webb,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037185,2023,TB,WR,WR,17.0,1997-12-28,,,26.0
Rakim Jarrett,2023,3,2.72,0.906667,0.225,0.004,3.090249,1.030083,0.255627,00-0038821,2023,TB,WR,WR,18.0,2001-01-24,,,23.0
Ryan Miller,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038824,2023,TB,WR,WR,81.0,2000-02-20,,,24.0
Cephus Johnson,2023,3,2.701,0.900333,0.026,0.004,3.068663,1.022887,0.029539,00-0038805,2023,TB,WR,WR,28.0,1999-09-21,,,24.0
Kade Warner,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038829,2023,TB,WR,WR,85.0,,,,
Taye Barber,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038814,2023,TB,WR,WR,17.0,,,,
Cade Otton,2022,4,4.52394,1.130985,0.83394,0.005,5.54954,1.387385,1.022998,00-0038129,2023,TB,TE,TE,88.0,1999-04-15,TB,106.0,25.0
Ko Kieft,2022,4,3.792012,0.948003,0.132012,0.005,4.65168,1.16292,0.16194,00-0037311,2023,TB,TE,TE,41.0,1998-01-20,TB,218.0,26.0
Payne Durham,2023,4,4.08498,1.021245,0.24498,0.005,4.641032,1.160258,0.278327,00-0039050,2023,TB,TE,TE,87.0,2000-06-15,TB,171.0,23.0
Dominique Dafney,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036456,2023,TB,TE,TE,82.0,1997-06-03,,,26.0
David Wells,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0034575,2023,TB,TE,TE,89.0,1995-05-02,,,28.0
Tanner Taula,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038828,2023,TB,TE,TE,84.0,1998-12-06,,,25.0
Justin Skule,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0034989,2023,TB,OL,T,77.0,1996-11-23,SF,183.0,27.0
Luke Haggard,2023,3,2.705,0.901667,0.12,0.004,3.073207,1.024403,0.136335,00-0038818,2023,TB,OL,T,72.0,2000-01-03,,,24.0
Brandon Walton,2022,2,1.575,0.7875,0.0,0.004,1.932061,0.96603,0.0,00-0036123,2023,TB,OL,G,73.0,1998-03-18,,,26.0
Matt Feiler,2023,1,2.5,2.5,1.29,0.011,2.840302,2.840302,1.465596,00-0031142,2023,TB,OL,G,71.0,1992-07-07,,,31.0
Luke Goedeke,2022,4,6.178986,1.544747,3.364671,0.007,7.579794,1.894949,4.127459,00-0037835,2023,TB,OL,G,67.0,1998-11-21,TB,57.0,25.0
Aaron Stinnie,2023,1,1.4,1.4,0.15,0.006,1.590569,1.590569,0.170418,00-0034668,2023,TB,OL,G,64.0,1994-02-18,,,30.0
Logan Stenberg,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0036234,2023,TB,OL,G,74.0,1997-03-18,DET,121.0,27.0
Nick Leverett,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036105,2023,TB,OL,G,60.0,1997-01-11,,,27.0
John Molchon,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0036048,2023,TB,OL,G,75.0,1997-02-02,,,27.0
Ryan Jensen,2022,3,39.0,13.0,26.5,0.062,47.841499,15.947166,32.507685,00-0029895,2023,TB,OL,C,66.0,1991-05-27,BAL,203.0,32.0
Chris Murray,2023,3,2.7,0.9,0.025,0.004,3.067527,1.022509,0.028403,00-0038825,2023,TB,OL,C,56.0,,,,
Silas Dzansi,2023,3,2.73,0.91,0.135,0.004,3.10161,1.03387,0.153376,00-0038924,2023,TB,OL,T,61.0,1998-06-13,,,25.0
Tristan Wirfs,2020,4,16.228028,4.057007,16.228028,0.02,20.911394,5.227849,20.911394,00-0036406,2023,TB,OL,T,78.0,1999-01-24,TB,13.0,25.0
Cody Mauch,2023,4,7.48547,1.871368,4.61324,0.008,8.5044,2.1261,5.241199,00-0039157,2023,TB,OL,G,69.0,1999-01-15,TB,48.0,25.0
Robert Hainsey,2021,4,4.767925,1.191981,0.855544,0.007,6.672482,1.66812,1.197293,00-0036985,2023,TB,OL,C,70.0,1998-08-12,TB,95.0,25.0
Vita Vea,2021,4,71.0,17.75,40.59644,0.097,99.361096,24.840274,56.812771,00-0034773,2023,TB,DL,NT,50.0,1995-02-05,TB,12.0,29.0
William Gholston,2023,1,2.6675,2.6675,1.3175,0.012,3.030603,3.030603,1.496839,00-0030386,2023,TB,DL,DE,92.0,1991-07-31,TB,126.0,32.0
Calijah Kancey,2023,4,14.493472,3.623368,14.493472,0.016,16.466338,4.116584,16.466338,00-0039063,2023,TB,DL,DE,94.0,2001-03-01,TB,19.0,23.0
Greg Gaines,2023,1,3.5,3.5,3.5,0.016,3.976423,3.976423,3.976423,00-0035667,2023,TB,DL,NT,96.0,1996-05-06,LA,134.0,27.0
Logan Hall,2022,4,9.316454,2.329114,7.566029,0.011,11.428542,2.857136,9.281286,00-0038127,2023,TB,DL,DE,90.0,2000-04-22,TB,33.0,24.0
Pat O'Connor,2023,1,1.2325,1.2325,0.45,0.005,1.400269,1.400269,0.511254,00-0033595,2023,TB,DL,DE,79.0,1993-11-01,DET,250.0,30.0
Deadrin Senat,2023,1,1.2325,1.2325,0.6525,0.005,1.400269,1.400269,0.741319,00-0034363,2023,TB,DL,DT,56.0,1994-07-22,ATL,90.0,29.0
C.J. Brewer,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037662,2023,TB,DL,DT,95.0,1997-11-22,,,26.0
Mike Greene,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037627,2023,TB,DL,DT,91.0,1999-05-03,,,24.0
Shaquil Barrett,2021,4,68.0,17.0,34.5,0.093,95.16274,23.790685,48.281096,00-0031101,2023,TB,LB,OLB,7.0,1992-11-17,,,31.0
Anthony Nelson,2023,2,10.0,5.0,5.5,0.022,11.36121,5.680605,6.248665,00-0035254,2023,TB,LB,OLB,98.0,1997-03-04,TB,107.0,27.0
Joe Tryon-Shoyinka,2021,4,11.171244,2.792811,10.690907,0.015,15.63362,3.908405,14.961412,00-0036967,2023,TB,LB,OLB,9.0,1999-04-30,TB,32.0,24.0
YaYa Diaby,2023,4,5.465412,1.366353,0.974844,0.006,6.209369,1.552342,1.107541,00-0039068,2023,TB,LB,OLB,0.0,1999-05-30,TB,82.0,24.0
Jose Ramirez,2023,4,4.016008,1.004002,0.176008,0.004,4.562671,1.140668,0.199966,00-0039053,2023,TB,LB,OLB,33.0,1999-05-09,TB,196.0,24.0
Markees Watts,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038958,2023,TB,LB,OLB,58.0,1999-12-07,,,24.0
Lavonte David,2023,1,4.5,4.5,4.5,0.02,5.112544,5.112544,5.112544,00-0029562,2023,TB,LB,ILB,54.0,1990-01-23,TB,58.0,34.0
Devin White,2019,4,29.315814,7.328954,29.315814,0.039,39.783522,9.945881,39.783522,00-0035707,2023,TB,LB,ILB,45.0,1998-02-17,TB,5.0,26.0
K.J. Britt,2021,4,3.746296,0.936574,0.266296,0.005,5.242762,1.31069,0.372668,00-0036643,2023,TB,LB,ILB,52.0,1999-06-04,TB,176.0,24.0
Ulysees Gilbert III,2022,2,2.045,1.0225,0.0,0.005,2.508612,1.254306,0.0,00-0035223,2023,TB,LB,ILB,57.0,1997-08-09,PIT,207.0,26.0
Cam Gill,2023,1,1.065,1.065,0.125,0.005,1.209969,1.209969,0.142015,00-0036045,2023,TB,LB,OLB,49.0,1997-12-14,,,26.0
SirVocea Dennis,2023,4,4.157328,1.039332,0.317328,0.005,4.723228,1.180807,0.360523,00-0039049,2023,TB,LB,ILB,8.0,2000-03-09,TB,153.0,24.0
J.J. Russell,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037491,2023,TB,LB,ILB,51.0,1998-10-12,,,25.0
Vi Jones,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037153,2023,TB,LB,ILB,53.0,1998-05-05,,,25.0
Carlton Davis,2022,3,44.5,14.833333,30.0,0.071,54.588377,18.196125,36.801153,00-0034778,2023,TB,DB,CB,24.0,1996-12-31,TB,63.0,27.0
Jamel Dean,2023,4,52.0,13.0,24.5,0.058,59.078292,14.769573,27.834964,00-0035699,2023,TB,DB,CB,35.0,1996-10-15,TB,94.0,27.0
Ryan Neal,2023,1,2.627,2.627,0.0,0.012,2.98459,2.98459,0.0,00-0034527,2023,TB,DB,SS,23.0,1995-12-24,,,28.0
Rodarius Williams,2021,4,3.653136,0.913284,0.173136,0.005,5.112389,1.278097,0.242296,00-0036570,2023,TB,DB,CB,28.0,,NYG,201.0,
Zyon McCollum,2022,4,3.981732,0.995433,0.321732,0.005,4.884411,1.221103,0.39467,00-0037268,2023,TB,DB,CB,27.0,1999-05-03,TB,157.0,24.0
Anthony Chesley,2022,2,1.905,0.9525,0.0,0.005,2.336873,1.168437,0.0,00-0035393,2023,TB,DB,CB,37.0,1995-05-31,,,28.0
