year,player_game_count,snap_counts_ce,snap_counts_rt,snap_counts_te,snap_counts_rg,snap_counts_pass_block,snap_counts_pass_play,snap_counts_block,grades_run_block,player,team_name,grades_offense,player_id,grades_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_offense,position
2018,16,0,0,11,0,0,121,100,76.4,Justin Hardy,ATL,60.5,9540,,100,0,0,221,WR
2018,16,0,0,1,0,84,397,97,59.0,Tevin Coleman,ATL,65.7,9506,60.8,13,0,0,580,HB
2018,12,0,0,0,0,20,67,92,60.9,Ricky Ortiz,ATL,62.6,47053,79.8,72,0,0,139,FB
2018,2,0,0,0,0,58,58,82,69.3,Andy Levitre,ATL,62.0,4974,41.0,24,0,82,82,G
2018,16,0,0,0,0,0,122,61,52.5,Marvin Hall,ATL,55.9,11440,,61,0,0,185,WR
2018,13,0,0,0,0,29,202,44,58.5,Ito Smith,ATL,68.8,45932,55.6,15,0,0,311,HB
2018,10,0,0,0,0,0,32,28,73.8,Russell Gage,ATL,58.3,44771,,28,0,0,60,WR
2018,5,0,0,0,0,8,36,17,56.5,Brian Hill,ATL,70.1,11911,46.9,9,0,0,66,HB
2018,2,0,0,0,0,12,50,14,60.0,Devonta Freeman,ATL,52.1,8738,51.9,2,0,0,67,HB
2018,3,0,0,0,0,0,7,4,60.0,Matt Schaub,ATL,40.1,1811,,4,0,0,12,QB
2018,1,0,0,0,0,1,7,1,,Jeremy Langford,ATL,54.4,9539,68.8,0,0,0,16,HB
2019,16,0,0,0,0,808,808,1163,64.2,Jake Matthews,ATL,79.7,8641,84.9,355,1162,1,1163,T
2019,16,1156,0,0,0,803,803,1156,72.1,Alex Mack,ATL,72.1,4944,76.3,353,0,0,1156,C
2019,16,0,1100,5,0,764,765,1104,53.9,Kaleb McGary,ATL,53.0,46912,52.8,340,0,0,1105,T
2019,14,7,0,0,222,504,504,697,55.0,Wes Schweitzer,ATL,56.4,10829,58.0,193,0,468,697,G
2019,11,0,0,0,0,473,473,675,45.9,James Carpenter,ATL,45.3,6177,46.2,202,1,674,675,G
2019,10,0,0,0,587,402,402,587,50.5,Jamon Brown,ATL,53.2,9505,57.7,185,0,0,587,G
2019,15,0,3,396,0,85,198,323,77.5,Luke Stocker,ATL,63.0,6256,59.0,238,0,0,436,TE
2019,15,0,0,0,0,0,733,319,60.9,Matt Ryan,ATL,76.0,4317,,319,0,0,1065,QB
2019,5,0,0,0,309,204,204,309,67.4,Chris Lindstrom,ATL,66.6,46692,63.0,105,0,0,309,G
2019,13,0,0,394,0,35,546,213,56.2,Austin Hooper,ATL,78.3,10715,65.0,178,0,0,724,TE
2019,15,0,1,7,0,0,610,200,80.4,Julio Jones,ATL,90.6,6158,,200,0,0,812,WR
2019,13,0,0,1,0,0,555,155,66.7,Calvin Ridley,ATL,74.9,48262,,155,0,0,712,WR
2019,16,0,0,4,0,18,76,133,56.9,Keith Smith,ATL,58.2,9302,48.5,115,0,0,196,FB
2019,16,0,0,0,0,0,403,109,72.4,Russell Gage,ATL,66.3,44771,,109,0,0,516,WR
2019,9,0,0,1,0,0,232,105,53.8,Christian Blake,ATL,51.3,47900,,105,0,0,337,WR
2019,14,0,0,0,0,89,447,105,60.4,Devonta Freeman,ATL,60.8,8738,67.8,16,0,0,658,HB
2019,10,0,60,25,10,62,63,95,54.4,Ty Sambrailo,ATL,54.2,9492,46.1,33,1,0,96,T
2019,16,0,0,5,0,1,118,80,64.7,Justin Hardy,ATL,67.3,9540,69.2,79,0,0,197,WR
2019,15,0,0,118,0,3,133,78,78.3,Jaeden Graham,ATL,65.4,31849,72.3,75,0,0,208,TE
2019,10,0,0,2,0,0,40,47,56.2,Olamide Zaccheaus,ATL,71.5,44920,,47,0,0,87,WR
2019,10,0,0,0,0,28,143,40,60.4,Brian Hill,ATL,58.9,11911,16.3,12,0,0,235,HB
2019,2,0,0,0,36,23,23,40,57.7,Matt Gono,ATL,57.3,66448,52.0,17,0,4,40,T
2019,7,0,0,0,0,33,122,37,60.0,Ito Smith,ATL,59.9,45932,28.7,4,0,0,149,HB
2019,5,0,0,0,0,0,75,21,60.0,Matt Schaub,ATL,60.2,1811,,21,0,0,99,QB
2019,2,0,0,1,0,7,7,18,55.5,John Wetzel,ATL,59.3,8088,80.5,11,0,17,18,T
2019,1,0,0,22,0,2,12,16,52.8,Carson Meier,ATL,44.9,29686,39.2,14,0,0,26,TE
2019,6,0,0,0,0,2,33,3,60.0,Qadree Ollison,ATL,55.6,45934,78.8,1,0,0,56,HB
2019,10,0,0,0,0,1,60,2,60.0,Kenjon Barner,ATL,60.6,7963,17.2,1,0,0,65,HB
2019,1,1,0,0,0,0,0,1,60.0,Sean Harlow,ATL,60.0,11891,,1,0,0,1,G
2020,16,0,0,0,1122,724,724,1122,76.6,Chris Lindstrom,ATL,77.1,46692,70.3,398,0,0,1122,G
2020,16,0,0,1,0,724,724,1113,57.5,Jake Matthews,ATL,75.5,8641,84.0,389,1112,0,1113,T
2020,14,972,0,0,0,633,633,972,70.2,Alex Mack,ATL,65.9,4944,56.4,339,0,0,972,C
2020,14,0,889,1,0,566,566,890,65.9,Kaleb McGary,ATL,64.3,46912,58.5,324,0,0,890,T
2020,13,0,0,0,0,529,529,826,51.7,James Carpenter,ATL,56.1,6177,61.9,297,0,826,826,G
2020,16,0,1,487,0,98,217,384,58.1,Luke Stocker,ATL,48.1,6256,38.3,286,1,0,503,TE
2020,16,0,0,0,0,0,724,376,60.3,Matt Ryan,ATL,83.1,4317,,376,0,0,1113,QB
2020,15,0,232,27,0,206,207,335,58.7,Matt Gono,ATL,54.9,66448,46.6,129,9,68,336,T
2020,9,150,0,0,0,141,141,225,59.9,Matt Hennessy,ATL,47.0,41141,28.6,84,0,75,225,C
2020,15,0,0,1,0,0,594,224,67.5,Calvin Ridley,ATL,84.9,48262,,224,0,0,822,WR
2020,16,0,0,426,0,24,588,221,43.7,Hayden Hurst,ATL,58.9,47294,30.5,197,0,0,785,TE
2020,16,0,0,1,0,2,551,211,63.6,Russell Gage,ATL,76.4,44771,68.2,209,0,0,762,WR
2020,5,0,0,3,0,102,102,156,60.5,Justin McCray,ATL,54.8,9234,40.0,54,0,153,156,G
2020,9,0,0,2,0,0,314,154,72.3,Julio Jones,ATL,86.3,6158,,154,0,0,468,WR
2020,16,0,0,14,0,26,92,153,64.4,Keith Smith,ATL,68.6,9302,65.1,127,0,0,223,FB
2020,11,0,0,2,0,0,184,124,57.0,Olamide Zaccheaus,ATL,68.6,44920,,124,0,0,309,WR
2020,16,0,0,1,0,0,156,119,43.8,Christian Blake,ATL,51.3,47900,,119,0,0,275,WR
2020,15,0,0,0,0,56,300,67,60.0,Todd Gurley II,ATL,54.8,9443,50.8,11,0,0,507,HB
2020,16,0,0,76,0,4,57,62,48.7,Jaeden Graham,ATL,45.1,31849,32.4,58,0,0,115,TE
2020,16,0,0,0,0,43,215,53,59.9,Brian Hill,ATL,57.9,11911,43.5,10,0,0,328,HB
2020,13,0,0,0,0,0,137,42,74.1,Brandon Powell,ATL,56.7,48036,,42,0,0,181,WR
2020,4,0,0,0,0,0,41,18,58.3,Laquon Treadwell,ATL,68.5,10657,,18,0,0,59,WR
2020,14,0,0,0,0,10,155,14,60.0,Ito Smith,ATL,59.0,45932,57.2,4,0,0,225,HB
2020,1,0,0,0,0,0,0,6,60.0,Matt Schaub,ATL,61.7,1811,,6,0,0,9,QB
2020,2,0,0,0,0,3,11,4,60.0,Qadree Ollison,ATL,37.5,45934,0.0,1,0,0,13,HB
2020,2,0,0,4,0,2,2,4,57.5,John Wetzel,ATL,59.1,8088,71.2,2,0,0,4,T
2020,1,0,0,0,0,0,0,3,60.0,Tony Brooks-James,ATL,49.0,45764,,3,0,0,6,HB
2020,1,0,0,0,0,0,0,1,60.0,Jacob Tuioti-Mariner,ATL,60.0,50141,,1,0,0,1,ED
2020,1,0,0,0,0,0,0,1,60.0,Sterling Hofrichter,ATL,60.0,33541,,1,0,0,1,P
2020,1,0,0,0,0,0,0,1,60.0,Mykal Walker,ATL,60.0,57834,,1,0,0,1,LB
2020,1,0,0,0,0,0,0,1,60.0,LaRoy Reynolds,ATL,60.0,8500,,1,0,0,1,LB
2020,1,0,0,0,0,0,0,1,60.0,Josh Harris,ATL,60.0,7748,,1,0,0,1,LS
2021,17,0,0,0,1034,661,661,1034,87.6,Chris Lindstrom,ATL,83.7,46692,65.3,373,0,0,1034,G
2021,17,0,0,4,0,660,660,1029,58.7,Jake Matthews,ATL,71.3,8641,77.2,369,1025,0,1029,T
2021,16,0,0,0,0,622,622,989,66.3,Jalen Mayfield,ATL,48.7,81725,27.6,367,0,989,989,G
2021,17,988,0,0,0,632,632,988,88.1,Matt Hennessy,ATL,76.4,41141,50.5,356,0,0,988,C
2021,16,0,986,0,0,624,624,986,72.2,Kaleb McGary,ATL,62.8,46912,50.6,362,0,0,986,T
2021,17,0,0,0,0,0,654,342,60.7,Matt Ryan,ATL,74.7,4317,,342,0,0,1020,QB
2021,16,0,0,301,0,77,121,266,67.2,Lee Smith,ATL,70.1,6311,55.6,189,3,0,310,TE
2021,17,0,0,248,0,15,550,237,55.6,Kyle Pitts,ATL,80.3,83964,69.7,222,0,0,772,TE
2021,17,0,0,5,0,4,400,211,66.1,Olamide Zaccheaus,ATL,63.4,44920,56.6,207,0,0,608,WR
2021,14,0,0,3,0,0,407,202,43.9,Russell Gage,ATL,75.2,44771,,202,0,0,609,WR
2021,17,0,0,41,0,41,99,189,56.1,Keith Smith,ATL,61.8,9302,65.9,148,0,0,256,FB
2021,13,0,0,228,0,38,269,178,57.7,Hayden Hurst,ATL,55.3,47294,32.5,140,0,0,409,TE
2021,15,0,0,5,0,0,341,167,54.3,Tajae Sharpe,ATL,54.4,10774,,167,0,0,508,WR
2021,17,0,0,11,0,93,424,118,57.6,Mike Davis,ATL,56.1,9559,43.2,25,0,0,592,HB
2021,8,0,63,6,0,53,53,90,60.0,Jason Spriggs,ATL,58.9,10682,53.3,37,21,0,90,T
2021,5,0,0,0,0,0,209,90,60.8,Calvin Ridley,ATL,64.2,48262,,90,0,0,299,WR
2021,6,0,0,6,15,49,49,74,70.3,Colby Gossett,ATL,65.3,46673,45.7,25,0,53,74,G
2021,8,0,0,81,0,11,62,72,72.5,Parker Hesse,ATL,67.4,48369,77.4,61,0,0,123,TE
2021,5,61,0,0,0,37,37,68,92.3,Drew Dalman,ATL,78.3,52270,40.9,31,0,7,68,C
2021,16,0,0,15,0,36,293,62,66.4,Cordarrelle Patterson,ATL,81.3,7810,53.0,26,0,0,472,HB
2021,13,0,0,0,0,0,62,48,60.7,Christian Blake,ATL,54.8,47900,,48,0,0,110,WR
2021,7,0,0,0,0,22,45,26,60.0,Qadree Ollison,ATL,56.6,45934,28.6,4,0,0,70,HB
2021,4,0,0,0,0,0,11,15,60.0,Josh Rosen,ATL,24.1,35460,,15,0,0,26,QB
2021,2,0,0,0,0,0,6,11,59.4,Marvin Hall,ATL,71.4,11440,,11,0,0,17,WR
2021,4,0,0,0,0,0,12,8,77.6,Frank Darby,ATL,74.0,40988,,8,0,0,20,WR
2021,7,0,0,3,0,0,6,5,60.1,Feleipe Franks,ATL,27.1,40217,,5,0,0,14,QB
2022,17,1051,0,0,0,517,517,1051,69.5,Drew Dalman,ATL,65.9,52270,55.1,534,0,0,1051,C
2022,17,0,1048,3,0,517,517,1051,91.6,Kaleb McGary,ATL,86.6,46912,66.9,534,0,0,1051,T
2022,17,0,0,3,0,517,517,1047,69.5,Jake Matthews,ATL,77.2,8641,80.9,530,1044,0,1047,T
2022,17,0,0,0,1047,517,517,1047,93.1,Chris Lindstrom,ATL,95.0,46692,81.7,530,0,0,1047,G
2022,9,0,0,0,0,281,281,574,64.4,Elijah Wilkinson,ATL,64.3,46238,70.7,293,0,574,574,G
2022,17,0,0,448,0,111,254,503,61.2,Parker Hesse,ATL,61.2,48369,70.9,392,0,0,646,TE
2022,17,0,0,0,0,0,439,380,55.0,Drake London,ATL,83.2,86519,,380,0,0,819,WR
2022,17,0,0,0,0,3,386,352,47.8,Olamide Zaccheaus,ATL,64.6,44920,69.4,349,0,0,737,WR
2022,13,0,0,0,0,0,373,345,60.0,Marcus Mariota,ATL,66.3,9435,,345,0,0,776,QB
2022,8,0,0,2,4,135,135,267,59.6,Colby Gossett,ATL,55.3,46673,44.4,132,0,261,267,G
2022,13,0,1,264,0,51,135,237,62.2,MyCole Pruitt,ATL,75.9,9576,75.8,186,3,0,321,TE
2022,17,0,0,35,0,37,76,219,53.2,Keith Smith,ATL,53.8,9302,56.0,182,0,0,259,FB
2022,10,0,2,166,0,15,238,210,52.2,Kyle Pitts,ATL,72.7,83964,70.9,195,0,0,434,TE
2022,3,0,0,0,0,76,76,157,82.6,Matt Hennessy,ATL,75.4,41141,69.0,81,0,157,157,G
2022,14,0,0,1,0,0,174,138,59.6,Damiere Byrd,ATL,66.6,9964,,138,0,0,312,WR
2022,4,0,0,0,0,0,144,122,60.2,Desmond Ridder,ATL,55.9,55086,,122,0,0,271,QB
2022,17,0,0,0,0,0,83,116,68.3,KhaDarel Hodge,ATL,77.0,26104,,116,0,0,199,WR
2022,16,0,0,2,0,59,246,96,51.9,Tyler Allgeier,ATL,86.7,83639,56.7,37,0,0,497,HB
2022,1,0,0,0,0,26,26,55,84.9,Chuma Edoga,ATL,77.8,46232,62.5,29,0,55,55,G
2022,13,0,0,1,0,26,205,52,51.0,Cordarrelle Patterson,ATL,81.0,7810,59.5,26,0,0,382,HB
2022,15,0,0,6,0,20,90,49,58.4,Avery Williams,ATL,61.1,42873,22.4,29,0,0,141,HB
2022,11,0,0,28,0,6,107,47,53.3,Anthony Firkser,ATL,59.1,51837,80.3,41,0,0,148,TE
2022,7,0,0,0,0,0,53,38,53.4,Bryan Edwards,ATL,50.7,28486,,38,0,0,91,WR
2022,5,0,0,0,0,0,23,31,71.9,Frank Darby,ATL,62.0,40988,,31,0,0,54,WR
2022,9,0,0,16,0,3,26,30,63.8,Feleipe Franks,ATL,47.5,40217,74.3,27,0,0,54,QB
2022,12,0,0,0,0,5,35,13,58.3,Caleb Huntley,ATL,86.9,57156,39.9,8,0,0,120,HB
2022,2,0,0,0,0,0,5,9,57.8,Josh Ali,ATL,55.6,61359,,9,0,0,14,WR
2022,4,0,0,4,0,0,0,8,45.9,Germain Ifedi,ATL,45.4,10665,,8,4,0,8,T
2022,2,0,0,1,0,0,3,7,60.5,Jared Bernhardt,ATL,57.0,156149,,7,0,0,10,WR
2022,1,0,0,1,0,0,1,4,68.0,Ryan Neuzil,ATL,66.5,41123,,4,0,4,5,C
2022,1,0,0,0,0,0,0,4,60.0,Logan Woodside,ATL,60.0,46517,,4,0,0,4,QB
2022,1,0,0,0,0,0,5,3,59.6,Damien Williams,ATL,55.2,9205,,3,0,0,10,HB
2023,17,0,0,0,0,632,632,1127,59.6,Matthew Bergeron,ATL,59.1,99658,57.1,495,0,1127,1127,G
2023,16,0,0,0,1065,606,606,1066,87.5,Chris Lindstrom,ATL,87.6,46692,78.6,460,1,0,1066,G
2023,17,0,0,16,0,596,596,1061,60.2,Jake Matthews,ATL,71.2,8641,80.1,465,1045,0,1061,T
2023,14,932,0,0,0,519,519,932,90.0,Drew Dalman,ATL,82.3,52270,53.0,413,0,0,932,C
2023,14,0,842,4,1,478,479,846,76.5,Kaleb McGary,ATL,75.5,46912,69.5,368,0,0,847,T
2023,16,0,0,0,0,0,511,349,56.7,Drake London,ATL,78.9,86519,,349,0,0,860,WR
2023,15,0,0,0,0,1,466,349,60.3,Desmond Ridder,ATL,51.9,55086,61.3,348,0,0,848,QB
2023,17,0,4,334,0,86,154,333,46.8,MyCole Pruitt,ATL,59.4,9576,64.2,247,15,0,401,TE
2023,6,0,276,5,0,153,154,282,66.4,Storm Norton,ATL,68.3,12188,69.3,129,2,0,283,T
2023,17,0,1,274,0,44,439,257,43.7,Jonnu Smith,ATL,59.1,11855,75.4,213,1,0,653,TE
2023,17,0,2,157,0,10,496,240,31.2,Kyle Pitts,ATL,68.1,83964,77.6,230,1,0,726,TE
2023,17,0,0,0,0,0,395,225,46.5,Van Jefferson,ATL,50.1,47447,,225,0,0,621,WR
2023,6,196,0,4,0,116,116,203,56.2,Ryan Neuzil,ATL,55.3,41123,59.1,87,0,0,203,C
2023,17,0,0,0,0,1,191,179,50.5,KhaDarel Hodge,ATL,62.4,26104,68.1,178,0,0,370,WR
2023,13,0,0,17,0,1,168,176,61.0,Mack Hollins,ATL,64.6,11873,66.1,175,0,0,343,WR
2023,13,0,0,9,0,33,60,157,44.6,Keith Smith,ATL,47.2,9302,57.8,124,0,0,184,FB
2023,17,0,0,0,0,0,134,133,63.7,Scott Miller,ATL,64.4,47481,,133,0,0,267,WR
2023,17,0,0,2,0,57,498,112,35.5,Bijan Robinson,ATL,69.1,123126,56.8,55,0,0,770,HB
2023,5,0,0,0,0,0,161,108,60.9,Taylor Heinicke,ATL,52.5,9896,,108,0,0,271,QB
2023,6,0,0,10,0,13,22,63,50.9,Tucker Fisk,ATL,52.0,52286,54.7,50,0,0,72,TE
2023,4,0,0,0,62,28,28,63,54.5,Kyle Hinton,ATL,59.8,83163,79.2,35,0,1,63,G
2023,1,0,0,3,0,37,37,57,62.1,Tyler Vrabel,ATL,68.1,77343,71.6,20,54,0,57,T
2023,17,0,0,5,0,32,146,56,43.4,Tyler Allgeier,ATL,82.9,83639,90.3,24,0,0,358,HB
2023,3,0,0,33,0,2,6,44,50.9,Parker Hesse,ATL,48.4,48369,70.9,42,0,0,48,TE
2023,14,0,0,6,0,3,92,36,58.1,Cordarrelle Patterson,ATL,62.7,7810,78.3,33,0,0,177,HB
2023,5,0,0,9,0,0,7,11,49.3,John FitzPatrick,ATL,63.7,83974,,11,0,0,18,TE
2023,1,0,0,0,0,0,0,8,61.6,John Leglue,ATL,61.9,46859,,8,8,0,8,C
2023,1,0,0,0,0,0,12,7,60.8,Damiere Byrd,ATL,51.7,9964,,7,0,0,19,WR
2023,1,0,0,0,0,0,3,5,59.4,Chris Blair,ATL,56.8,84096,,5,0,0,8,WR
2023,1,0,0,0,0,0,6,4,60.0,Logan Woodside,ATL,24.8,46517,,4,0,0,10,QB
2024,10,0,0,0,0,386,386,655,62.2,Jake Matthews,ATL,73.8,8641,82.8,269,654,0,655,T
2024,10,0,0,0,635,377,377,635,92.7,Chris Lindstrom,ATL,90.9,46692,62.6,258,0,0,635,G
2024,10,0,0,0,0,362,362,624,63.7,Matthew Bergeron,ATL,64.4,99658,67.9,262,0,623,624,G
2024,9,0,559,0,0,320,320,560,72.7,Kaleb McGary,ATL,68.4,46912,58.9,240,0,0,560,T
2024,8,513,0,0,0,308,308,514,61.5,Ryan Neuzil,ATL,59.5,41123,66.1,206,0,0,514,C
2024,10,0,0,0,0,0,375,258,61.1,Darnell Mooney,ATL,75.6,48236,,258,0,0,633,WR
2024,10,0,0,0,0,0,385,253,60.0,Kirk Cousins,ATL,76.1,7102,,253,0,0,654,QB
2024,10,0,0,9,0,5,351,241,56.6,Drake London,ATL,80.9,86519,72.7,236,0,0,587,WR
2024,10,0,0,0,0,9,369,229,53.0,Ray-Ray McCloud III,ATL,59.4,47895,80.9,220,0,0,595,WR
2024,10,0,0,161,0,25,70,179,73.6,Charlie Woerner,ATL,67.8,42257,68.0,154,0,0,224,TE
2024,10,0,0,236,0,20,323,151,42.6,Kyle Pitts,ATL,63.7,83964,31.2,131,0,0,454,TE
2024,3,136,0,0,0,77,77,136,84.5,Drew Dalman,ATL,78.9,52270,50.0,59,0,0,136,C
2024,4,0,102,0,0,68,69,109,69.0,Storm Norton,ATL,61.0,12188,46.8,41,7,0,110,T
2024,10,0,0,0,0,64,305,75,84.1,Bijan Robinson,ATL,91.6,123126,53.8,11,0,0,474,HB
2024,5,0,0,0,26,35,35,65,67.9,Kyle Hinton,ATL,55.8,83163,33.7,30,0,38,65,G
2024,9,0,0,4,0,0,49,48,40.5,KhaDarel Hodge,ATL,59.7,26104,,48,0,0,97,WR
2024,8,0,0,31,0,0,1,32,50.5,Ross Dwelley,ATL,47.4,20994,,32,0,0,33,TE
2024,10,0,0,0,0,19,86,31,49.4,Tyler Allgeier,ATL,84.9,83639,51.3,12,0,0,188,HB
2024,2,12,0,0,0,2,3,12,62.9,Matt Hennessy,ATL,63.9,41141,70.7,10,0,0,13,C
2024,3,0,0,0,0,0,0,8,60.0,Avery Williams,ATL,60.0,42873,,8,0,0,8,HB
2024,1,0,0,0,0,0,1,6,60.0,Michael Penix Jr.,ATL,73.0,82134,,6,0,0,7,QB
2024,1,0,0,0,0,0,1,6,60.6,Casey Washington,ATL,83.1,101710,,6,0,0,7,WR
2024,1,0,0,0,0,1,1,1,,Liam McCullough,ATL,60.0,35213,63.8,0,0,0,1,LS
2006,17,0,1106,0,0,622,622,1106,61.7,Tony Pashos,BLT,68.6,1478,76.8,484,0,0,1106,T
2006,17,1088,0,0,0,622,622,1088,47.8,Mike Flynn,BLT,54.8,304,69.3,466,0,0,1088,C
2006,15,0,0,0,0,545,545,930,84.3,Jonathan Ogden,BLT,91.6,155,93.8,385,930,0,930,T
2006,13,0,0,0,838,468,468,838,58.0,Keydrick Vincent,BLT,68.0,998,84.7,370,0,0,838,G
2006,15,11,0,0,0,470,470,837,62.1,Jason Brown,BLT,64.4,2341,89.7,367,0,826,837,G
2006,17,0,0,796,0,66,609,532,68.6,Todd Heap,BLT,78.0,801,64.7,466,0,0,1075,TE
2006,17,0,0,14,0,0,590,390,60.6,Derrick Mason,BLT,73.9,271,,390,0,0,981,WR
2006,17,0,0,0,0,0,552,385,60.0,Steve McNair,BLT,59.7,114,,385,0,0,969,QB
2006,17,0,0,0,0,75,188,368,76.3,Ovie Mughelli,BLT,83.6,1445,86.7,293,0,0,495,FB
2006,6,0,0,0,268,157,157,284,59.7,Chris Chester,BLT,62.4,3001,83.3,127,0,16,284,G
2006,17,0,0,7,0,0,514,258,67.9,Mark Clayton,BLT,73.2,2239,,258,0,0,779,WR
2006,4,0,0,0,0,140,140,254,62.8,Edwin Mulitalo,BLT,67.1,508,70.4,114,0,254,254,G
2006,17,0,0,265,0,28,91,214,60.6,Quinn Sypniewski,BLT,49.3,3111,77.2,186,0,0,277,TE
2006,7,0,0,1,0,77,77,177,72.5,Adam Terry,BLT,71.1,2281,81.4,100,176,0,177,T
2006,15,0,0,216,0,32,176,169,61.6,Daniel Wilcox,BLT,65.6,1002,58.7,137,0,0,313,TE
2006,17,0,0,1,0,123,328,152,55.2,Jamal Lewis,BLT,56.7,583,72.4,29,0,0,690,HB
2006,17,0,0,2,0,0,256,88,74.5,Demetrius Williams,BLT,67.5,3056,,88,0,0,344,WR
2006,9,0,0,0,0,20,44,78,47.3,Justin Green,BLT,48.4,2375,57.1,58,0,0,102,FB
2006,12,0,0,0,0,53,155,72,63.8,Musa Smith,BLT,59.0,1392,56.9,19,0,0,212,HB
2006,15,0,0,1,0,50,129,66,56.1,Mike Anderson,BLT,58.7,693,57.7,16,0,0,189,HB
2006,4,0,0,0,0,0,70,50,60.3,Kyle Boller,BLT,40.4,1335,,50,0,0,135,QB
2006,9,0,0,0,0,0,1,23,61.9,Edward Reed,BLT,60.2,1031,,23,0,0,24,S
2006,2,0,0,0,0,9,9,17,57.5,Ike Ndukwe,BLT,62.0,2720,80.3,8,0,17,17,G
2006,9,0,0,3,0,3,27,16,77.9,Clarence Moore,BLT,62.2,1915,74.4,13,0,0,40,WR
2006,1,0,0,0,0,0,0,8,60.8,Devard Darling,BLT,60.9,1803,,8,0,0,8,WR
2007,16,0,0,0,0,632,632,1058,68.9,Jason Brown,BLT,77.0,2341,91.6,426,0,1058,1058,G
2007,14,0,884,0,0,517,517,884,82.6,Marshal Yanda,BLT,85.9,3702,83.7,367,0,0,884,T
2007,15,871,0,0,0,512,512,871,61.7,Mike Flynn,BLT,68.8,304,78.8,359,0,0,871,C
2007,16,0,0,0,860,514,514,860,60.5,Ben Grubbs,BLT,69.0,3645,78.6,346,0,0,860,G
2007,11,0,188,33,0,358,358,568,73.7,Adam Terry,BLT,80.0,2281,85.0,210,347,0,568,T
2007,11,0,0,1,0,314,314,547,91.1,Jonathan Ogden,BLT,95.0,155,93.9,233,546,0,547,T
2007,15,201,0,10,212,270,270,437,61.5,Chris Chester,BLT,65.6,3001,68.1,167,0,14,437,G
2007,16,0,0,5,0,0,619,386,63.4,Derrick Mason,BLT,79.8,271,,386,0,0,1005,WR
2007,15,0,0,488,0,84,363,365,69.7,Quinn Sypniewski,BLT,65.0,3111,62.7,281,1,0,644,TE
2007,16,0,0,2,0,91,183,350,68.4,Le'Ron McClain,BLT,58.0,3753,74.8,259,0,0,450,FB
2007,16,0,0,8,0,0,537,289,69.0,Mark Clayton,BLT,63.2,2239,,289,0,0,826,WR
2007,12,0,0,0,0,0,328,220,60.0,Kyle Boller,BLT,59.8,1335,,220,0,0,555,QB
2007,4,0,0,3,0,104,104,177,56.7,Jared Gaither,BLT,69.0,4279,88.5,73,174,0,177,T
2007,16,0,0,0,0,150,289,160,58.4,Musa Smith,BLT,62.7,1392,74.8,10,0,0,375,HB
2007,15,0,0,1,0,136,307,152,57.1,Willis McGahee,BLT,70.7,1339,84.8,16,0,0,623,HB
2007,6,0,0,242,0,20,185,140,61.3,Todd Heap,BLT,79.6,801,82.2,120,0,0,305,TE
2007,6,0,0,0,0,0,225,122,60.0,Steve McNair,BLT,49.3,114,,122,0,0,353,QB
2007,9,0,0,1,0,0,262,107,62.8,Demetrius Williams,BLT,66.4,3056,,107,0,0,369,WR
2007,13,0,0,7,0,0,230,81,60.5,Devard Darling,BLT,65.2,1803,,81,0,0,311,WR
2007,5,0,0,99,0,13,91,75,62.7,Daniel Wilcox,BLT,50.7,1002,83.4,62,0,0,153,TE
2007,4,0,0,0,0,0,89,70,60.0,Troy Smith,BLT,41.5,3790,,70,0,0,164,QB
2007,8,0,0,89,0,9,42,66,59.2,Lee Vickers,BLT,54.0,3542,80.4,57,0,0,99,TE
2007,7,0,0,1,0,12,24,33,66.4,Justin Green,BLT,72.2,2375,85.7,21,0,0,45,FB
2007,6,0,0,0,0,15,33,15,,Mike Anderson,BLT,55.5,693,80.6,0,0,0,48,HB
2007,1,0,0,6,0,2,2,10,57.3,Mike Kracalik,BLT,50.1,2683,18.8,8,4,0,10,G
2007,7,0,0,0,0,0,12,5,85.1,Yamon Figurs,BLT,73.9,3690,,5,0,0,18,WR
2007,2,0,0,0,0,0,0,2,60.0,Edward Reed,BLT,60.0,1031,,2,0,0,2,S
2007,1,0,0,3,0,0,1,2,59.6,Jake Nordin,BLT,56.9,4245,,2,0,0,3,TE
2007,1,0,0,0,0,1,5,2,60.0,Cory Ross,BLT,68.7,3487,66.3,1,0,0,18,HB
2008,19,1271,0,0,0,591,591,1271,71.4,Jason Brown,BLT,76.5,2341,88.3,680,0,0,1271,C
2008,19,0,0,0,0,586,586,1265,63.6,Ben Grubbs,BLT,67.9,3645,77.4,679,0,1265,1265,G
2008,19,0,0,21,0,572,576,1230,88.9,Jared Gaither,BLT,87.0,4279,82.8,658,1213,0,1234,T
2008,17,0,1,2,927,435,435,930,70.7,Chris Chester,BLT,73.7,3001,69.6,495,0,0,930,G
2008,17,0,792,86,0,400,410,868,90.1,Willie Anderson,BLT,90.2,158,81.2,468,0,0,878,T
2008,19,0,54,847,0,138,573,791,79.9,Todd Heap,BLT,71.0,801,72.6,653,13,0,1226,TE
2008,19,0,0,0,0,0,590,621,61.6,Joe Flacco,BLT,65.2,4332,,621,0,0,1258,QB
2008,19,0,0,1,0,0,550,571,70.5,Derrick Mason,BLT,89.0,271,,571,0,0,1122,WR
2008,19,0,0,5,0,2,545,538,69.0,Mark Clayton,BLT,69.8,2239,68.4,536,0,0,1088,WR
