player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Jamin Davis,2021,4,13.794176,3.448544,13.794176,0.019,19.304288,4.826072,19.304288,00-0036614,2023,WAS,LB,OLB,52.0,1998-12-12,WAS,19.0,25.0
Cody Barton,2023,1,3.5,3.5,3.5,0.016,3.976423,3.976423,3.976423,00-0035672,2023,WAS,LB,MLB,57.0,1996-11-13,SEA,88.0,27.0
David Mayo,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0031596,2023,WAS,LB,MLB,51.0,1993-08-18,CAR,169.0,30.0
Khaleke Hudson,2023,1,1.5,1.5,0.3,0.007,1.704181,1.704181,0.340836,00-0036343,2023,WAS,LB,OLB,47.0,1997-12-06,WAS,162.0,26.0
Jabril Cox,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036882,2023,WAS,LB,ILB,41.0,1998-04-16,DAL,115.0,26.0
De'Jon Harris,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036090,2023,WAS,LB,MLB,45.0,1997-11-01,,,26.0
Ferrod Gardner,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037163,2023,WAS,DB,SS,50.0,,,,
Kendall Fuller,2020,4,40.0,10.0,23.5,0.05,51.543895,12.885974,30.282038,00-0033084,2023,WAS,DB,CB,29.0,1995-02-13,WAS,84.0,29.0
Emmanuel Forbes,2023,4,15.407568,3.851892,15.407568,0.017,17.504862,4.376215,17.504862,00-0039151,2023,WAS,DB,CB,13.0,2001-01-13,WAS,16.0,23.0
Danny Johnson,2023,2,5.0,2.5,2.75,0.011,5.680605,2.840302,3.124333,00-0034071,2023,WAS,DB,CB,36.0,1995-11-17,,,28.0
Benjamin St-Juste,2021,4,5.100758,1.27519,1.06964,0.007,7.138266,1.784567,1.49691,00-0036625,2023,WAS,DB,CB,25.0,1997-09-08,WAS,74.0,26.0
Troy Apke,2023,1,1.105,1.105,0.025,0.005,1.255414,1.255414,0.028403,00-0034334,2023,WAS,DB,FS,30.0,1995-04-11,WAS,109.0,29.0
Rachad Wildgoose,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036573,2023,WAS,DB,CB,37.0,,BUF,213.0,
