player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Quez Watkins,2020,4,3.46466,0.866165,0.16966,0.004,4.464552,1.116138,0.218623,00-0036271,2023,PHI,WR,WR,16.0,1998-06-09,PHI,200.0,25.0
Britain Covey,2023,2,1.855,0.9275,0.0,0.004,2.107504,1.053752,0.0,00-0037132,2023,PHI,WR,WR,18.0,1997-03-18,,,27.0
Devon Allen,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037039,2023,PHI,WR,WR,82.0,1994-12-12,,,29.0
Joseph Ngata,2023,3,2.725,0.908333,0.23,0.004,3.09593,1.031976,0.261308,00-0038484,2023,PHI,WR,WR,86.0,2001-01-09,,,23.0
Jadon Haselwood,2023,3,2.7075,0.9025,0.1275,0.004,3.076048,1.025349,0.144855,00-0038483,2023,PHI,WR,WR,87.0,,,,
Johnny King,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038434,2023,PHI,WR,WR,43.0,,,,
Dallas Goedert,2021,4,57.0,14.25,35.127549,0.078,79.768767,19.942192,49.159321,00-0034351,2023,PHI,TE,TE,88.0,1995-01-03,PHI,49.0,29.0
Albert Okwuegbunam,2020,4,4.044044,1.011011,0.749044,0.005,5.211144,1.302786,0.965216,00-0036423,2023,PHI,TE,TE,85.0,1998-04-25,DEN,118.0,26.0
Grant Calcaterra,2022,4,3.83414,0.958535,0.17414,0.005,4.703359,1.17584,0.213618,00-0037086,2023,PHI,TE,TE,81.0,1998-12-04,PHI,198.0,25.0
Jack Stoll,2021,3,2.4475,0.815833,0.1225,0.004,3.425159,1.141719,0.171433,00-0036741,2023,PHI,TE,TE,89.0,1998-01-28,,,26.0
Noah Togiai,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036005,2023,PHI,TE,TE,83.0,1997-07-06,,,26.0
Griffin Hebert,2023,3,2.701,0.900333,0.006,0.004,3.068663,1.022887,0.006817,00-0038760,2023,PHI,WR,WR,47.0,1999-04-02,,,25.0
Jordan Mailata,2021,4,64.0,16.0,40.85,0.088,89.564932,22.391233,57.167616,00-0034429,2023,PHI,OL,T,68.0,1997-03-31,PHI,233.0,27.0
Roderick Johnson,2023,1,1.0254,1.0254,0.0154,0.005,1.164978,1.164978,0.017496,00-0033569,2023,PHI,OL,T,66.0,1995-11-28,CLE,160.0,28.0
Brett Toth,2023,1,1.155,1.155,0.0,0.005,1.31222,1.31222,0.0,00-0035743,2023,PHI,OL,T,64.0,1996-09-01,,,27.0
Landon Dickerson,2021,4,8.65667,2.164168,5.958386,0.012,12.114595,3.028649,8.338476,00-0037002,2023,PHI,OL,G,69.0,1998-09-30,PHI,37.0,25.0
Iosua Opeta,2023,1,1.4,1.4,0.175,0.006,1.590569,1.590569,0.198821,00-0035384,2023,PHI,OL,G,78.0,1996-08-15,,,27.0
Jason Kelce,2023,1,14.25,14.25,14.25,0.063,16.189724,16.189724,16.189724,00-0028129,2023,PHI,OL,C,62.0,1987-11-05,PHI,191.0,36.0
Cameron Jurgens,2022,4,6.903024,1.725756,3.924154,0.008,8.467975,2.116994,4.81378,00-0038112,2023,PHI,OL,G,51.0,1999-08-21,PHI,51.0,24.0
Lecitus Smith,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037308,2023,PHI,OL,C,54.0,1998-07-13,ARI,215.0,25.0
Fred Johnson,2023,2,2.405,1.2025,0.2,0.005,2.732371,1.366185,0.227224,00-0034951,2023,PHI,OL,T,74.0,1997-06-05,,,26.0
Lane Johnson,2023,4,80.0,20.0,30.0,0.089,90.88968,22.72242,34.08363,00-0030561,2023,PHI,OL,T,65.0,1990-05-08,PHI,4.0,33.0
Tyler Steen,2023,4,5.75044,1.43761,1.182136,0.006,6.533196,1.633299,1.34305,00-0039001,2023,PHI,OL,G,56.0,2000-06-24,PHI,65.0,23.0
Le'Raven Clark,2023,1,1.215,1.215,0.05,0.005,1.380387,1.380387,0.056806,00-0033065,2023,PHI,OL,T,73.0,1993-04-22,IND,82.0,31.0
Jack Driscoll,2020,4,3.7894,0.94735,0.4944,0.005,4.883011,1.220753,0.637083,00-0036396,2023,PHI,OL,T,63.0,1997-04-01,PHI,145.0,27.0
Fletcher Cox,2023,1,10.0,10.0,10.0,0.044,11.36121,11.36121,11.36121,00-0029653,2023,PHI,DL,DT,91.0,1990-12-13,PHI,12.0,33.0
Jalen Carter,2023,4,21.806184,5.451546,21.806184,0.024,24.774463,6.193616,24.774463,00-0038386,2023,PHI,DL,DT,98.0,2001-04-04,PHI,9.0,23.0
Jordan Davis,2022,4,17.009278,4.25232,17.009278,0.02,20.865368,5.216343,20.865368,00-0037073,2023,PHI,DL,DT,90.0,2000-01-12,PHI,13.0,24.0
Milton Williams,2021,4,5.110182,1.277546,1.076496,0.007,7.151455,1.787864,1.506505,00-0036916,2023,PHI,DL,DT,93.0,1999-04-06,PHI,73.0,25.0
Marlon Tuipulotu,2021,4,3.675912,0.918978,0.195912,0.005,5.144263,1.286066,0.274169,00-0036920,2023,PHI,DL,DT,95.0,1999-05-31,PHI,189.0,24.0
Thomas Booker,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037262,2023,PHI,DL,DT,59.0,1999-11-11,HOU,150.0,24.0
Marvin Wilson,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036689,2023,PHI,DL,DT,73.0,,,,
Moro Ojomo,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038412,2023,PHI,DL,DT,72.0,2001-08-15,PHI,249.0,22.0
Noah Elliss,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037134,2023,PHI,DL,DT,61.0,1999-03-31,,,25.0
Olive Sagapolu,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035720,2023,PHI,DL,DT,66.0,1997-02-16,,,27.0
Josh Sweat,2021,3,40.0,13.333333,26.92,0.073,55.978082,18.65936,37.673249,00-0034381,2023,PHI,DL,DE,94.0,1997-03-29,PHI,130.0,27.0
Haason Reddick,2022,3,45.0,15.0,30.0,0.072,55.201729,18.400576,36.801153,00-0033875,2023,PHI,LB,OLB,7.0,1994-09-22,ARI,13.0,29.0
Brandon Graham,2023,1,5.0,5.0,5.0,0.022,5.680605,5.680605,5.680605,00-0027865,2023,PHI,DL,DE,55.0,1988-04-03,PHI,13.0,36.0
Nolan Smith,2023,4,11.992416,2.998104,11.992416,0.013,13.624836,3.406209,13.624836,00-0039013,2023,PHI,LB,OLB,3.0,2001-01-18,PHI,30.0,23.0
Tarron Jackson,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036921,2023,PHI,DL,DE,75.0,1998-06-22,PHI,191.0,25.0
Shaquille Leonard,2023,1,1.583333,1.583333,0.0,0.007,1.798858,1.798858,0.0,00-0034846,2023,PHI,LB,MLB,53.0,1995-07-27,IND,36.0,28.0
Zach Cunningham,2023,1,1.775,1.775,0.014,0.008,2.016615,2.016615,0.015906,00-0033547,2023,PHI,LB,ILB,52.0,1994-12-02,HOU,57.0,29.0
Nicholas Morrow,2023,1,1.155,1.155,0.0,0.005,1.31222,1.31222,0.0,00-0033445,2023,PHI,LB,OLB,41.0,1995-10-07,,,28.0
Nakobe Dean,2022,4,5.204642,1.301161,0.965192,0.006,6.384561,1.596141,1.184006,00-0037615,2023,PHI,LB,ILB,17.0,2000-12-13,PHI,83.0,23.0
Brandon Smith,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0038113,2023,PHI,LB,ILB,47.0,2001-04-12,CAR,120.0,23.0
Patrick Johnson,2021,4,3.585872,0.896468,0.105872,0.005,5.018256,1.254564,0.148163,00-0036922,2023,PHI,LB,OLB,48.0,1998-01-10,PHI,234.0,26.0
Shaun Bradley,2020,4,3.46642,0.866605,0.17142,0.004,4.46682,1.116705,0.220891,00-0036401,2023,PHI,LB,ILB,54.0,1997-04-08,PHI,196.0,27.0
Ben VanSumeren,2023,3,2.725,0.908333,0.13,0.004,3.09593,1.031976,0.147696,00-0038489,2023,PHI,LB,ILB,57.0,2000-05-05,,,23.0
Darius Slay,2023,3,39.0,13.0,23.0,0.058,44.308719,14.769573,26.130783,00-0030062,2023,PHI,DB,CB,2.0,1991-01-01,DET,36.0,33.0
James Bradberry,2023,3,38.0,12.666667,20.0,0.056,43.172598,14.390866,22.72242,00-0032890,2023,PHI,DB,CB,24.0,1993-08-04,CAR,62.0,30.0
Bradley Roby,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0031372,2023,PHI,DB,CB,33.0,1992-05-01,DEN,31.0,31.0
Avonte Maddox,2021,3,22.5,7.5,14.170221,0.041,31.487671,10.49589,19.830545,00-0034377,2023,PHI,DB,CB,29.0,1996-03-31,PHI,125.0,28.0
Zech McPhearson,2021,4,4.209656,1.052414,0.729656,0.006,5.891212,1.472803,1.021119,00-0036917,2023,PHI,DB,CB,27.0,1998-03-21,PHI,123.0,26.0
Kelee Ringo,2023,4,4.660928,1.165232,0.820928,0.005,5.295378,1.323845,0.932674,00-0039140,2023,PHI,DB,CB,22.0,2002-06-27,PHI,105.0,21.0
Josiah Scott,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036303,2023,PHI,DB,CB,34.0,1999-04-05,JAX,137.0,25.0
Isaiah Rodgers,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036222,2023,PHI,DB,CB,34.0,1998-01-07,IND,211.0,26.0
Tristin McCollum,2023,2,1.74,0.87,0.025,0.004,1.976851,0.988425,0.028403,00-0037461,2023,PHI,DB,FS,36.0,1999-05-03,,,24.0
Josh Jobe,2022,3,2.57,0.856667,0.135,0.004,3.152632,1.050878,0.165605,00-0037137,2023,PHI,DB,CB,28.0,1998-04-09,,,26.0
Mario Goodrich,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037136,2023,PHI,DB,CB,37.0,2000-01-12,,,24.0
Mekhi Garner,2023,3,2.7125,0.904167,0.1175,0.004,3.081728,1.027243,0.133494,00-0038482,2023,PHI,DB,CB,43.0,2000-01-11,,,24.0
Eli Ricks,2023,3,2.705,0.901667,0.04,0.004,3.073207,1.024403,0.045445,00-0038487,2023,PHI,DB,CB,39.0,2001-09-26,,,22.0
Tiawan Mullen,2023,3,2.705,0.901667,0.03,0.004,3.073207,1.024403,0.034084,00-0038871,2023,PHI,DB,CB,42.0,2000-07-12,,,23.0
Kevin Byard,2023,2,25.1,12.55,7.0,0.056,28.516637,14.258319,7.952847,00-0033132,2023,PHI,DB,FS,31.0,1993-08-17,TEN,64.0,30.0
Justin Evans,2023,1,1.59,1.59,0.6,0.007,1.806432,1.806432,0.681673,00-0033898,2023,PHI,DB,FS,30.0,1995-08-26,TB,50.0,28.0
Sydney Brown,2023,4,5.749106,1.437277,1.181168,0.006,6.53168,1.632921,1.34195,00-0039002,2023,PHI,DB,SS,21.0,2000-03-21,PHI,66.0,24.0
Reed Blankenship,2022,3,2.565,0.855,0.055,0.004,3.146499,1.048833,0.067469,00-0037130,2023,PHI,DB,SS,32.0,1999-03-02,,,25.0
Jake Elliott,2019,5,20.15,4.03,10.455,0.021,27.344899,5.46898,14.188135,00-0033787,2023,PHI,K,K,4.0,1995-01-21,CIN,153.0,29.0
Arryn Siposs,2023,1,0.296444,0.296444,0.0,0.001,0.336796,0.336796,0.0,00-0036013,2023,PHI,P,P,10.0,1992-11-25,,,31.0
Braden Mann,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036313,2023,PHI,P,P,10.0,1997-11-24,NYJ,191.0,26.0
Rick Lovato,2021,3,3.29,1.096667,0.0,0.006,4.604197,1.534733,0.0,00-0031911,2023,PHI,LS,LS,45.0,1992-09-09,,,31.0
Charleston Rambo,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,PHI,WR,WR,43.0,1999-08-10,,,24.0
Ross Pierschbacher,2023,1,1.035,1.035,0.0,0.005,1.175885,1.175885,0.0,,2023,PHI,OL,C,66.0,1995-05-05,WAS,153.0,28.0
Robert Cooper,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,,2023,PHI,DL,DT,64.0,,,,
Caleb Sanders,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,PHI,DL,DT,67.0,,,,
Matt Leo,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,PHI,DL,DE,66.0,,,,
