player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Leroy Watson,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037591,2023,CLE,OL,T,69.0,1998-06-10,,,25.0
Joel Bitonio,2021,3,48.0,16.0,33.102942,0.088,67.173699,22.391233,46.32598,00-0031426,2023,CLE,OL,G,75.0,1991-10-11,CLE,35.0,32.0
Rodger Saffold,2023,1,0.3708,0.3708,0.0,0.002,0.421274,0.421274,0.0,00-0027648,2023,CLE,OL,G,76.0,1988-06-06,STL,33.0,35.0
Drew Forbes,2023,1,1.325,1.325,0.2,0.006,1.50536,1.50536,0.227224,00-0034991,2023,CLE,OL,G,70.0,1997-01-18,CLE,189.0,27.0
Wes Martin,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0035263,2023,CLE,OL,G,67.0,1996-05-09,WAS,131.0,27.0
Michael Dunn,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0033995,2023,CLE,OL,G,68.0,1994-08-28,,,29.0
Ethan Pocic,2023,3,18.0,6.0,10.0,0.027,20.450178,6.816726,11.36121,00-0033901,2023,CLE,OL,C,55.0,1995-08-05,SEA,58.0,28.0
Nick Harris,2020,4,3.609648,0.902412,0.314648,0.005,4.651383,1.162846,0.405455,00-0036236,2023,CLE,OL,C,53.0,1998-11-13,CLE,160.0,25.0
Wyatt Teller,2021,4,56.8,14.2,29.0915,0.078,79.488877,19.872219,40.712159,00-0034399,2023,CLE,OL,G,77.0,1994-11-21,BUF,166.0,29.0
Alex Leatherwood,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036892,2023,CLE,OL,T,74.0,1999-01-05,LV,17.0,25.0
Luke Wypler,2023,4,4.019972,1.004993,0.179972,0.004,4.567175,1.141794,0.20447,00-0038609,2023,CLE,OL,C,56.0,2001-05-03,CLE,190.0,22.0
Jack Conklin,2022,4,60.0,15.0,30.0,0.072,73.602305,18.400576,36.801153,00-0033057,2023,CLE,OL,T,78.0,1994-08-17,TEN,8.0,29.0
James Hudson,2021,4,4.272416,1.068104,0.792416,0.006,5.979041,1.49476,1.108948,00-0036866,2023,CLE,OL,T,66.0,1999-05-13,CLE,110.0,24.0
Dawand Jones,2023,4,4.632336,1.158084,0.792336,0.005,5.262894,1.315724,0.90019,00-0039014,2023,CLE,OL,T,79.0,2001-08-06,CLE,111.0,22.0
Derrick Kelly,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0035407,2023,CLE,OL,T,60.0,1995-08-23,,,28.0
Dalvin Tomlinson,2023,4,57.0,14.25,27.5,0.063,64.758897,16.189724,31.243327,00-0033546,2023,CLE,DL,DT,94.0,1994-02-18,NYG,55.0,30.0
Shelby Harris,2023,1,3.5,3.5,2.0,0.016,3.976423,3.976423,2.272242,00-0031270,2023,CLE,DL,DT,93.0,1991-08-11,OAK,235.0,32.0
Jordan Elliott,2023,1,1.7,1.7,1.5,0.008,1.931406,1.931406,1.704181,00-0036266,2023,CLE,DL,DT,96.0,1997-11-23,CLE,88.0,26.0
Siaki Ika,2023,4,5.304082,1.326021,0.857512,0.006,6.026079,1.50652,0.974237,00-0038561,2023,CLE,DL,DT,62.0,2000-11-08,CLE,98.0,23.0
Maurice Hurst,2023,1,1.2325,1.2325,0.0,0.005,1.400269,1.400269,0.0,00-0034746,2023,CLE,DL,DT,90.0,1995-05-09,OAK,140.0,28.0
Isaiah Thomas,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037314,2023,CLE,DL,DE,58.0,1998-12-03,CLE,223.0,25.0
Sam Kamara,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036705,2023,CLE,LB,OLB,92.0,1997-12-21,,,26.0
Chris Williams,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035857,2023,CLE,DL,DT,98.0,1998-06-16,,,25.0
Myles Garrett,2020,5,125.0,25.0,100.0,0.126,161.074672,32.214934,128.859738,00-0033868,2023,CLE,DL,DE,95.0,1995-12-29,CLE,1.0,28.0
Za'Darius Smith,2023,1,11.677,11.677,11.677,0.052,13.266485,13.266485,13.266485,00-0031576,2023,CLE,DL,DE,99.0,1992-09-08,BAL,122.0,31.0
Ogbonnia Okoronkwo,2023,3,19.0,6.333333,12.49,0.028,21.586299,7.195433,14.190151,00-0034807,2023,CLE,DL,DE,54.0,1995-04-24,LA,160.0,29.0
Alex Wright,2022,4,5.293574,1.323394,1.029872,0.006,6.493654,1.623414,1.263349,00-0037251,2023,CLE,DL,DE,91.0,2000-09-05,CLE,78.0,23.0
Isaiah McGuire,2023,4,4.551928,1.137982,0.711928,0.005,5.171541,1.292885,0.808836,00-0038574,2023,CLE,DL,DE,57.0,2001-07-27,CLE,126.0,22.0
Lonnie Phelps,2023,3,2.72,0.906667,0.25,0.004,3.090249,1.030083,0.28403,00-0038718,2023,CLE,DL,DE,63.0,2000-08-24,,,23.0
Anthony Walker Jr.,2023,1,1.2325,1.2325,0.6525,0.005,1.400269,1.400269,0.741319,00-0033570,2023,CLE,LB,MLB,5.0,1995-08-08,IND,161.0,28.0
Sione Takitaki,2023,1,2.5825,2.5825,1.2325,0.011,2.934032,2.934032,1.400269,00-0035646,2023,CLE,LB,OLB,44.0,1995-06-08,CLE,80.0,28.0
Jeremiah Owusu-Koramoah,2021,4,6.476224,1.619056,3.684354,0.009,9.063165,2.265791,5.156077,00-0036915,2023,CLE,LB,OLB,6.0,1999-11-04,CLE,52.0,24.0
Matthew Adams,2023,1,1.2325,1.2325,0.3,0.005,1.400269,1.400269,0.340836,00-0034424,2023,CLE,LB,OLB,40.0,1995-12-12,IND,221.0,28.0
Jordan Kunaszyk,2023,1,1.2325,1.2325,0.5,0.005,1.400269,1.400269,0.56806,00-0035444,2023,CLE,LB,MLB,51.0,1996-10-15,,,27.0
Jacob Phillips,2020,4,4.34431,1.086078,0.832292,0.005,5.598066,1.399517,1.072489,00-0036276,2023,CLE,LB,MLB,50.0,1999-04-01,CLE,97.0,25.0
Tony Fields II,2021,4,3.809752,0.952438,0.329752,0.005,5.331565,1.332891,0.461472,00-0036634,2023,CLE,LB,OLB,42.0,1999-06-18,CLE,153.0,24.0
Mohamoud Diabate,2023,3,2.72,0.906667,0.25,0.004,3.090249,1.030083,0.28403,00-0038711,2023,CLE,LB,MLB,43.0,2001-05-18,,,22.0
Cam Bright,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038754,2023,CLE,LB,MLB,49.0,,,,
Charlie Thomas,2023,3,2.705,0.901667,0.05,0.004,3.073207,1.024403,0.056806,00-0038719,2023,CLE,LB,MLB,35.0,2000-01-31,,,24.0
Denzel Ward,2022,5,100.5,20.1,71.25,0.097,123.283862,24.656772,87.402738,00-0034856,2023,CLE,DB,CB,21.0,1997-04-28,CLE,4.0,26.0
Greg Newsome II,2021,4,12.748754,3.187189,12.748754,0.017,17.84127,4.460318,17.84127,00-0036996,2023,CLE,DB,CB,0.0,2000-05-18,CLE,26.0,23.0
Mike Ford,2023,1,1.5,1.5,0.925,0.007,1.704181,1.704181,1.050912,00-0034639,2023,CLE,DB,CB,28.0,1995-08-04,,,28.0
Martin Emerson,2022,4,5.47129,1.367823,1.15912,0.007,6.711659,1.677915,1.421898,00-0037250,2023,CLE,DB,CB,23.0,2000-09-27,CLE,68.0,23.0
Thomas Graham Jr.,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036908,2023,CLE,DB,CB,31.0,1999-06-26,CHI,228.0,24.0
Cameron Mitchell,2023,4,4.177228,1.044307,0.337228,0.005,4.745836,1.186459,0.383132,00-0038585,2023,CLE,DB,CB,29.0,2001-09-08,CLE,142.0,22.0
Kalon Barnes,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0037325,2023,CLE,DB,CB,21.0,1998-12-16,CAR,242.0,25.0
Lorenzo Burns,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036807,2023,CLE,DB,CB,27.0,1997-10-10,,,26.0
Thakarius Keyes,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036385,2023,CLE,DB,CB,30.0,1997-11-09,KC,237.0,26.0
Vincent Gray,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037536,2023,CLE,DB,CB,31.0,1999-12-28,,,24.0
Kahlef Hailassie,2023,3,2.705,0.901667,0.1,0.004,3.073207,1.024403,0.113612,00-0038523,2023,CLE,DB,CB,25.0,2000-11-09,,,23.0
Caleb Biggers,2023,3,2.7,0.9,0.01,0.004,3.067527,1.022509,0.011361,00-0038712,2023,CLE,DB,CB,39.0,,,,
Gavin Heslop,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036056,2023,CLE,DB,CB,41.0,1997-11-13,,,26.0
Grant Delpit,2023,3,36.0,12.0,23.59677,0.053,40.900356,13.633452,26.808786,00-0036282,2023,CLE,DB,SS,22.0,1998-09-20,CLE,44.0,25.0
Juan Thornhill,2023,3,21.0,7.0,14.0,0.031,23.858541,7.952847,15.905694,00-0035625,2023,CLE,DB,FS,1.0,1995-10-19,KC,63.0,28.0
Rodney McLeod,2023,1,1.3175,1.3175,0.8525,0.006,1.496839,1.496839,0.968543,00-0028899,2023,CLE,DB,FS,26.0,1990-06-23,,,33.0
Duron Harmon,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0030383,2023,CLE,DB,SS,30.0,1991-01-24,NE,91.0,33.0
D'Anthony Bell,2022,3,2.5675,0.855833,0.06,0.004,3.149565,1.049855,0.073602,00-0037332,2023,CLE,DB,SS,37.0,1996-10-17,,,27.0
Ronnie Hickman,2023,3,2.715,0.905,0.22,0.004,3.084569,1.02819,0.249947,00-0038715,2023,CLE,DB,SS,33.0,2001-10-11,,,22.0
Tanner McCalister,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038717,2023,CLE,DB,FS,48.0,2000-01-27,,,24.0
Dustin Hopkins,2022,3,9.0,3.0,4.65,0.014,11.040346,3.680115,5.704179,00-0030098,2023,CLE,K,K,7.0,1990-10-01,BUF,177.0,33.0
Riley Patterson,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036816,2023,CLE,K,K,36.0,1999-09-07,,,24.0
Corey Bojorquez,2022,2,3.38,1.69,1.5,0.008,4.146263,2.073132,1.840058,00-0034721,2023,CLE,P,P,13.0,1996-09-13,,,27.0
Charley Hughlett,2022,4,5.715555,1.428889,1.952027,0.007,7.0113,1.752825,2.394561,00-0029008,2023,CLE,LS,LS,47.0,1990-05-16,,,33.0
Isaiah Weston,2022,3,2.585,0.861667,0.075,0.004,3.171033,1.057011,0.092003,,2023,CLE,WR,WR,81.0,,,,
Dawson Deaton,2022,4,3.742936,0.935734,0.082936,0.004,4.591479,1.14787,0.101738,,2023,CLE,OL,G,52.0,1999-05-06,CLE,246.0,24.0
