"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","CLE",1,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 18:52:17
2023,"REG","CLE",1,"00-0033057","T","Jack Conklin","Jack","Conklin",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 19:35:34
2023,"REG","CLE",1,"00-0031544","WR","Amari Cooper","Amari","Cooper",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-08 18:52:17
2023,"REG","CLE",1,"00-0034856","CB","Denzel Ward","Denzel","Ward",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-09-08 18:52:48
2023,"REG","CLE",1,"00-0037251","DE","Alex Wright","Alex","Wright",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-09-08 19:33:42
2023,"REG","CLE",1,"00-0030068","WR","Marquise Goodwin","Marquise","Goodwin",NA,NA,NA,"Illness",NA,"Limited Participation in Practice",2023-09-08 18:52:17
2023,"REG","CLE",1,"00-0035625","S","Juan Thornhill","Juan","Thornhill","Calf",NA,"Questionable","Calf",NA,"Did Not Participate In Practice",2023-09-08 18:53:12
2023,"REG","CLE",2,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
2023,"REG","CLE",2,"00-0033868","DE","Myles Garrett","Myles","Garrett",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
2023,"REG","CLE",2,"00-0031270","DT","Shelby Harris","Shelby","Harris",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2023-09-16 17:55:41
2023,"REG","CLE",2,"00-0034746","DT","Maurice Hurst","Maurice","Hurst",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-16 17:55:51
2023,"REG","CLE",2,"00-0039014","T","Dawand Jones","Dawand","Jones",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-09-16 17:56:23
2023,"REG","CLE",2,"00-0033570","LB","Anthony Walker","Anthony","Walker",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-16 17:54:30
