player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Amon-Ra St. Brown,2021,4,4.26526,1.066315,0.78526,0.006,5.969027,1.492257,1.098934,00-0036963,2023,DET,WR,WR,14.0,1999-10-24,DET,112.0,24.0
Trey Quinn,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0034339,2023,DET,WR,WR,29.0,1995-12-07,WAS,256.0,28.0
Daurice Fountain,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0034395,2023,DET,WR,WR,84.0,1995-12-22,IND,159.0,28.0
Antoine Green,2023,4,3.95676,0.98919,0.11676,0.004,4.495358,1.12384,0.132653,00-0038627,2023,DET,WR,WR,80.0,1999-11-15,DET,219.0,24.0
Donovan Peoples-Jones,2020,4,3.481608,0.870402,0.186608,0.004,4.486391,1.121598,0.240463,00-0036233,2023,DET,WR,WR,19.0,1999-02-19,CLE,187.0,25.0
Tom Kennedy,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035544,2023,DET,WR,WR,85.0,1996-07-29,,,27.0
Maurice Alexander,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037708,2023,DET,WR,WR,15.0,1997-01-10,,,27.0
Zach Ertz,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0030061,2023,DET,TE,TE,86.0,1990-11-10,PHI,35.0,33.0
Anthony Firkser,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033455,2023,DET,TE,TE,86.0,1995-02-19,,,29.0
Sam LaPorta,2023,4,9.465998,2.3665,7.825179,0.011,10.754519,2.68863,8.89035,00-0039065,2023,DET,TE,TE,87.0,2001-01-12,DET,34.0,23.0
Darrell Daniels,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0033258,2023,DET,TE,TE,86.0,1994-11-22,,,29.0
James Mitchell,2022,4,3.902556,0.975639,0.242556,0.005,4.787285,1.196821,0.297545,00-0037282,2023,DET,TE,TE,82.0,1999-08-11,DET,177.0,24.0
Daniel Helm,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035428,2023,DET,TE,TE,43.0,1995-04-20,,,29.0
Brock Wright,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036754,2023,DET,TE,TE,89.0,1998-11-27,,,25.0
Shane Zylstra,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036534,2023,DET,TE,TE,84.0,1996-11-16,,,27.0
Taylor Decker,2020,4,59.65,14.9125,37.5,0.075,76.864834,19.216208,48.322402,00-0032381,2023,DET,OL,T,68.0,1993-08-23,DET,16.0,30.0
Matt Nelson,2023,1,1.3,1.3,0.15,0.006,1.476957,1.476957,0.170418,00-0035328,2023,DET,OL,T,67.0,1995-12-19,,,28.0
Dan Skipper,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0033863,2023,DET,OL,T,70.0,1994-09-20,,,29.0
Darrin Paulo,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036024,2023,DET,OL,T,69.0,,,,
Connor Galvin,2023,3,2.71,0.903333,0.19,0.004,3.078888,1.026296,0.215863,00-0038654,2023,DET,OL,T,76.0,1999-03-11,,,25.0
Jonah Jackson,2020,4,4.748806,1.187202,1.048564,0.006,6.119299,1.529825,1.351177,00-0036258,2023,DET,OL,G,73.0,1997-02-05,DET,75.0,27.0
Michael Schofield,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0031353,2023,DET,OL,G,71.0,1990-11-15,DEN,95.0,33.0
Matt Farniok,2023,1,0.216,0.216,0.0,0.001,0.245402,0.245402,0.0,00-0036663,2023,DET,OL,G,66.0,1997-09-26,DAL,238.0,26.0
Michael Niese,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037385,2023,DET,OL,T,62.0,1998-01-13,,,26.0
Kayode Awosika,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036736,2023,DET,OL,T,74.0,1998-10-27,,,25.0
Frank Ragnow,2021,4,54.0,13.5,42.0,0.074,75.570411,18.892603,58.776986,00-0034345,2023,DET,OL,C,77.0,1996-05-17,DET,20.0,27.0
Brad Cecil,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038650,2023,DET,OL,C,64.0,,,,
Graham Glasgow,2023,1,2.75,2.75,2.5,0.012,3.124333,3.124333,2.840302,00-0032395,2023,DET,OL,G,60.0,1992-08-19,DET,95.0,31.0
Halapoulivaati Vaitai,2023,1,3.5,3.5,3.0,0.016,3.976423,3.976423,3.408363,00-0032785,2023,DET,OL,G,72.0,1993-06-16,PHI,164.0,30.0
Colby Sorsdal,2023,4,4.160084,1.040021,0.320084,0.005,4.726359,1.18159,0.363654,00-0038592,2023,DET,OL,G,75.0,2000-03-01,DET,152.0,24.0
Penei Sewell,2021,4,24.099068,6.024767,24.099068,0.033,33.72549,8.431373,33.72549,00-0036880,2023,DET,OL,T,58.0,2000-10-09,DET,7.0,23.0
John Cominsky,2023,2,8.5,4.25,4.0,0.019,9.657028,4.828514,4.544484,00-0035265,2023,DET,DL,DE,79.0,1995-11-22,ATL,135.0,28.0
Tyson Alualu,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0027862,2023,DET,DL,NT,92.0,1987-05-12,JAX,10.0,36.0
Levi Onwuzurike,2021,4,8.148892,2.037223,4.976872,0.011,11.403984,2.850996,6.964894,00-0036954,2023,DET,DL,DE,91.0,1998-03-02,DET,41.0,26.0
Alim McNeill,2021,4,5.129182,1.282296,1.090312,0.007,7.178044,1.794512,1.525839,00-0036624,2023,DET,DL,DT,54.0,2000-05-11,DET,72.0,23.0
Brodric Martin,2023,4,5.304082,1.326021,0.857512,0.006,6.026079,1.50652,0.974237,00-0038939,2023,DET,DL,DT,98.0,1999-05-24,DET,96.0,24.0
Raymond Johnson III,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036611,2023,DET,DL,DE,52.0,1997-12-02,,,26.0
Benito Jones,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035841,2023,DET,DL,DT,94.0,1997-11-27,,,26.0
Chris Smith,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038661,2023,DET,DL,DT,90.0,1999-12-15,,,24.0
Romeo Okwara,2023,1,2.5,2.5,2.0,0.011,2.840302,2.840302,2.272242,00-0032655,2023,DET,DL,DE,95.0,1995-06-17,,,28.0
Aidan Hutchinson,2022,4,35.715388,8.928847,35.715388,0.043,43.812248,10.953062,43.812248,00-0037236,2023,DET,DL,DE,97.0,2000-08-09,DET,2.0,23.0
Charles Harris,2023,1,3.5,3.5,3.0,0.016,3.976423,3.976423,3.408363,00-0033880,2023,DET,DL,DE,53.0,1995-03-06,MIA,22.0,29.0
Josh Paschal,2022,4,7.735658,1.933915,4.842553,0.009,9.489371,2.372343,5.940384,00-0038096,2023,DET,DL,DE,93.0,1999-12-17,DET,46.0,24.0
Julian Okwara,2020,4,4.93134,1.232835,1.146428,0.006,6.354512,1.588628,1.477284,00-0036249,2023,DET,LB,OLB,99.0,1997-12-27,DET,67.0,26.0
James Houston,2022,4,3.792012,0.948003,0.132012,0.005,4.65168,1.16292,0.16194,00-0037310,2023,DET,DL,DE,41.0,1998-11-16,DET,217.0,25.0
Mitchell Agude,2023,3,2.7,0.9,0.025,0.004,3.067527,1.022509,0.028403,00-0038682,2023,DET,LB,OLB,50.0,1999-03-10,,,25.0
Alex Anzalone,2023,3,18.75,6.25,9.0,0.028,21.302269,7.100756,10.225089,00-0033914,2023,DET,LB,ILB,34.0,1994-09-22,NO,76.0,29.0
Jalen Reeves-Maybin,2023,1,1.75,1.75,0.5,0.008,1.988212,1.988212,0.56806,00-0033557,2023,DET,LB,OLB,42.0,1995-01-31,DET,124.0,29.0
Jack Campbell,2023,4,14.722018,3.680505,14.722018,0.016,16.725994,4.181499,16.725994,00-0039018,2023,DET,LB,ILB,46.0,2000-08-22,DET,18.0,23.0
Derrick Barnes,2021,4,4.261208,1.065302,0.781208,0.006,5.963356,1.490839,1.093263,00-0036964,2023,DET,LB,ILB,55.0,1999-05-29,DET,113.0,24.0
Malcolm Rodriguez,2022,4,3.847928,0.961982,0.187928,0.005,4.720273,1.180068,0.230532,00-0037289,2023,DET,LB,ILB,44.0,1999-03-29,DET,188.0,25.0
Anthony Pittman,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0035330,2023,DET,LB,OLB,57.0,1996-11-24,,,27.0
Cameron Sutton,2023,3,33.0,11.0,22.5,0.049,37.491993,12.497331,25.562722,00-0033930,2023,DET,DB,CB,1.0,1995-02-27,PIT,94.0,29.0
Emmanuel Moseley,2023,1,6.0,6.0,2.0,0.027,6.816726,6.816726,2.272242,00-0034096,2023,DET,DB,CB,4.0,1996-03-25,,,28.0
Anthony Averett,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0034265,2023,DET,DB,CB,29.0,1994-11-30,BAL,118.0,29.0
Ifeatu Melifonwu,2021,4,4.690233,1.172558,0.840616,0.006,6.563756,1.640939,1.176402,00-0036993,2023,DET,DB,CB,6.0,1999-05-02,DET,101.0,24.0
Craig James,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0034310,2023,DET,DB,CB,33.0,1996-04-29,,,27.0
Kindle Vildor,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036307,2023,DET,DB,CB,29.0,1997-12-11,CHI,163.0,26.0
Chase Lucas,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0037321,2023,DET,DB,CB,27.0,1997-03-04,DET,237.0,27.0
Jerry Jacobs,2021,3,2.4285,0.8095,0.0035,0.004,3.398569,1.132856,0.004898,00-0036748,2023,DET,DB,CB,23.0,1997-09-26,,,26.0
"Chauncey Gardner-Johnson, Jr.",2023,1,6.5,6.5,6.5,0.029,7.384786,7.384786,7.384786,00-0035253,2023,DET,DB,SS,2.0,1997-12-20,NO,105.0,26.0
Khalil Dorsey,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036124,2023,DET,DB,CB,30.0,1998-03-31,,,26.0
Steven Gilmore,2023,3,2.71,0.903333,0.075,0.004,3.078888,1.026296,0.085209,00-0038655,2023,DET,DB,CB,24.0,1999-09-17,,,24.0
Colby Richardson,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038779,2023,DET,DB,CB,24.0,,,,
Tracy Walker,2022,3,25.0,8.333333,16.95,0.04,30.667627,10.222542,20.792651,00-0034745,2023,DET,DB,FS,21.0,1995-02-01,DET,82.0,29.0
Will Harris,2023,1,2.5825,2.5825,2.5825,0.011,2.934032,2.934032,2.934032,00-0035655,2023,DET,DB,SS,25.0,1995-12-19,DET,81.0,28.0
Brian Branch,2023,4,8.021742,2.005436,5.623617,0.009,9.11367,2.278418,6.389109,00-0039141,2023,DET,DB,SS,32.0,2001-10-22,DET,45.0,22.0
Kerby Joseph,2022,4,5.044904,1.261226,0.84902,0.006,6.188609,1.547152,1.041497,00-0037667,2023,DET,DB,FS,31.0,2000-11-14,DET,97.0,23.0
Brandon Joseph,2023,3,2.71,0.903333,0.05,0.004,3.078888,1.026296,0.056806,00-0038657,2023,DET,DB,SS,40.0,2001-01-05,,,23.0
Michael Badgley,2023,1,1.2325,1.2325,0.35,0.005,1.400269,1.400269,0.397642,00-0034084,2023,DET,K,K,17.0,1995-07-28,,,28.0
Jack Fox,2022,4,13.965,3.49125,7.645,0.017,17.130937,4.282734,9.37816,00-0035156,2023,DET,P,P,3.0,1996-09-01,,,27.0
Jake McQuaide,2023,1,1.3175,1.3175,0.1525,0.006,1.496839,1.496839,0.173258,00-0028394,2023,DET,LS,LS,43.0,1987-12-07,,,36.0
Scott Daly,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0034067,2023,DET,LS,LS,47.0,1994-02-07,,,30.0
Chris Smith,2023,3,2.7015,0.9005,0.0065,0.004,3.069231,1.023077,0.007385,,2023,DET,DL,DT,90.0,1999-12-15,,,24.0
Avery Davis,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,,2023,DET,WR,WR,84.0,,,,
Alex Mollette,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,DET,OL,G,61.0,,,,
Max Pircher,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,DET,OL,T,63.0,1999-09-07,,,24.0
