"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","BUF",1,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-09-09 17:24:16
2023,"REG","BUF",2,"00-0031936","C","Mitch Morse","Mitch","Morse",NA,NA,NA,"Finger",NA,"Full Participation in Practice",2023-09-15 18:31:43
2023,"REG","BUF",3,"00-0030114","S","Jordan Poyer","Jordan","Poyer",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-21 19:32:25
2023,"REG","BUF",3,"00-0033884","CB","Tre'Davious White","Tre'Davious","White",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-09-22 18:07:24
2023,"REG","BUF",3,"00-0037254","LB","Terrel Bernard","Terrel","Bernard",NA,NA,NA,"Knee","Quadricep","Full Participation in Practice",2023-09-22 18:06:23
2023,"REG","BUF",3,"00-0036976","T","Spencer Brown","Spencer","Brown",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-09-22 18:06:30
2023,"REG","BUF",3,"00-0037248","RB","James Cook","James","Cook",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2023-09-22 18:06:37
2023,"REG","BUF",3,"00-0033072","DE","Leonard Floyd","Leonard","Floyd",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-22 18:06:44
2023,"REG","BUF",3,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-22 18:06:49
2023,"REG","BUF",3,"00-0035689","TE","Dawson Knox","Dawson","Knox",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-09-22 18:06:54
2023,"REG","BUF",3,"00-0031557","DT","Jordan Phillips","Jordan","Phillips",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-09-22 18:06:12
2023,"REG","BUF",4,"00-0033884","CB","Tre'Davious White","Tre'Davious","White",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-29 17:57:26
2023,"REG","BUF",4,"00-0035382","C","Ryan Bates","Ryan","Bates",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-29 17:57:35
2023,"REG","BUF",4,"00-0032497","LS","Reid Ferguson","Reid","Ferguson",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-09-29 17:57:41
2023,"REG","BUF",4,"00-0033072","DE","Leonard Floyd","Leonard","Floyd",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-29 17:57:13
2023,"REG","BUF",4,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-29 17:57:13
2023,"REG","BUF",4,"00-0034376","CB","Taron Johnson","Taron","Johnson",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-09-29 17:57:13
2023,"REG","BUF",4,"00-0034391","CB","Siran Neal","Siran","Neal",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-29 17:57:47
2023,"REG","BUF",4,"00-0030114","S","Jordan Poyer","Jordan","Poyer","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-09-29 17:58:00
2023,"REG","BUF",5,"00-0033072","DE","Leonard Floyd","Leonard","Floyd",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 19:20:12
2023,"REG","BUF",5,"00-0030090","S","Micah Hyde","Micah","Hyde",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 19:20:41
2023,"REG","BUF",5,"00-0033571","LB","Matt Milano","Matt","Milano",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-04 19:21:14
2023,"REG","BUF",5,"00-0035657","RB","Damien Harris","Damien","Harris",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-10-06 21:31:41
2023,"REG","BUF",5,"00-0035689","TE","Dawson Knox","Dawson","Knox",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-10-06 21:32:52
2023,"REG","BUF",5,"00-0030114","S","Jordan Poyer","Jordan","Poyer",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-06 21:31:41
2023,"REG","BUF",5,"00-0033884","CB","Tre'Davious White","Tre'Davious","White","Achilles",NA,"Out","Achilles",NA,"Did Not Participate In Practice",2023-10-06 21:35:43
2023,"REG","BUF",5,"00-0036914","DE","Gregory Rousseau","Gregory","Rousseau","Foot",NA,"Doubtful","Foot",NA,"Did Not Participate In Practice",2023-10-06 21:35:33
2023,"REG","BUF",5,"00-0033096","DE","Shaq Lawson","Shaq","Lawson","Toe",NA,"Questionable",NA,NA,"
    ",2023-10-07 20:56:18
2023,"REG","BUF",5,"00-0037288","CB","Christian Benford","Christian","Benford","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-10-06 21:33:02
2023,"REG","BUF",5,"00-0027940","LB","Von Miller","Von","Miller","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-10-06 21:33:02
2023,"REG","BUF",6,"00-0037288","CB","Christian Benford","Christian","Benford",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-10-13 18:11:24
2023,"REG","BUF",6,"00-0033904","T","Dion Dawkins","Dion","Dawkins",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2023-10-13 18:11:36
2023,"REG","BUF",6,"00-0033096","DE","Shaq Lawson","Shaq","Lawson",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2023-10-13 18:11:24
2023,"REG","BUF",6,"00-0036914","DE","Gregory Rousseau","Gregory","Rousseau",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-10-13 18:11:50
2023,"REG","BUF",6,"00-0037318","LB","Baylon Spector","Baylon","Spector",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-10-13 18:11:24
2023,"REG","BUF",6,"00-0036166","CB","Dane Jackson","Dane","Jackson","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2023-10-13 18:12:05
2023,"REG","BUF",6,"00-0038933","TE","Dalton Kincaid","Dalton","Kincaid","Concussion",NA,"Questionable","Concussion",NA,"Limited Participation in Practice",2023-10-13 18:12:05
2023,"REG","BUF",6,"00-0035689","TE","Dawson Knox","Dawson","Knox","Wrist",NA,"Questionable","Wrist",NA,"Limited Participation in Practice",2023-10-13 18:12:05
2023,"REG","BUF",7,"00-0035657","RB","Damien Harris","Damien","Harris",NA,NA,NA,"Neck","Concussion","Did Not Participate In Practice",2023-10-19 22:11:00
2023,"REG","BUF",7,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"right Shoulder",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0036976","T","Spencer Brown","Spencer","Brown",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0036192","DE","A.J. Epenesa","A.J.","Epenesa",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0036166","CB","Dane Jackson","Dane","Jackson",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0038933","TE","Dalton Kincaid","Dalton","Kincaid",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0035689","TE","Dawson Knox","Dawson","Knox",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0036914","DE","Gregory Rousseau","Gregory","Rousseau",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0037242","CB","Kaiir Elam","Kaiir","Elam",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-10-20 20:54:56
2023,"REG","BUF",7,"00-0036590","TE","Quintin Morris","Quintin","Morris","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-10-20 20:56:30
2023,"REG","BUF",7,"00-0035230","DT","Ed Oliver","Ed","Oliver","Toe",NA,"Out","Toe",NA,"Did Not Participate In Practice",2023-10-20 20:56:46
2023,"REG","BUF",7,"00-0035357","CB","Cameron Lewis","Cameron","Lewis","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2023-10-20 20:55:51
2023,"REG","BUF",8,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"right Shoulder",NA,"Full Participation in Practice",2023-10-25 17:38:10
2023,"REG","BUF",8,"00-0037254","LB","Terrel Bernard","Terrel","Bernard",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-25 17:38:10
2023,"REG","BUF",8,"00-0036976","T","Spencer Brown","Spencer","Brown",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-25 17:38:10
2023,"REG","BUF",8,"00-0037242","CB","Kaiir Elam","Kaiir","Elam",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-25 17:38:10
2023,"REG","BUF",8,"00-0027940","LB","Von Miller","Von","Miller",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2023-10-25 17:38:46
2023,"REG","BUF",8,"00-0031557","DT","Jordan Phillips","Jordan","Phillips",NA,NA,NA,"Back",NA,"Full Participation in Practice",2023-10-25 17:38:25
2023,"REG","BUF",8,"00-0035689","TE","Dawson Knox","Dawson","Knox","Wrist",NA,"Out","Wrist",NA,"Did Not Participate In Practice",2023-10-25 17:39:13
2023,"REG","BUF",8,"00-0036590","TE","Quintin Morris","Quintin","Morris","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-10-25 17:39:24
2023,"REG","BUF",8,"00-0037318","LB","Baylon Spector","Baylon","Spector","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-10-25 17:39:41
2023,"REG","BUF",8,"00-0035230","DT","Ed Oliver","Ed","Oliver","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-10-25 17:39:00
2023,"REG","BUF",9,"00-0033551","CB","Rasul Douglas","Rasul","Douglas",NA,NA,NA,"not injury related - travel",NA,"Did Not Participate In Practice",2023-11-01 19:32:25
2023,"REG","BUF",9,"00-0037242","CB","Kaiir Elam","Kaiir","Elam",NA,NA,NA,"Ankle",NA,"Did Not Participate In Practice",2023-11-01 19:26:22
2023,"REG","BUF",9,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"right Shoulder",NA,"Full Participation in Practice",2023-11-03 18:03:05
2023,"REG","BUF",9,"00-0036888","S","Damar Hamlin","Damar","Hamlin",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-11-03 18:03:05
2023,"REG","BUF",9,"00-0036590","TE","Quintin Morris","Quintin","Morris",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-11-03 18:03:05
2023,"REG","BUF",9,"00-0037288","CB","Christian Benford","Christian","Benford",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2023-11-03 18:03:24
2023,"REG","BUF",9,"00-0030463","LB","A.J. Klein","A.J.","Klein","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2023-11-03 18:03:44
2023,"REG","BUF",9,"00-0037318","LB","Baylon Spector","Baylon","Spector","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-11-03 18:03:50
