player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Rayshawn Jenkins,2021,4,35.0,8.75,16.0,0.048,48.980822,12.245205,22.391233,00-0033941,2023,JAX,DB,SS,2.0,1994-01-25,LAC,113.0,30.0
Andrew Wingard,2023,3,9.6,3.2,6.0,0.014,10.906762,3.635587,6.816726,00-0035378,2023,JAX,DB,FS,42.0,1996-12-05,,,27.0
Andre Cisco,2021,4,5.236498,1.309125,1.16836,0.007,7.328228,1.832058,1.635064,00-0036941,2023,JAX,DB,SS,5.0,2000-03-23,JAX,65.0,24.0
Antonio Johnson,2023,4,4.141832,1.035458,0.301832,0.005,4.705622,1.176406,0.342918,00-0038596,2023,JAX,DB,FS,26.0,2001-10-29,JAX,160.0,22.0
Daniel Thomas,2020,4,3.612116,0.903029,0.317116,0.005,4.654563,1.163641,0.408635,00-0036306,2023,JAX,DB,SS,20.0,1998-07-01,JAX,157.0,25.0
Latavious Brini,2023,3,2.695,0.898333,0.0,0.004,3.061846,1.020615,0.0,00-0038955,2023,JAX,DB,SS,21.0,,,,
Brandon McManus,2023,1,2.0,2.0,1.25,0.009,2.272242,2.272242,1.420151,00-0029822,2023,JAX,K,K,10.0,1991-07-25,,,32.0
Logan Cooke,2021,4,12.0,3.0,6.0,0.016,16.793425,4.198356,8.396712,00-0034437,2023,JAX,P,P,9.0,1995-07-28,JAX,247.0,28.0
Ross Matiscik,2022,4,5.07,1.2675,0.8,0.006,6.219395,1.554849,0.981364,00-0035827,2023,JAX,LS,LS,46.0,1996-09-13,,,27.0
Leonard Taylor,2023,3,2.7,0.9,0.08,0.004,3.067527,1.022509,0.09089,,2023,JAX,TE,TE,49.0,1999-08-26,,,24.0
Ayo Oyelola,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,,2023,JAX,DB,FS,35.0,1998-10-19,,,25.0
