"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","LAC",1,"00-0038553","LB","Daiyan Henley","Daiyan","Henley","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 20:17:56
2023,"REG","LAC",1,"00-0036867","LB","Chris Rumph","Chris","Rumph","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-08 20:18:00
2023,"REG","LAC",2,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Ankle",NA,"Doubtful","Ankle",NA,"Did Not Participate In Practice",2023-09-15 20:03:32
2023,"REG","LAC",2,"00-0031554","LB","Eric Kendricks","Eric","Kendricks","Hamstring","Not injury related - personal matter","Doubtful","Hamstring","Not injury related - personal ","Did Not Participate In Practice",2023-09-15 20:03:44
2023,"REG","LAC",2,"00-0038553","LB","Daiyan Henley","Daiyan","Henley","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2023-09-15 20:03:53
2023,"REG","LAC",2,"00-0036867","DE","Chris Rumph","Chris","Rumph","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2023-09-15 20:03:38
2023,"REG","LAC",2,"00-0033156","DE","Joey Bosa","Joey","Bosa","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-15 20:03:27
2023,"REG","LAC",3,"00-0031040","DE","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-09-21 21:21:51
2023,"REG","LAC",3,"00-0033536","WR","Mike Williams","Mike","Williams",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-22 20:06:35
2023,"REG","LAC",3,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-09-22 20:07:40
2023,"REG","LAC",3,"00-0031554","LB","Eric Kendricks","Eric","Kendricks","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-09-22 20:07:46
2023,"REG","LAC",3,"00-0038553","LB","Daiyan Henley","Daiyan","Henley","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2023-09-22 20:07:33
2023,"REG","LAC",3,"00-0036867","DE","Chris Rumph","Chris","Rumph","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2023-09-22 20:07:33
2023,"REG","LAC",3,"00-0033156","DE","Joey Bosa","Joey","Bosa","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-09-22 20:07:33
2023,"REG","LAC",3,"00-0037375","DT","Christopher Hinton","Christopher","Hinton","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2023-09-22 20:07:33
2023,"REG","LAC",4,"00-0031040","DE","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-09-27 20:52:27
2023,"REG","LAC",4,"00-0033895","TE","Gerald Everett","Gerald","Everett",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-09-29 20:07:18
2023,"REG","LAC",4,"00-0031554","LB","Eric Kendricks","Eric","Kendricks",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-09-29 20:07:29
2023,"REG","LAC",4,"00-0036441","LB","Kenneth Murray","Kenneth","Murray",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-09-29 20:07:58
2023,"REG","LAC",4,"00-0037009","T","Rashawn Slater","Rashawn","Slater",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-09-29 20:08:02
2023,"REG","LAC",4,"00-0030279","WR","Keenan Allen","Keenan","Allen",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2023-09-29 20:07:10
2023,"REG","LAC",4,"00-0031019","C","Corey Linsley","Corey","Linsley","Illness",NA,"Out","Illness",NA,"Did Not Participate In Practice",2023-09-29 20:08:54
2023,"REG","LAC",4,"00-0038091","S","J.T. Woods","J.T.","Woods","Illness",NA,"Out","Illness",NA,"Did Not Participate In Practice",2023-09-29 20:09:05
2023,"REG","LAC",4,"00-0034790","S","Derwin James","Derwin","James","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-29 20:08:38
2023,"REG","LAC",4,"00-0037320","CB","Deane Leonard","Deane","Leonard","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-09-29 20:08:48
2023,"REG","LAC",4,"00-0033699","RB","Austin Ekeler","Austin","Ekeler","Ankle",NA,"Doubtful","Ankle",NA,"Limited Participation in Practice",2023-09-29 20:08:29
2023,"REG","LAC",4,"00-0033156","DE","Joey Bosa","Joey","Bosa","Hamstring","Toe","Questionable","Hamstring","Toe","Did Not Participate In Practice",2023-09-29 20:08:21
2023,"REG","LAC",4,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Heel",NA,"Questionable","Heel",NA,"Limited Participation in Practice",2023-09-29 20:08:21
2023,"REG","LAC",6,"00-0031040","DE","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-10-12 20:56:51
2023,"REG","LAC",6,"00-0033699","RB","Austin Ekeler","Austin","Ekeler",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-14 20:00:06
2023,"REG","LAC",6,"00-0036355","QB","Justin Herbert","Justin","Herbert",NA,NA,NA,"left Finger",NA,"Full Participation in Practice",2023-10-14 20:00:06
2023,"REG","LAC",6,"00-0034790","S","Derwin James","Derwin","James",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-10-14 20:00:06
2023,"REG","LAC",6,"00-0035688","T","Trey Pipkins","Trey","Pipkins",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-10-14 20:00:06
2023,"REG","LAC",6,"00-0037009","T","Rashawn Slater","Rashawn","Slater",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-14 20:00:06
2023,"REG","LAC",6,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Heel",NA,"Doubtful","Heel",NA,"Did Not Participate In Practice",2023-10-14 20:00:26
2023,"REG","LAC",6,"00-0037320","CB","Deane Leonard","Deane","Leonard","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2023-10-14 20:00:34
2023,"REG","LAC",6,"00-0035329","TE","Donald Parham","Donald","Parham","Wrist",NA,"Questionable","Wrist",NA,"Full Participation in Practice",2023-10-14 20:00:15
2023,"REG","LAC",6,"00-0033156","DE","Joey Bosa","Joey","Bosa","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-10-14 20:00:15
2023,"REG","LAC",6,"00-0030500","DT","Nicholas Williams","Nicholas","Williams","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2023-10-14 20:00:15
2023,"REG","LAC",7,"00-0030279","WR","Keenan Allen","Keenan","Allen",NA,NA,NA,"Not injury related - personal matter",NA,"Did Not Participate In Practice",2023-10-19 21:19:21
2023,"REG","LAC",7,"00-0037468","S","Raheem Layne","Raheem","Layne",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2023-10-18 19:37:35
2023,"REG","LAC",7,"00-0033156","DE","Joey Bosa","Joey","Bosa",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2023-10-20 20:15:54
2023,"REG","LAC",7,"00-0034436","C","Will Clapp","Will","Clapp",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-20 20:15:40
2023,"REG","LAC",7,"00-0036355","QB","Justin Herbert","Justin","Herbert",NA,NA,NA,"left Finger",NA,"Full Participation in Practice",2023-10-20 20:15:40
2023,"REG","LAC",7,"00-0034810","DT","Sebastian Joseph","Sebastian","Joseph",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-10-20 20:16:16
2023,"REG","LAC",7,"00-0035329","TE","Donald Parham","Donald","Parham",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-10-20 20:15:40
2023,"REG","LAC",7,"00-0037009","T","Rashawn Slater","Rashawn","Slater",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-10-20 20:15:40
2023,"REG","LAC",7,"00-0036302","S","Jaylinn Hawkins","Jaylinn","Hawkins",NA,NA,NA,"Illness",NA,"Limited Participation in Practice",2023-10-20 20:15:40
2023,"REG","LAC",7,"00-0036380","S","Alohi Gilman","Alohi","Gilman","Heel",NA,"Out","Heel",NA,"Did Not Participate In Practice",2023-10-20 20:16:42
2023,"REG","LAC",7,"00-0037320","CB","Deane Leonard","Deane","Leonard","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2023-10-20 20:17:00
2023,"REG","LAC",7,"00-0035414","WR","Jalen Guyton","Jalen","Guyton","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2023-10-20 20:16:48
