player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Ben Mason,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036565,2023,BAL,TE,TE,38.0,1999-05-25,BAL,184.0,24.0
Odell Beckham Jr.,2023,1,15.0,15.0,15.0,0.067,17.041815,17.041815,17.041815,00-0031235,2023,BAL,WR,WR,3.0,1992-11-05,NYG,12.0,31.0
Nelson Agholor,2023,1,3.25,3.25,3.25,0.014,3.692393,3.692393,3.692393,00-0031549,2023,BAL,WR,WR,15.0,1993-05-24,PHI,20.0,30.0
Rashod Bateman,2021,4,12.599414,3.149854,12.599414,0.017,17.632276,4.40807,17.632276,00-0036550,2023,BAL,WR,WR,7.0,1999-11-29,BAL,27.0,24.0
Zay Flowers,2023,4,14.03644,3.50911,14.03644,0.016,15.947094,3.986774,15.947094,00-0039064,2023,BAL,WR,WR,4.0,2000-09-11,BAL,22.0,23.0
Tylan Wallace,2021,4,4.165356,1.041339,0.685356,0.006,5.829216,1.457304,0.959123,00-0036630,2023,BAL,WR,WR,16.0,1999-05-13,BAL,131.0,24.0
Laquon Treadwell,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032951,2023,BAL,WR,WR,18.0,1995-06-14,MIN,23.0,28.0
Devin Duvernay,2020,4,4.455706,1.116927,0.887864,0.006,5.741611,1.439269,1.144099,00-0036331,2023,BAL,WR,WR,13.0,1997-09-12,BAL,92.0,26.0
Dan Chisena,2023,2,1.995,0.9975,0.0,0.004,2.266561,1.133281,0.0,00-0035976,2023,BAL,WR,WR,83.0,1997-02-25,,,27.0
Tarik Black,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036491,2023,BAL,WR,WR,81.0,1998-02-10,,,26.0
Shemar Bridges,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037174,2023,BAL,WR,WR,85.0,,,,
Sean Ryan,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038455,2023,BAL,WR,WR,82.0,1999-01-21,,,25.0
Dontay Demus Jr.,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038447,2023,BAL,WR,WR,18.0,2000-09-26,,,23.0
Scotty Washington,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0035769,2023,BAL,TE,TE,81.0,1997-07-26,,,26.0
Mark Andrews,2021,4,56.0,14.0,37.583059,0.077,78.369315,19.592329,52.595689,00-0034753,2023,BAL,TE,TE,89.0,1995-09-06,BAL,86.0,28.0
Charlie Kolar,2022,4,4.36488,1.09122,0.70488,0.005,5.354421,1.338605,0.86468,00-0038046,2023,BAL,TE,TE,88.0,1999-02-10,BAL,128.0,25.0
Isaiah Likely,2022,4,4.164336,1.041084,0.504336,0.005,5.108412,1.277103,0.618672,00-0037838,2023,BAL,TE,TE,80.0,2000-04-18,BAL,139.0,24.0
Ronnie Stanley,2020,5,98.75,19.75,70.866,0.1,127.248991,25.449798,91.317742,00-0032965,2023,BAL,OL,T,79.0,1994-03-18,BAL,6.0,30.0
Patrick Mekari,2021,3,15.45,5.15,7.1,0.028,21.621534,7.207178,9.93611,00-0035112,2023,BAL,OL,G,65.0,1997-08-13,,,26.0
Josh Wells,2023,1,1.3175,1.3175,0.15,0.006,1.496839,1.496839,0.170418,00-0030829,2023,BAL,OL,T,77.0,1991-02-14,,,33.0
Tykeem Doss,2023,3,2.7025,0.900833,0.0175,0.004,3.070367,1.023455,0.019882,00-0038459,2023,BAL,OL,G,63.0,1999-09-25,,,24.0
Kyle Fuller,2023,1,1.105,1.105,0.0,0.005,1.255414,1.255414,0.0,00-0033592,2023,BAL,OL,G,51.0,1994-03-04,HOU,243.0,30.0
John Simpson,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0036369,2023,BAL,OL,G,76.0,1997-08-19,LV,109.0,26.0
Sala Aumavae-Laulu,2023,4,4.013192,1.003298,0.173192,0.004,4.559472,1.139868,0.196767,00-0038382,2023,BAL,OL,G,71.0,1999-05-25,BAL,199.0,24.0
Andrew Vorhees,2023,4,3.942112,0.985528,0.102112,0.004,4.478716,1.119679,0.116012,00-0038383,2023,BAL,OL,G,72.0,1999-01-21,BAL,229.0,25.0
Tyler Linderbaum,2022,4,13.238294,3.309574,13.238294,0.016,16.239483,4.059871,16.239483,00-0037825,2023,BAL,OL,C,64.0,2000-04-07,BAL,25.0,24.0
Sam Mustipher,2023,1,1.01,1.01,0.0,0.004,1.147482,1.147482,0.0,00-0035062,2023,BAL,OL,C,61.0,1996-08-13,,,27.0
Jake Guidone,2023,3,2.699,0.899667,0.004,0.004,3.066391,1.022131,0.004544,00-0038460,2023,BAL,OL,G,67.0,,,,
Kevin Zeitler,2021,3,22.5,7.5,16.0,0.041,31.487671,10.49589,22.391233,00-0029592,2023,BAL,OL,G,70.0,1990-03-08,CIN,27.0,34.0
Ben Cleveland,2021,4,4.787185,1.196796,0.86584,0.007,6.699436,1.674859,1.211702,00-0036977,2023,BAL,OL,G,66.0,1998-08-25,BAL,94.0,25.0
Tashawn Manning,2023,3,2.715,0.905,0.04,0.004,3.084569,1.02819,0.045445,00-0038452,2023,BAL,OL,G,62.0,1998-05-23,,,25.0
Morgan Moses,2022,3,15.0,5.0,5.5,0.024,18.400576,6.133525,6.746878,00-0031330,2023,BAL,OL,T,78.0,1991-03-03,WAS,66.0,33.0
Daniel Faalele,2022,4,4.46034,1.115085,0.80034,0.005,5.471522,1.36788,0.981781,00-0038118,2023,BAL,OL,T,77.0,1999-11-09,BAL,110.0,24.0
Michael Pierce,2023,2,7.5,3.75,3.814722,0.017,8.520907,4.260454,4.333986,00-0032574,2023,BAL,DL,NT,58.0,1992-11-06,,,31.0
Broderick Washington,2023,3,15.75,5.25,10.0,0.023,17.893906,5.964635,11.36121,00-0036081,2023,BAL,DL,DE,96.0,1996-12-04,BAL,170.0,27.0
Brent Urban,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0031177,2023,BAL,DL,DE,97.0,1991-05-05,BAL,134.0,32.0
Travis Jones,2022,4,5.30666,1.326665,1.039388,0.006,6.509707,1.627427,1.275023,00-0037756,2023,BAL,DL,DT,98.0,1999-10-15,BAL,76.0,24.0
Nnamdi Madubuike,2020,4,4.85331,1.213328,1.08968,0.006,6.253963,1.563491,1.404159,00-0036130,2023,BAL,DL,DT,92.0,1997-11-17,BAL,71.0,26.0
Bravvion Roy,2023,1,0.2898,0.2898,0.0,0.001,0.329248,0.329248,0.0,00-0036311,2023,BAL,DL,DT,93.0,1996-10-18,CAR,184.0,27.0
Rayshad Nichols,2023,2,1.665,0.8325,0.0,0.004,1.891641,0.945821,0.0,00-0037181,2023,BAL,DL,DT,91.0,1999-07-09,,,24.0
Kaieem Caesar,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038446,2023,BAL,DL,DT,60.0,,,,
Trey Botts,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038445,2023,BAL,DL,DT,93.0,,,,
Kyle Van Noy,2023,1,1.6,1.6,1.4,0.007,1.817794,1.817794,1.590569,00-0031360,2023,BAL,LB,OLB,50.0,1991-03-26,DET,40.0,33.0
Jadeveon Clowney,2023,1,2.505,2.505,2.165,0.011,2.845983,2.845983,2.459702,00-0031364,2023,BAL,LB,OLB,24.0,1993-02-14,HOU,1.0,31.0
Tyus Bowser,2021,4,22.0,5.5,12.0,0.03,30.787945,7.696986,16.793425,00-0033283,2023,BAL,LB,OLB,54.0,1995-05-23,BAL,47.0,28.0
Odafe Oweh,2021,4,11.34239,2.835597,10.985701,0.016,15.873131,3.968282,15.373962,00-0036940,2023,BAL,LB,OLB,99.0,1998-12-15,BAL,31.0,25.0
David Ojabo,2022,4,7.909124,1.977281,5.401594,0.009,9.702163,2.425541,6.626163,00-0038142,2023,BAL,LB,OLB,90.0,2000-05-17,BAL,45.0,23.0
Malik Harrison,2020,4,4.336935,1.084234,0.832292,0.005,5.588563,1.397141,1.072489,00-0036280,2023,BAL,LB,OLB,40.0,1998-03-05,BAL,98.0,26.0
Tavius Robinson,2023,4,4.560564,1.140141,0.720564,0.005,5.181353,1.295338,0.818648,00-0038505,2023,BAL,LB,OLB,95.0,1999-01-03,BAL,124.0,25.0
Jeremiah Moon,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037179,2023,BAL,LB,OLB,48.0,1998-08-18,,,25.0
Malik Hamm,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038448,2023,BAL,DL,DE,59.0,2000-08-26,,,23.0
Kelle Sanders,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038461,2023,BAL,LB,ILB,56.0,,,,
Roquan Smith,2023,5,100.0,20.0,60.0,0.089,113.6121,22.72242,68.16726,00-0034874,2023,BAL,LB,ILB,0.0,1997-04-08,CHI,8.0,27.0
Patrick Queen,2020,4,12.16167,3.040418,11.843261,0.015,15.671496,3.917875,15.261195,00-0036323,2023,BAL,LB,ILB,6.0,1999-08-13,BAL,28.0,24.0
Trenton Simpson,2023,4,5.404502,1.351126,0.930548,0.006,6.140168,1.535043,1.057215,00-0038504,2023,BAL,LB,ILB,30.0,2001-06-14,BAL,86.0,22.0
Del'Shawn Phillips,2023,1,1.11,1.11,0.1,0.005,1.261094,1.261094,0.113612,00-0035202,2023,BAL,LB,OLB,53.0,1996-10-09,,,27.0
Josh Ross,2023,1,0.305001,0.305001,0.0,0.001,0.346518,0.346518,0.0,00-0037184,2023,BAL,LB,ILB,51.0,1999-10-31,,,24.0
Marlon Humphrey,2020,5,97.5,19.5,66.957407,0.098,125.638244,25.127649,86.281139,00-0033281,2023,BAL,DB,CB,44.0,1996-07-08,BAL,16.0,27.0
Ronald Darby,2023,1,1.7,1.7,0.5,0.008,1.931406,1.931406,0.56806,00-0032195,2023,BAL,DB,CB,28.0,1994-01-02,BUF,50.0,30.0
Rock Ya-Sin,2023,1,4.0,4.0,4.0,0.018,4.544484,4.544484,4.544484,00-0035637,2023,BAL,DB,CB,23.0,1996-05-23,IND,34.0,27.0
Trayvon Mullen,2023,1,1.2325,1.2325,1.0925,0.005,1.400269,1.400269,1.241212,00-0035695,2023,BAL,DB,CB,28.0,1997-09-20,OAK,40.0,26.0
Arthur Maulet,2023,1,1.08,1.08,0.22,0.005,1.227011,1.227011,0.249947,00-0033503,2023,BAL,DB,CB,10.0,1993-07-13,,,30.0
Brandon Stephens,2021,4,4.681733,1.170433,0.840616,0.006,6.551861,1.637965,1.176402,00-0036987,2023,BAL,DB,FS,21.0,1997-12-29,BAL,104.0,26.0
Daryl Worley,2023,1,1.165,1.165,0.0,0.005,1.323581,1.323581,0.0,00-0032891,2023,BAL,DB,FS,41.0,1995-02-22,CAR,77.0,29.0
Jalyn Armour-Davis,2022,4,4.420324,1.105081,0.760324,0.005,5.422434,1.355608,0.932693,00-0038119,2023,BAL,DB,CB,5.0,1999-09-03,BAL,119.0,24.0
Damarion Williams,2022,4,4.164336,1.041084,0.504336,0.005,5.108412,1.277103,0.618672,00-0037984,2023,BAL,DB,CB,22.0,1998-07-15,BAL,141.0,25.0
Kevon Seymour,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0032942,2023,BAL,DB,CB,25.0,1993-11-30,BUF,218.0,30.0
Christian Matthew,2023,1,0.240666,0.240666,0.0,0.001,0.273426,0.273426,0.0,00-0037747,2023,BAL,DB,CB,46.0,1996-10-26,ARI,244.0,27.0
Tre Swilling,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037608,2023,BAL,DB,CB,35.0,1999-03-26,,,25.0
Corey Mayfield Jr.,2023,3,2.72,0.906667,0.035,0.004,3.090249,1.030083,0.039764,00-0038453,2023,BAL,DB,CB,39.0,,,,
Jeremy Lucien,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038451,2023,BAL,DB,CB,31.0,2000-05-12,,,23.0
Marcus Williams,2022,5,70.0,14.0,37.0,0.067,85.869356,17.173871,45.388088,00-0033894,2023,BAL,DB,FS,32.0,1996-09-08,NO,42.0,27.0
Kyle Hamilton,2022,4,16.255088,4.063772,16.255088,0.02,19.940199,4.98505,19.940199,00-0038038,2023,BAL,DB,SS,14.0,2001-03-16,BAL,14.0,23.0
Geno Stone,2023,1,1.76,1.76,0.75,0.008,1.999573,1.999573,0.852091,00-0036199,2023,BAL,DB,SS,26.0,1999-04-19,BAL,219.0,25.0
Andrew Adams,2023,1,0.339066,0.339066,0.0,0.002,0.38522,0.38522,0.0,00-0032637,2023,BAL,DB,SS,37.0,1993-08-28,,,30.0
Ar'Darius Washington,2022,2,1.765,0.8825,0.0,0.004,2.165134,1.082567,0.0,00-0036587,2023,BAL,DB,FS,29.0,1999-11-02,,,24.0
Justin Tucker,2022,4,24.0,6.0,17.5,0.029,29.440922,7.360231,21.467339,00-0029597,2023,BAL,K,K,9.0,1989-11-21,,,34.0
Jordan Stout,2022,4,4.357832,1.089458,0.697832,0.005,5.345775,1.336444,0.856034,00-0038094,2023,BAL,P,P,11.0,1998-08-04,BAL,130.0,25.0
Nick Moore,2023,1,1.55,1.55,0.45,0.007,1.760988,1.760988,0.511254,00-0035408,2023,BAL,LS,LS,46.0,1992-12-09,,,31.0
Tyler Ott,2023,1,1.08,1.08,0.0,0.005,1.227011,1.227011,0.0,00-0031156,2023,BAL,LS,LS,69.0,1992-02-28,,,32.0
